latitude,longitude,price,room_type,address
35.71472,139.79291,3461.0,Shared room,"2-chōme-12-10 Asakusa, Taito City, Tokyo 111-0032, Japan"
35.69915,139.7034,15000.0,Entire home apt,"1-chōme-12-19 Ōkubo, Shinjuku City, Tokyo 169-0072, Japan"
35.66822,139.66004,30714.0,Entire home apt,"Japan, 〒156-0042 Tokyo, Setagaya City, Hanegi, 2-chōme−2, パークメゾン"
35.62028,139.71709,10143.0,Shared room,"6-chōme-14-13 Nishigotanda, Shinagawa City, Tokyo 141-0031, Japan"
35.67674,139.67947,11714.0,Entire home apt,"1-chōme-25-2 Nishihara, Shibuya City, Tokyo 151-0066, Japan"
35.619,139.71505,10143.0,Shared room,"1-chōme-20-2 Ebara, Shinagawa City, Tokyo 142-0063, Japan"
35.62007,139.715,10786.0,Shared room,"1-chōme-11-4 Ebara, Shinagawa City, Tokyo 142-0063, Japan"
35.67327,139.70852,19771.0,Entire home apt,"2-chōme-33-6 Jingūmae, Shibuya City, Tokyo 150-0001, Japan"
35.6195,139.71703,3000.0,Shared room,"6-chōme-23-4 Nishigotanda, Shinagawa City, Tokyo 141-0031, Japan"
35.62178,139.74036,28486.0,Entire home apt,"1-chōme-22-16 Kitashinagawa, Shinagawa City, Tokyo 140-0001, Japan"
35.61923,139.71504,3000.0,Shared room,"1-chōme-20-12 Ebara, Shinagawa City, Tokyo 142-0063, Japan"
35.75546,139.39959,3500.0,Private room,"1-chōme-15-29 Nakatō, Musashimurayama, Tokyo 208-0001, Japan"
35.75624,139.40087,3500.0,Private room,"Japan, 〒208-0002 Tokyo, Musashimurayama, Shinmei, 2-chōme−３０−１"
35.7363,139.72835,21600.0,Entire home apt,"1-chōme-1-5 Nishisugamo, Toshima City, Tokyo 170-0001, Japan"
35.63192,139.7045,24286.0,Private room,"1-chōme-19-17 Ebara, Shinagawa City, Tokyo 142-0063, Japan"
35.61942,139.71496,10143.0,Shared room,"4-chōme-9-2 Meguro, Meguro City, Tokyo 153-0063, Japan"
35.6983,139.70504,63571.0,Entire home apt,"1-chōme-8-番２号 Ōkubo, Shinjuku City, Tokyo 169-0072, Japan"
35.6189,139.71518,3000.0,Shared room,"1-chōme-21-12 Ebara, Shinagawa City, Tokyo 142-0063, Japan"
35.73692,139.70741,15143.0,Private room,"3-chōme-63-3 Ikebukuro, Toshima City, Tokyo 171-0014, Japan"
35.69705,139.7068,15189.0,Entire home apt,"2-chōme-3-7 Kabukichō, Shinjuku City, Tokyo 160-0021, Japan"
35.70401,139.69986,56857.0,Entire home apt,"Japan, 〒169-0073 Tokyo, Shinjuku City, Hyakuninchō, 2-chōme−7−１４ 新宿 サニーマンション"
35.69818,139.70083,17000.0,Entire home apt,"Japan, 〒169-0073 Tokyo, Shinjuku City, Hyakuninchō, 1-chōme−5−４, Tohto Building, 1階"
35.69683,139.70243,28571.0,Entire home apt,"Japan, 〒104-0044 Tokyo, Chuo City, Akashichō, 7−１４ 塩瀬ビル １階"
35.6675,139.77882,9857.0,Entire home apt,"Japan, 〒160-0021 Tokyo, Shinjuku City, Kabukichō, 2-chōme−39−１２ K会館"
35.69697,139.70131,17571.0,Entire home apt,"2-chōme-44-1 Kabukichō, Shinjuku City, Tokyo 160-0021, Japan"
35.66819,139.77747,9857.0,Entire home apt,"Japan, 〒104-0044 Tokyo, Chuo City, Akashichō, 5−４ 明石町フラット"
35.66809,139.77728,9857.0,Entire home apt,"5-21 Akashichō, Chuo City, Tokyo 104-0044, Japan"
35.71492,139.71562,6443.0,Entire home apt,"1-chōme-26-2 Takada, Toshima City, Tokyo 171-0033, Japan"
35.72762,139.80156,17214.0,Entire home apt,"2-chōme-18-11 Kiyokawa, Taito City, Tokyo 111-0022, Japan"
35.66797,139.77799,9857.0,Entire home apt,"Japan, 〒104-0044 Tokyo, Chuo City, Akashichō, 5−１５ 明図ビル"
35.66814,139.77891,9857.0,Entire home apt,"Japan, 〒104-0044 Tokyo, Chuo City, Akashichō, 6−２２ 築地二ッコンビル"
35.72037,139.79469,24500.0,Entire home apt,"5 Chome-16 Asakusa, Taito City, Tokyo 111-0032, Japan"
35.66779,139.77757,9857.0,Entire home apt,"5-19 Akashichō, Chuo City, Tokyo 104-0044, Japan"
35.66794,139.77754,10100.0,Entire home apt,"5-20 Akashichō, Chuo City, Tokyo 104-0044, Japan"
35.69705,139.7068,16886.0,Entire home apt,"2-chōme-3-7 Kabukichō, Shinjuku City, Tokyo 160-0021, Japan"
35.66783,139.77962,9857.0,Entire home apt,"Japan, 〒104-0044 Tokyo, Chuo City, Akashichō, 7−８ リバーフロントタワー銀座東"
35.6982,139.70618,17034.0,Entire home apt,"1-chōme-1-7 Ōkubo, Shinjuku City, Tokyo 169-0072, Japan"
35.66787,139.77815,9857.0,Entire home apt,"5-16 Akashichō, Chuo City, Tokyo 104-0044, Japan"
35.72346,139.61285,6164.0,Entire home apt,"1-chōme-25-5 Kamiigusa, Suginami City, Tokyo 167-0023, Japan"
35.66813,139.77769,10100.0,Entire home apt,"5-20 Akashichō, Chuo City, Tokyo 104-0044, Japan"
35.66888,139.57423,28750.0,Entire home apt,"Japan, 〒181-0004 Tokyo, Mitaka, Shinkawa, 4-chōme−4−１２ メゾンアヤキ３"
35.66802,139.77937,9857.0,Entire home apt,"6-17 Akashichō, Chuo City, Tokyo 104-0044, Japan"
35.72083397463314,139.78386316862262,15043.0,Private room,"2-chōme-6-13 Shitaya, Taito City, Tokyo 110-0004, Japan"
35.701759,139.797791,14267.0,Entire home apt,"Japan, 〒130-0011 Tokyo, Sumida City, Ishiwara, 1-chōme−38−４ コスモ両国"
35.701759,139.797791,13060.0,Entire home apt,"Japan, 〒130-0011 Tokyo, Sumida City, Ishiwara, 1-chōme−38−４ コスモ両国"
35.701759,139.797791,14576.0,Entire home apt,"Japan, 〒130-0011 Tokyo, Sumida City, Ishiwara, 1-chōme−38−４ コスモ両国"
35.73231,139.7283,12000.0,Entire home apt,"Japan, 〒170-0004 Tokyo, Toshima City, Kitaōtsuka, 2-chōme−6−１３ チコービル 5階"
35.701759,139.797791,14644.0,Entire home apt,"Japan, 〒130-0011 Tokyo, Sumida City, Ishiwara, 1-chōme−38−４ コスモ両国"
35.71345,139.80987,12714.0,Entire home apt,"3-chōme-25-5 Mukōjima, Sumida City, Tokyo 131-0033, Japan"
35.67344,139.66048,36257.0,Entire home apt,"1-chōme-2-8 Hōnan, Suginami City, Tokyo 168-0062, Japan"
35.70615,139.78942,12429.0,Entire home apt,"3-chōme-39-18 Mukōjima, Sumida City, Tokyo 131-0033, Japan"
35.71319,139.81176,13000.0,Entire home apt,"4-chōme-34-8 Kuramae, Taito City, Tokyo 111-0051, Japan"
35.65539,139.71024,18597.0,Entire home apt,"2 Chome-5 Higashi, Shibuya City, Tokyo 150-0011, Japan"
35.71287536621094,139.78964233398438,34571.0,Entire home apt,"2-chōme-8-5 Nishiasakusa, Taito City, Tokyo 111-0035, Japan"
35.71006,139.79228,30514.0,Entire home apt,"1-chōme-7-7 Kaminarimon, Taito City, Tokyo 111-0034, Japan"
35.71094,139.71505,11900.0,Entire home apt,"3-chōme-10-12 Nishiwaseda, Shinjuku City, Tokyo 169-0051, Japan"
35.7095,139.79221,29800.0,Entire home apt,"Japan, 〒111-0034 Tokyo, Taito City, Kaminarimon, 1-chōme−5−５ 上條ビル 1F"
35.70013,139.706,13500.0,Entire home apt,"Japan, 〒169-0072 Tokyo, Shinjuku City, Ōkubo, 1-chōme−5, Tokyo To東京都 東新宿区大久保1−5−5"
35.71602,139.59818,5767.0,Private room,"Japan, 〒167-0035 Tokyo, Suginami City, Imagawa, 4-chōme−20−３ 日興第８ハイツ"
35.66257,139.70108,10079.0,Entire home apt,"1-chōme-11-5 Jinnan, Shibuya City, Tokyo 150-0041, Japan"
35.73194,139.72726,26400.0,Entire home apt,"3 Chome-33 Minamiotsuka, Toshima City, Tokyo 170-0005, Japan"
35.69369,139.62975,7000.0,Private room,"4-chōme-8-3 Naritanishi, Suginami City, Tokyo 166-0016, Japan"
35.65813,139.69632,28000.0,Entire home apt,"Japan, 〒150-0043 Tokyo, Shibuya City, Dōgenzaka, 2-chōme−15−１ ノア道玄坂721"
35.69957,139.70652,14000.0,Entire home apt,"1-chōme-1-31 Ōkubo, Shinjuku City, Tokyo 169-0072, Japan"
35.70853,139.79412,30514.0,Entire home apt,"4-chōme-12-6 Kotobuki, Taito City, Tokyo 111-0042, Japan"
35.70271,139.69475,9000.0,Entire home apt,"Japan, 〒169-0074 Tokyo, Shinjuku City, Kitashinjuku, 3-chōme−1−１６ ザ・パークハウス新宿柏木"
35.70817,139.79274,30514.0,Entire home apt,"Japan, 〒171-0022 Tokyo, Toshima City, Minamiikebukuro, 1-chōme−14−２ リフュージュ・アイ・ノース 203"
35.70824,139.79277,15371.0,Entire home apt,"4-chōme-4-9 Kotobuki, Taito City, Tokyo 111-0042, Japan"
35.7257,139.7101,24800.0,Entire home apt,"4-chōme-4-2 Kotobuki, Taito City, Tokyo 111-0042, Japan"
35.70813,139.79421,29800.0,Entire home apt,"1-chōme-6-7 Komagata, Taito City, Tokyo 111-0043, Japan"
35.71025,139.79336,31943.0,Entire home apt,"Japan, 〒111-0034 Tokyo, Taito City, Kaminarimon, 1-chōme−11−３ 河野塗装店"
35.70143,139.69372,4357.0,Private room,"1-chōme-13-22 Kitashinjuku, Shinjuku City, Tokyo 169-0074, Japan"
35.6278,139.71364,49343.0,Entire home apt,"Japan, 〒141-0031 Tokyo, Shinagawa City, Nishigotanda, 3-chōme−14−４ KakutaniレイヴァリーB1"
35.70166,139.70769,14000.0,Entire home apt,"2-chōme-7-17 Ōkubo, Shinjuku City, Tokyo 169-0072, Japan"
35.73202,139.884,9429.0,Entire home apt,"Japan, 〒133-0056 Tokyo, Edogawa City, Minamikoiwa, 7-chōme−29−１５ 第２泰豊ソシアルビル"
35.70121,139.70824,18000.0,Entire home apt,"2-chōme-1-88 Ōkubo, Shinjuku City, Tokyo 169-0072, Japan"
35.70774,139.80426,8086.0,Private room,"Japan, 〒130-0005 Tokyo, Sumida City, Higashikomagata, 3-chōme−19−８ 東京東信用金庫駒形支店"
35.73052,139.68663,27597.0,Entire home apt,"4-chōme-23-18 Nagasaki, Toshima City, Tokyo 171-0051, Japan"
35.71313,139.71176,1052387.0,Entire home apt,"Japan, 〒169-0051 Tokyo, Shinjuku City, Nishiwaseda, 3-chōme−25−７ ハウスドン"
35.71528,139.71078,1052387.0,Entire home apt,"Japan, 〒171-0033 Tokyo, Toshima City, Takada, 3-chōme−23−１３ 大崎ビル"
35.70887,139.80449,7086.0,Private room,"Japan, 〒130-0001 Tokyo, Sumida City, Azumabashi, 3-chōme−7−１ ペパーコントロール商会"
35.73331,139.88545,12000.0,Entire home apt,"8-chōme-19-6 Minamikoiwa, Edogawa City, Tokyo 133-0056, Japan"
35.71338,139.70943,1052387.0,Entire home apt,"Japan, 〒169-0075 Tokyo, Shinjuku City, Takadanobaba, 2-chōme−7−１９ タピオラマンション ３０３号"
35.66354751586914,139.69981384277344,34286.0,Entire home apt,"Japan, 〒150-0041 Tokyo, Shibuya City, Jinnan, 1-chōme−15−５, Jinnan Plaza Bldg., 1F"
35.70006,139.7061,14000.0,Entire home apt,"1-chōme-5-21 Ōkubo, Shinjuku City, Tokyo 169-0072, Japan"
35.7016,139.70684,18000.0,Entire home apt,"2-chōme-12-7 Ōkubo, Shinjuku City, Tokyo 169-0072, Japan"
35.73607,139.83713,64857.0,Entire home apt,"2-chōme-9-3 Yotsugi, Katsushika City, Tokyo 124-0011, Japan"
35.70168,139.70844,14000.0,Entire home apt,"Japan, 〒169-0072 Tokyo, Shinjuku City, Ōkubo, 2-chōme−1−９ 日興ユニパリス大久保"
35.66196,139.6689,12500.0,Entire home apt,"Japan, 〒155-0031 Tokyo, Setagaya City, Kitazawa, 2-chōme−9−２２ 着縁アパートメント 1F"
35.66197,139.66892,14000.0,Entire home apt,"Japan, 〒155-0031 Tokyo, Setagaya City, Kitazawa, 2-chōme−9−２２ 着縁アパートメント 1F"
35.70025,139.70834,14000.0,Entire home apt,"7-chōme-26-31 Shinjuku, Shinjuku City, Tokyo 160-0022, Japan"
35.74928,139.869,4500.0,Private room,"3-chōme-8-16 Takasago, Katsushika City, Tokyo 125-0054, Japan"
35.70134,139.70823,18000.0,Entire home apt,"3-chōme-14-7 Kamikitazawa, Setagaya City, Tokyo 156-0057, Japan"
35.66832,139.6262,8029.0,Entire home apt,"Japan, 〒170-0001 Tokyo, Toshima City, Nishisugamo, 2-chōme−31−７ 東京大学豊島国際学生寄宿舎"
35.73892,139.72926,52143.0,Entire home apt,"Japan, 〒169-0072 Tokyo, Shinjuku City, Ōkubo, 1-chōme−1, ドアーズ東新宿"
35.69969,139.70638,14000.0,Entire home apt,"2-chōme-1-88 Ōkubo, Shinjuku City, Tokyo 169-0072, Japan"
35.69963,139.70652,14000.0,Entire home apt,"1-chōme-1-31 Ōkubo, Shinjuku City, Tokyo 169-0072, Japan"
35.73723,139.73044,52143.0,Entire home apt,"Japan, 〒170-0002 Tokyo, Toshima City, Sugamo, 4-chōme−11−１ 大生ハイツ"
35.67108,139.87158,34700.0,Entire home apt,"1-chōme-38-15 Nakakasai, Edogawa City, Tokyo 134-0083, Japan"
35.70196,139.7078,14000.0,Entire home apt,"Japan, 〒169-0072 Tokyo, Shinjuku City, Ōkubo, 2-chōme−6−１０ 新宿第二アルプスマンション B1"
35.70178,139.69176,13126.0,Entire home apt,"Japan, 〒169-0074 Tokyo, Shinjuku City, Kitashinjuku, 1-chōme−28−１２ 有川ビル"
35.70167,139.70631,18000.0,Entire home apt,"2-chōme-13-13 Ōkubo, Shinjuku City, Tokyo 169-0072, Japan"
35.69965,139.70769,14000.0,Entire home apt,"1-chōme-3-3 Ōkubo, Shinjuku City, Tokyo 169-0072, Japan"
35.71379,139.8118,13000.0,Entire home apt,"3-chōme-38-10 Mukōjima, Sumida City, Tokyo 131-0033, Japan"
35.70605,139.74164,13200.0,Entire home apt,"5-13 Shinogawamachi, Shinjuku City, Tokyo 162-0814, Japan"
35.71297,139.8104,13000.0,Entire home apt,"Japan, 〒131-0033 Tokyo, Sumida City, Mukōjima, 3-chōme−35−７ シャトル小梅"
35.55998,139.73654,9000.0,Entire home apt,"2-chōme-7-7 Nishikōjiya, Ota City, Tokyo 144-0034, Japan"
35.71488,139.80984,13000.0,Entire home apt,"3-chōme-7-1 Mukōjima, Sumida City, Tokyo 131-0033, Japan"
35.71305,139.81057,13000.0,Entire home apt,"3-chōme-36-13 Mukōjima, Sumida City, Tokyo 131-0033, Japan"
35.55959,139.7377,9000.0,Entire home apt,"2-chōme-10-9 Nishikōjiya, Ota City, Tokyo 144-0034, Japan"
35.64229,139.66603,9143.0,Entire home apt,"Japan, 〒131-0033 Tokyo, Sumida City, Mukōjima, 3-chōme−20−１３ 兼松ビル"
35.7139,139.80971,13000.0,Entire home apt,"2-chōme-23-1 Sangenjaya, Setagaya City, Tokyo 154-0024, Japan"
35.71386,139.81171,13000.0,Entire home apt,"3-chōme-38-10 Mukōjima, Sumida City, Tokyo 131-0033, Japan"
35.69982,139.70693,14000.0,Entire home apt,"1-chōme-4-1 Ōkubo, Shinjuku City, Tokyo 169-0072, Japan"
35.73746,139.69601,4000.0,Private room,"2-chōme-8-3 Takamatsu, Toshima City, Tokyo 171-0042, Japan"
35.71356,139.81006,13000.0,Entire home apt,"3-chōme-26-11 Mukōjima, Sumida City, Tokyo 131-0033, Japan"
35.71328,139.81131,13000.0,Entire home apt,"3-chōme-37-21 Mukōjima, Sumida City, Tokyo 131-0033, Japan"
35.73747,139.69603,8000.0,Private room,"2-chōme-8-3 Takamatsu, Toshima City, Tokyo 171-0042, Japan"
35.71381,139.80972,13000.0,Entire home apt,"Japan, 〒131-0033 Tokyo, Sumida City, Mukōjima, 3-chōme−20−１３ 兼松ビル"
35.73748,139.69605,4000.0,Private room,"3-chōme-38-10 Mukōjima, Sumida City, Tokyo 131-0033, Japan"
35.71379,139.81196,12357.0,Entire home apt,"2-chōme-8-3 Takamatsu, Toshima City, Tokyo 171-0042, Japan"
35.64912,139.5487,13000.0,Entire home apt,"Japan, 〒182-0024 Tokyo, Chofu, Fuda, 3-chōme−３８−３ ライオンズガーデン調布けやきの杜"
35.71526,139.80999,13000.0,Entire home apt,"Japan, 〒131-0033 Tokyo, Sumida City, Mukōjima, 3-chōme−6−１０ ライオンズ墨田押上"
35.73449,139.79033,4071.0,Shared room,"1-chōme-38-1 Minamisenju, Arakawa City, Tokyo 116-0003, Japan"
35.71101,139.80429,26829.0,Entire home apt,"1-chōme-7-14 Mukōjima, Sumida City, Tokyo 131-0033, Japan"
35.72941,139.72823,9614.0,Entire home apt,"Ichigo Otsuka Building, 3-chōme-46-3 Minamiōtsuka, Toshima City, Tokyo 170-0005, Japan"
35.71966,139.69375,8500.0,Private room,"2-chōme-5-26 Nakaochiai, Shinjuku City, Tokyo 161-0032, Japan"
35.7043,139.77223,24000.0,Entire home apt,"Token Bldg., 5-chōme-2-4 Sotokanda, Chiyoda City, Tokyo 101-0021, Japan"
35.70192,139.70844,14000.0,Entire home apt,"Japan, 〒169-0072 Tokyo, Shinjuku City, Ōkubo, 2-chōme−1−１１ モナークマンション大久保 ２０１号"
35.70059,139.70639,13500.0,Entire home apt,"1-chōme-4-12 Ōkubo, Shinjuku City, Tokyo 169-0072, Japan"
35.7018,139.70611,14000.0,Entire home apt,"Japan, 〒169-0072 Tokyo, Shinjuku City, Ōkubo, 2-chōme−13−９ ベルドミール・エマ"
35.70079,139.70634,13500.0,Entire home apt,"Japan, 〒169-0072 Tokyo, Shinjuku City, Ōkubo, 1-chōme−4−１４ 酒蔵駒忠新大久保店"
35.69966,139.70786,14000.0,Entire home apt,"7-chōme-19-9 Nishishinjuku, Shinjuku City, Tokyo 160-0023, Japan"
35.69541,139.69603,40187.0,Entire home apt,"Higashi-Shinjuku Station, 7 Chome-27-11 Shinjuku, Shinjuku City, Tokyo 160-0022, Japan"
35.73107,139.83468,69383.0,Entire home apt,"Japan, 〒124-0014 Tokyo, Katsushika City, Higashiyotsugi, 3-chōme−23−６ 山田ビル"
35.69315,139.72079,8049.0,Entire home apt,"2-24 Ichigayanakanochō, Shinjuku City, Tokyo 162-0064, Japan"
35.69458,139.72145,7601.0,Entire home apt,"Japan, 〒162-0066 Tokyo, Shinjuku City, Ichigayadaimachi, 1−２ バラスト市ヶ谷"
35.71809,139.81405,41657.0,Entire home apt,"Japan, 〒131-0032 Tokyo, Sumida City, Higashimukōjima, 2-chōme−4−１ シュヴェーレン"
35.69538,139.72076,8049.0,Entire home apt,"3-2 Kawadachō, Shinjuku City, Tokyo 162-0054, Japan"
35.70138,139.70827,14000.0,Entire home apt,"2-chōme-1-88 Ōkubo, Shinjuku City, Tokyo 169-0072, Japan"
35.69521,139.71953,8049.0,Entire home apt,"Japan, 〒162-0065 Tokyo, Shinjuku City, Sumiyoshichō, 11−１１ 新宿住吉町社宅"
35.66427,139.62597,7400.0,Entire home apt,"Japan, 〒156-0057 Tokyo, Setagaya City, Kamikitazawa, 1-chōme−30−１６ ベルアルブル上北沢"
35.694,139.72145,8126.0,Entire home apt,"Japan, 〒162-0064 Tokyo, Shinjuku City, Ichigayanakanochō, 1−２ エリート総合学院"
35.69987,139.69761,26143.0,Entire home apt,"Japan, 〒169-0075 Tokyo, Shinjuku City, Takadanobaba, 2-chōme−8−２６ B1F"
35.7117540753267,139.70897591325803,32857.0,Entire home apt,"Japan, 〒169-0073 Tokyo, Shinjuku City, Hyakuninchō, 1-chōme−23−１９ 南口ビル"
35.67541,139.63408,11000.0,Private room,"2-chōme-17-15 Akasaka, Minato City, Tokyo 107-0052, Japan"
35.66995,139.73997,59246.0,Entire home apt,"3-chōme-41-41-5-D Shimotakaido, Suginami City, Tokyo 168-0073, Japan"
35.71933,139.79776,5500.0,Private room,"Japan, 〒111-0032 Tokyo, Taito City, Asakusa, 5-chōme−4−２ 太洋テント商会"
35.70094,139.69798,26143.0,Entire home apt,"Japan, 〒169-0073 Tokyo, Shinjuku City, Hyakuninchō, 1-chōme−17−１７ 百人町コーポラス"
35.71526,139.71091,1052387.0,Entire home apt,"Japan, 〒171-0033 Tokyo, Toshima City, Takada, 3-chōme−23−１３ 大崎ビル"
35.68204,139.69835,20000.0,Entire home apt,"1-chōme-10-6 Yoyogi, Shibuya City, Tokyo 151-0053, Japan"
35.6619,139.65709,8913.0,Entire home apt,"4-chōme-16-2 Daita, Setagaya City, Tokyo 155-0033, Japan"
35.69999,139.69596,26143.0,Entire home apt,"1-chōme-5-1 Kitashinjuku, Shinjuku City, Tokyo 169-0074, Japan"
35.70164,139.69719,26143.0,Entire home apt,"5-chōme-60-9 Matsubara, Setagaya City, Tokyo 156-0043, Japan"
35.66344,139.65671,10467.0,Entire home apt,"Japan, 〒169-0073 Tokyo, Shinjuku City, Hyakuninchō, 1-chōme−17−４ 林ビル"
35.72303,139.78933,40000.0,Entire home apt,"Japan, 〒110-0012 Tokyo, Taito City, Ryūsen, 1-chōme−4−８ マイキャッスル入谷"
35.71863,139.79975,8172.0,Entire home apt,"6-chōme-30-8 Asakusa, Taito City, Tokyo 111-0032, Japan"
35.64695,139.7375,6686.0,Private room,"5-chōme-9-23-201 Mita, Minato City, Tokyo 108-0073, Japan"
35.64669,139.73747,7500.0,Private room,"Japan, 〒108-0073 Tokyo, Minato City, Mita, 5-chōme−2−１８ 三田ハウス３２１"
35.71884,139.78121,25514.0,Entire home apt,"Japan, 〒110-0004 Tokyo, Taito City, Shitaya, 1-chōme−5−１２ 日本郵便上野郵便局"
35.75308,139.8671,6580.0,Entire home apt,"Japan, 〒125-0054 Tokyo, Katsushika City, Takasago, 8-chōme−6−２ パラシオアマビーレ"
35.64869,139.73602,6300.0,Private room,"2-chōme-8-5 Minamiazabu, Minato City, Tokyo 106-0047, Japan"
35.6987,139.69884,73571.0,Entire home apt,"1-chōme-14-12 Hyakuninchō, Shinjuku City, Tokyo 169-0073, Japan"
35.67522,139.73656,8114.0,Entire home apt,"3-chōme-18-5 Akasaka, Minato City, Tokyo 107-0052, Japan"
35.64551,139.69992,16586.0,Entire home apt,"Japan, 〒153-0051 Tokyo, Meguro City, Kamimeguro, 1-chōme−7−５ 保田ハイツ"
35.70982,139.82145,9641.0,Entire home apt,"3-chōme-20-16 Kyōjima, Sumida City, Tokyo 131-0046, Japan"
35.71533,139.82457,6057.0,Private room,"1-chōme-12-16 Bunka, Sumida City, Tokyo 131-0044, Japan"
35.69897,139.83816,10071.0,Private room,"9-chōme-37-23 Kameido, Koto City, Tokyo 136-0071, Japan"
35.6973,139.83633,12460.0,Private room,"7-chōme-12-20 Kameido, Koto City, Tokyo 136-0071, Japan"
35.620625,139.718613,18357.0,Entire home apt,"Japan, 〒141-0031 Tokyo, Shinagawa City, Nishigotanda, 7-chōme−24−８ Liberté 西五反田"
35.70057,139.64757,3714.0,Hotel room,"7-chōme-18-3 Kameido, Koto City, Tokyo 136-0071, Japan"
35.69877,139.83611,10000.0,Private room,"2-chōme-21-7 Kōenjiminami, Suginami City, Tokyo 166-0003, Japan"
35.63144,139.6525,5700.0,Entire home apt,"Japan, 〒154-0012 Tokyo, Setagaya City, Komazawa, 3-chōme−22−１０ 都営駒沢三丁目アパート１０号棟"
35.69867,139.83775,9686.0,Private room,"7-chōme-27-3 Kameido, Koto City, Tokyo 136-0071, Japan"
35.7076538,139.8133275,23974.0,Private room,"3-chōme-10-13 Narihira, Sumida City, Tokyo 130-0002, Japan"
35.697,139.83822,8386.0,Private room,"7-chōme-40-11 Kameido, Koto City, Tokyo 136-0071, Japan"
35.6985,139.83806,7843.0,Private room,"7-chōme-33-11 Kameido, Koto City, Tokyo 136-0071, Japan"
35.70856,139.81285,23974.0,Private room,"3-chōme-13-8 Narihira, Sumida City, Tokyo 130-0002, Japan"
35.70186,139.70231,33043.0,Entire home apt,"2-chōme-21-7 Kōenjiminami, Suginami City, Tokyo 166-0003, Japan"
35.70056,139.64752,3714.0,Hotel room,"Japan, 〒169-0073 Tokyo, Shinjuku City, Hyakuninchō, 2-chōme−1−５２ 東京国際文化学院新宿校"
35.70384,139.8007,12171.0,Private room,"1-chōme-21-10 Takasago, Katsushika City, Tokyo 125-0054, Japan"
35.70846,139.81411,28778.0,Private room,"4-chōme-15-11 Narihira, Sumida City, Tokyo 130-0002, Japan"
35.74484,139.86122,1729.0,Shared room,"Japan, 〒130-0004 Tokyo, Sumida City, Honjo, 2-chōme−14−１２ 丸昌ビル"
35.71914,139.79806,6314.0,Entire home apt,"Japan, 〒111-0032 Tokyo, Taito City, Asakusa, 5-chōme−4−１ 中野ビル"
35.66257,139.73912,15800.0,Entire home apt,"1-chōme-4-8 Azabudai, Minato City, Tokyo 106-0041, Japan"
35.67648,139.69331,39000.0,Entire home apt,"Arts Bldg., 3-3 Yoyogikamizonochō, Shibuya City, Tokyo 151-0052, Japan"
35.74417,139.86182,1729.0,Shared room,"1-chōme-14-4 Takasago, Katsushika City, Tokyo 125-0054, Japan"
35.65999,139.69669,49000.0,Entire home apt,"2-chōme-26-16 Dōgenzaka, Shibuya City, Tokyo 150-0043, Japan"
35.63392,139.72032,30000.0,Entire home apt,"1-chōme-1-12-11 Kamiōsaki, Shinagawa City, Tokyo 141-0021, Japan"
35.76634,139.86534,5322.0,Private room,"4-chōme-21-1 Kanamachi, Katsushika City, Tokyo 125-0042, Japan"
35.62638,139.72664,23000.0,Entire home apt,"Japan, 〒141-0022 Tokyo, Shinagawa City, Higashigotanda, 1-chōme−19−７ ＫＢ五反田ビル 2F"
35.75483,139.86894,6880.0,Entire home apt,"8-chōme-34-12 Takasago, Katsushika City, Tokyo 125-0054, Japan"
35.72677,139.87879,20000.0,Entire home apt,"5-chōme-7-12 Minamikoiwa, Edogawa City, Tokyo 133-0056, Japan"
35.68428,139.62799,6500.0,Entire home apt,"4-chōme-12-10 Hamadayama, Suginami City, Tokyo 168-0065, Japan"
35.71849,139.82499,9357.0,Entire home apt,"3-chōme-1-13 Yahiro, Sumida City, Tokyo 131-0041, Japan"
35.71674,139.82546,9629.0,Entire home apt,"Japan, 〒131-0041 Tokyo, Sumida City, Yahiro, 2-chōme−13−１１ 日新産業 ファルコン・トーイ"
35.69499,139.67845,53768.0,Entire home apt,"2-chōme-38-2 Honchō, Nakano City, Tokyo 164-0012, Japan"
35.61633,139.65982,5000.0,Entire home apt,"3-chōme-2-2 Fukasawa, Setagaya City, Tokyo 158-0081, Japan"
35.69484,139.69446,26011.0,Entire home apt,"Japan, 〒160-0023 Tokyo, Shinjuku City, Nishishinjuku, 8-chōme−1−１４ 田中ビル"
35.74795,139.73392,9571.0,Entire home apt,"1-chōme-68-14 Takinogawa, Kita City, Tokyo 114-0023, Japan"
35.75799,139.68876,8800.0,Entire home apt,"1-chōme-30-16 Minamitokiwadai, Itabashi City, Tokyo 174-0072, Japan"
35.7051,139.77962,15514.0,Hotel room,"3-chōme-34-1 Taitō, Taito City, Tokyo 110-0016, Japan"
35.66994,139.66841,8764.0,Entire home apt,"5-chōme-16-7 Kitazawa, Setagaya City, Tokyo 155-0031, Japan"
35.68279,139.61608,9641.0,Entire home apt,"2-chōme-29-14 Takaidohigashi, Suginami City, Tokyo 168-0072, Japan"
35.68246,139.61409,8913.0,Entire home apt,"Japan, 〒171-0021 Tokyo, Toshima City, Nishiikebukuro, 3-chōme−9−１７ サニーハイツ"
35.72729,139.70286,27000.0,Entire home apt,"Japan, 〒168-0071 Tokyo, Suginami City, Takaidonishi, 1-chōme−27−１８ 高井戸教会"
35.568062303426004,139.74052666240365,7429.0,Private room,"5-chōme-21-1 Ōmorihigashi, Ota City, Tokyo 143-0012, Japan"
