id,latitude,longitude,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,comments
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,We had a great experience staying with David and family They were very helpful in all ways and even invited us for dinner and temple visit with their friends on New Years Eve It was an awesome stay home away from home Love their children too 
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,David and his family were very welcome to me and he kindly provided all the instruction for use of the facilities in his house Everything about the house was accurateI felt I am at home The house is very close to train I will recommend this place and I will book Davids house if I want to go to Tokyo again
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,David and Amanda were the nicest hosts  I wish we had stayed longer  Dinner with them was delicious and we had great conversations It was wonderful to stay with a family it really felt likes home  It was a little tricky to find so make sure you print the guide David sends you
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,From Taipei to Tokyo journey David family from the end of the stay on the show full of sincerity to help communication planning transportation travel planning as well as with the whole team who have always demonstrated a bed and breakfast business professional model I think I went to Japan I want to stay in their teams room in this practical too good
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,Amanda and David were very accommodating and helpful during and even after my stay They allowed me to store my luggage for a few days I enjoyed my stay 
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,房东很好因为我们的房间在三楼行李箱都帮我们搬上去而且还提前给我们寄存行李在他们家还有就是床很舒服下次有机会还会入住的
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,David and Amenda are very friendly and very warmed welcome We checkedin very late around 12pm but they still stayed to welcome us Their room is tiny like most of Japanese house but you will surprise it is very comfortable and very clean The bathroom and shower are also the good one here And dont be surprised if you meet their very cute kids since you can see their drawing picture by their children D  Worry about raining they have umbrella ready for you in that casebrThanks David and Amenda for our perfect stay in Tokyo this times We hope to stay at your house again D
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,Thanks to David and Amanda everything was fine for us They were very helpful We had a short but great time in Tokyo Musashi Koyama is perfect to start sight seeing in Tokyo there is a great Ramen Restaurant in the near If we go next time to Tokyo we would stay there again Bye 
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,All I want to say is this is the one of the best experience I had in Tokyo The families are soooooo sweet and we talked with Amandathe host every morning The kids are lovely and David was always taken care of us Location is good and their big window in the room makes you feel free  I will definitely come back Thanks so much
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,David et sa famille étaient très agréables et bienveillant Nous navons pas eu beaucoup de temps pour parler car nous avions un programme chargé pour visiter Tokyo Le quartier était très sympa Meguro est bien desservi au niveau des transports mais pas par une ligne JR pour les utilisateurs du Japan Rail PassNous avons passé un agréable séjour
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,David和她太太还有两个可爱的小朋友给我们一段超有feel的本土体验之旅房子所在的目黑区是一个安静且东京充满本地气息的区域房间一个人住会比较宽敞两个人也能装的下不过稍微充实些br距离最近的地铁站是私铁东急电鉄武藏小山站步行大约710分钟家附近有24小时便利店小型食品超市拉面店一间风格派咖啡店通常是晚上回家路上路过里面多是西方人brReally a fantastic local experience on Tokyo discovery a totally different quiet life at this huge metropolitan brif you want to find a place not like shinjuku shibuya or ginza  Meguro will be One of better solution
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,It was the best memories with Davids family and this house the room is clean and cozy almost same as these pictures and I could feel safe during home even when I was alone David and Amanda are really nice and easygoing They tried to make me feel free and comfortableTheir kids Dingding and DangDang are so cute and lovely even tho I can just speak a little jpnese i enjoyed communicating with them I hope they grow up wellThanks for making a good memories Ill keep in touch with you
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,David and his family had kindly and warmly welcomed us on our arrirvalThe appartment is positioned outside of Tokyo subway system therefore any kind of prolonged pass tickets would need to be extended to reach Tokyos subway circle For those seeking a place to lay down their head and sightsee Tokyo all day I would recommend this private room David will share his insights and provide good tips regarding your desires
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,非常好的房东房子的位置治安也很好附近还有商店街很方便房间有点小但是俩个人住刚好够还有房东太太也超好人两人在旅行旅行期间给了我们很多帮助两个孩子也超可爱极力推荐
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,Nice place good location the owner is so friendly clean and neat room close to train station 
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,방의 호스트 데이비드와 아만다는 무척 친절했고 방이 아늑하고 정말 일본 도쿄의 일반가정을 체험 할 수 있어서 좋았습니다그리고 걸어서 10분 정도면 지하철역을 이용할 수 있고 그 역은 어느곳이든 접근하기 쉬웠습니다 도쿄에 또 온다면 이용하고 싶습니다
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,We had a wonderful week in Tokyo staying with David and his family They were very friendly and generous showing us a local izekaya and even taking us out on a magical night of summer festival fireworks We really felt like locals brThe Meguro neighbourhood where they live is full of great places to explore And its only two quick  cheap stops on the subway with your PasmoSuica card before youre on the JR Yamanote line and using your JR Rail Pass if you have onebrThe bedroom has perfect air con thank goodness and you have your own toilet the main bathroom is downstairs and shared with the family brWe are so grateful to David  Amanda for welcoming us to Tokyo and we had a fantastic time  highly recommend 
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,We had a great stay with David and his lovely family  They are such nice people  The room is basic but has everything you need including airconditioning important in August  Its clean and comfy David is very knowledgeable and had some really good tips We went to a nearby local street festival on his advice that was full of wonderful traditional dancing and music It was one of the highlights of our trip  and one that our lonely planet book could never have alerted us to Thank you David
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,davy和amanda夫妇人都很好民宿离地铁站走路大概七分钟到各个地方都还是比较方便的地铁站旁边有条商店街药妆超市muji饭店应有尽有是一次很愉快的入住体验
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,David was a fantastic host and the room was exactly as described David was in constant contact with me and gave great directions to his place He even had time at the end of my trip to show me some local Okinawan food 
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,Great location If like me you like to stay in a quiet neighborhood then this is the best place to stay Its peaceful and relaxing while being located close to the most important spots of TokyobrDavid is helpful and gave me great tips on what to visit in Tokyo He even took the time to bring me to a local festival
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,Pics are a little different since the familybrMoved out Be sure tobr  the place is clean because it was really dirty so you may need to clean a lot of it yourself It was quite old but spacious so its definitely workable 
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,love stay here clean and big
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,My Japan trip wont be as memorable without this house Its the perfect house in my mind Its very clean The neighborhood is peaceful and orderly The vicinity perfectly portrays what Japan really is brDavid on the other hand very approachable and considerate He even allowed us to have an early check in brIf Ill visit Tokyo again his house will be on top of my list 
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,房东人很好我们住的时候都很照顾我们非常周到房子里什么都有
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,David gave the instructions clearly and in detail He is very considerate and easy to get in touch The house is close to the train station MusashiKoyama  Meguro line and easy to get around the hot spots Overall I had an awesome stay during my trip Highly recommended 
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,位置很好鬧中取靜房東人很nice民宿設備也很齊全適合家庭或者幾個朋友一起居住
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,安静的街区房子有4个洗手间2个冲凉房感觉很方便我们一家6人居住感觉挺不错就是楼梯有点窄上下需要十分注意安全还有楼上2个房间之间是打通的容易受影响附近有便利店和吃饭的地方离地铁站约10分钟路程总体来说很适合家庭居住房主人非常热情还亲自给我们送wifi很高兴入住了这间房子
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,Great house perfect location within 4 stops in total to Shibuya and about 6 to Shinjuku Easy access Plenty of space for anything in this house Totally recommend with a big group of 6 people
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,the best place ever the house is clean near the station convenient theres a lot of stores and groceries nearby having a free parking saves me a lot specially in Tokyo thats why i recommend this place
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,We have a very good stay in Davids house But the parking place is exactly suitable for our car7people It really need a good drving skill to park the car All in all we have a good time in Tokyo
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,駅から比較的近くコンビニもすぐそばにあるので場所の利便性はとてもいいですアメニティも揃っているのでタオルやシャンプーボディソープといった準備も特に必要なく宿泊できます4家族子ども連れ７歳６歳３歳２歳０歳で宿泊しましたがお部屋も広くとても綺麗で快適に過ごせましたまたチェックアウトからチェックインまでタイムリーかつ丁寧に説明していただけるのでとても安心して利用することができましたチェックアウト時にこちらの不手際でご迷惑をおかけしたのにも関わらず気持ちの良いご対応をしていただき本当に素晴らしいホストさんです久しぶりに出会う友人とのお泊まり会だったのですが記念に残る日にすることができましたどうもありがとうございます
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,We had an amazing stay at Davids house  With 7 of us including two young kids my parents and sister the house was able to accommodate all of us comfortably It was a luxury to have several bathrooms and the kitchen was wellstocked  The house is easily walkable to the subway station which is only a few stops away from Shinjuku Shibuya etc  It was very easy to get around and visit places all over TokyobrWe also really appreciated Davids hospitality  He met us on the first day and introduced us to an amazing food market right around the corner from the house with literally the best Fuji apples weve ever had and very reasonably priced  He also showed us Palm Ave and recommended a delicious hot pot restaurant  David was very responsive whenever we had any questions  We also appreciate that he had a more flexible cancellation policy as compared to other AirBnb hosts  That was a big reason for us including the other great reviews here for booking with him    We would highly recommend his place and stay there again in a heartbeat
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,Great house i can cook near sevel n coffee shop we love it
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,Love the neighborhood Spacious bedrooms Love the balcony and there are more than enough toilets for everyone Short walking distance to the train station Theres a vending maching right infront the house and a block away from the nearest convenience store local market and restaurants David as a host was superb
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,Everybody in our group enjoyed staying at Davids place which everthing we needed and much more The location is fantastic and we were able to make couple of friends in the area I for one enjoy walking so on my free time away from my group I would walk far distances from the apartment and while walking around I discovered a couple of hidden gems as far as shops and restaurants goes David made everything go smoothly you couldnt ask for a better host than him I am looking forward to staying at this location again if David would host us again on our future Japan trip
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,房子非常干净非常大适合家庭居住房主也很友善事前跟我联系把相关信息都发了给我对提问回应很快出行也很方便走几分钟就有地铁站总的来说性价比很高
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,清潔感がありアメニティーもしっかりしていてとても充実したお部屋でしたbrまた対応も丁寧でスピーディでしたbrありがとうございましたbr
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,Convenient location Super clean Amazing host 
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,閑静な住宅街にありコンビニや商店街も近くにあり大変便利なところですbr今の季節柄真冬の寒さでしたが床暖房等も揃っており大変快適に過ごせました
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,Great little place in a residential neighborhood Highly recommend for big groups looking for a clean Japanese style house David was great and responsive too
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,近くにスーパーなどもあって大変よかったです
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,Thank you Davhd 
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,很安静的选择生活品准备齐全方便挺好的一次感受谢谢
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,二世帯で利用をさせていただきました各階にトイレがありとても過ごしやす買ったです
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,友人7人と鍋をするためにお借りしましたbr入居前入居後の連絡も丁寧で迅速でしたbrまた実際の部屋も大変広くきれいで何より食器具が揃っていたのが大変助かりましたbrまた是非利用させていただきたいです
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,引き出しの中に色々なゴミが入ってるし歯ブラシも置いてないbr抽屉里面有很多垃圾br一次性牙刷也没有放
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,非常适合一家人居住房子很舒适
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,ホストのDavidさんのお人柄もホスピタリティもよくはじめてAirbnbを利用した私にとってはとても安心できましたbr立地は庶民の味方の平和通り商店街まで徒歩１分でセブンイレブンもあり飲食物の買い出しはとても便利ですbr昔ながらの商店街で東京の便利な一等地にこんな商店街があるのかと昭和時代へタイムスリップができるとおもいますbr今回はあんきも魚の鮟鱇のキモと生カキなどの鍋を作りました食材もとても安く買えるのでコストパフォーマンスがbrとてもよかったですなおこの商店街は月曜から土曜は１８時くらいで終わるので注意しください日曜は基本的にお休みbrですなおテーブルコンロや土鍋包丁などすべて揃っておりますので食材だけ買えば料理も可能です調味料や油もbrありましたbr
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,A house with great amenities and located in a quiet neighborhood
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,Davids house is situated in a quiet neighborhood which is just a short walk from the train station Theres a vending machine right in front of the house and a nearby grocery Convenience stores and restaurants are also within walking distancebrThe house is cozy and has everything you need The ground floor is a garage On the second floor theres the toilet and bath laundry area kitchen small living room and the Japanese style bedroom On the third floor are two toilets one shower room and one big Lshaped room with two doors separated by a screen divider creating two bedrooms Theres also a balcony adjacent to the longer side of the room where you can dry your laundrybrDavid is a good host and answers queries right away I would definitely recommend his place 
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,This house is a good choice for big group Quite big than normal Japanese house and convenient to transport to public train I really impressed with a lot of toilets and shower rooms Such a great one highly recommended
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,东京行第一站来到DAVID家能在大东京有一所小房子实在过隐我们一行4大3小刚刚好二楼是我们的超大厨房连日式客厅三楼两个房间还有相连小朋友玩得很开心离地铁站很近几站就到涩谷和新宿了旁边有餐厅和超市想要体验当地人生活是首选我们此行在地铁站丢失了背包DAVID帮我们做了很多工作虽然没找着但每次须要帮助都会得到帮忙谢谢DAVID希望下次在去日本有机会也可以再次感谢您
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,Really spacious and full of mod cons Great local market nearby and station with supermarket We had 4 adults and 5 children and we were very comfortable there
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,Outstanding place with enough room and amenities for large family trips
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,Everything was perfect Great large space with great amenities by Tokyo standards for four or more peoplebrPerfect location Quiet enough to get away from all the hustle and bustle but only a few train stops away from the all action brOverall a rare value in Tokyo Would definitely come back again
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,位置很好 房间环境很干净 一次很好的住宿体验
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,位置算方便住宅区便利店居酒屋都很齐全房子本身很棒很亮厨房用品很齐全还有乐高玩具房主也很贴心
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,A beautiful location clean and convenient just few steps away really its few hundred meters from MusashiKoyama Station Very big house with lots of space and lots of bathrooms and toilets Highly recommended also to reach more central areas of the city
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,Davids place was exactly as described and very convenient There is a 711 convenience store around the corner and many foodshopping places nearby Our kids really enjoyed the large park nearby where we played in the morning while we got used to the time difference Would stay here again in the future 
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,子供とその祖父母もいっしょでしたか一緒でしたがとても快適にすごす過ごすことができましたありがとありがとうございました
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,nice house and helpful host thankyou
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,离地铁站不远附近有商店街购物饮食场所齐全想体验当地生活是首选谢谢DAVID是很棒的房子下次再去日本也会继续选择这里
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,8人で利用しましたが快適に過ごせましたbr近くにコンビニやスーパーもあり便利ですbrエアコンはちょっと非力で特に台所まではなかなか効きづらかったです
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,房屋位置周边配套设施环境都是不错的适合一家人
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,一家人住在这里入住非常合适
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,I heard a lot of groans from our group as we walked up to Davids house for the first time Its different from what we normally get in an AirBnB but it turned out to be a great place to say while exploring Tokyo It is super convenient to the subway line 2 stops to a circle line around Tokyo that took us wherever we wanted to go  There is an arcade at the subway stop only a 5 minute walk away and a big grocery store in the arcade and another one over the subway terminal Lots and lots a funky places to eat out at Staying here gets you away from the tourist and all the craziness of Tokyo Its a real neighborhood place where all you see are locals Glad we found it
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,Highly recommended for family with children as this house has a fully equipped kitchen enough places and equipment to hang all the clothes after each wash and two baths which is not available in some other houses The walk from the closest train station is about 7 minutes
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,楼梯稍微窄了点进出不太方便
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,Loved the house and David was an outstanding host Responsive and clear I fully recommend this place to stay
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,Great place great location in a quiet neighborhood with easy access to everything  trains are only 5 minutes away  Multiple bathrooms make this a great place for a family to use
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,love the place for our stay in Tokyo nice and homely  our host David was very helpful to find a transport to airport on our last day as we had a bit of troublewill definitely stay with them next time
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,A great little house in a nice quiet area still quickly accessible from everything
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,David was an awesome host The place was great for the 5 of us
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,Easy communication Convenient location  quiet neighborhood with local restaurants at nearby market street Also nice park in 5min for morning walk and jogging
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,I was travelling with my family of 7 so knew we would need a place big enough such that we werent stepping all over each other and had enough bathrooms Davids place was absolutely perfect and suited all our needs It had multiple toilets living room for us to have meals and a fully stocked kitchen The flat is just a short walk from the train station with lots of shops and great restaurants around It does take a little longer to get to main tourist spots but it was definitely worth it David was extremely responsive and helping us with recommendations and reservations to restaurants as well Highly recommended for large groups travelling to Tokyo
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,David place is better than I expected Clean spacious a Japanese house in a typical neighbourhood We loved it Thank you for hosting us The place is big for a japanese house And we like to live in as a local Everything works And it has strong japanese feeling 6 minutes walk to the nearest Tokyo subway and only 1 stop to Megura which is 2 stops from Shibuya
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,Davids home was extremely neat and clean with all the amenities we needed for our trip He was also very prompt with responding to any comments or questions we had before during and after our stay which really helped to make our trip flow smoother than expected He also provided thorough instructions on how to use his home which also was much more helpful than expected I would highly recommend staying at Davids place for the ease and peace of mind which staying in TokyobrThanks David for making our stay in Japan a great one
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,房子周边很方便超市市场药妆店车站都很方便房子很温馨我们五大五小住起来刚刚好很宽敞厨房很大距离房子不到200米的地方就有个菜市场我们自己买菜做饭很棒随便说一句菜场价格很公道要比超市实惠很多房主人很好我们在东京时间比较长后面还住了房主在涩谷附近的房子房主还帮助我们运了行李非常感谢
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,床单不确定是不是换过新的入住时候遇见清扫卫生的没见她拿走床单之类的也许换了但是上面起了好多球球还有头发睡着真的不舒服孩子总问我床单上为什么刺刺的蛮冷的开了空调还好地热的房间第二晚就不能用了不知道什么原因老妈老爸以为有地热睡着了又凉醒了发现地热调到15度用不了了我也不清楚原因
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,各方面都不错很干净br楼下放了一部婴儿车去迪斯尼那天借用了一天帮了个大忙谢谢
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,Very nice and big room for my family
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,武藏小山站下来楼上有个营业到100am的大超市您可以买到所需要的任何走路过家78分钟在路上有个711便利店楼上是个非常不错的烧肉店边上的面包店绝对是必须选择要品尝的房间很大卫生间4个绝对够用 楼上楼下分别有淋浴设备拥有地暖绝对在冬天是个非常舒适的选择安静的环境热情的房东非常好的住宿体验
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,Everything is good but have only 1 car park
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,Great apartment with all the facilities youll need Clean and neat Close to the train station and a nice and quiet neighbourhood
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,Cool location if youre looking for a typical Tokyo neighbourhood and still pretty handy to central areas  We cycled in to the centre quite a bit Naka meguro in about 10 minutes David was a really responsive host
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,This is what Airbnb is all about Davids house is in a local area that is wonderful to come back to each day or even just spend a day looking around Davids tips about the area the local park etc were great We were a group of 3 adults and two very tall teenagers and the house was perfectly comfortable for us with plenty of room to collapse on the floor after walking the Tokyo streets all day David was very easy to communicate with and extremely helpful arranging our transfers to and from the airport Just cant say enough about this Airbnb experience  it was a highlight and really enriched our visit to Tokyo
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,広さが十分にあり良かったですbr床のホコリやゴミが気になりました掃除機が置いてあったので自分たちで掃除できます
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,If you are a big family this place is for you There are four toilets and 2 showers which is very rare in Tokyo homes
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,The place is on a nice quiet street The kitchen was a good size and had everything we needed to cook Grocery and convenient stores were very near by Really cute shops bakery and coffee shops around
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,静かな住宅街で仲間と素敵な時間を過ごせました和室であんな形で団欒ができたこと忘れられない思い出になりました私の連絡が遅れてしまったのに親切に対応していただきDavidさんには本当に感謝していますまたぜひ利用させていただきたいです
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,Davids home is clean and spacious Its an older home but in an established neighborhood where we found good food and is an 8 minute walk to the train station and small mall FYI the 2 upstairs bedrooms are actually one Lshaped bedroom separated by a shoji screen and not a wall It worked out fine for us because the large room turned into a great sleepover room for the kids and having 2 showers and 4 bathrooms in the home worked out well for the 8 of us
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,交通很方便目黑整个区域很安静人不算多我们住的很舒服一楼是车库二楼三楼都是我们的独栋呦老爸有时憋不住想吸br烟下楼就可以这个我爸特别满意房子内部设施齐全中途房东还来补了洗衣液和晾衣架武藏小山站出口有一个大超市我们一家早饭都在那里购买回来制作周边还有很多吃饭的地方药妆什么的也是很方便的主要人少如果下次再来东京目黑是不错的选择
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,The house is pretty much as described in other reviews About 7 minutes walk from MusashiKoyama station and in a quiet location When we were there the Wifi only reached the lower floor The house manual is a bit out of date and mentions two Wifi routers one for each floor so perhaps this is temporary This is good for a large group but the sleeping area is really a large lshaped room with a screen between two sections We loved our visit to Pizzeria la Rossa which is few minutes away Id advise booking the day before
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,房子和屋内的设备完全符合你度假期间的所有要求配上 地铁交通示意图就更方便出行毕竟每次都是以武藏小山为出发点
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,交通便利周边配套齐全出门走几分钟有商业街地铁两分钟到菜市场5分钟公园房子整洁干净最主要的是房东人很好
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,The house is good and comfortable
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,非常热心有问必答大家对房间也非常喜欢
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,Great location quiet area Great bars restaurants and coffee shops Great apartment for a group Highly recommend the area great introduction  to Tokyo David was very easy to work with and very helpful
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,The house is excellent and is as described 2 separate showers 4 toilets and all the rest David is very responsive and helpful What surprised us the most was the amazing location  5 minute walk to 711 about 5 restaurants public sauna vegetable market medical massage and more At the train station which is also very close is the most amazing shopping street  where you can seegettaste everything
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,This place is great very spacious good for groups big kitchen A lot of bathrooms and toilets makes things super easy in the mornings with big groups The washerdryer combo is always a super plus And has a good location about 5 min walk to MusashiKoyama Station Tokyu Meguro Line just 2 stops to the Main JR Yamanote Lines Meguro Station Would definitely stay here again And finally great communication with host Thanks for everything David
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,Great option for Tokyo
1394124,35.62039,139.69983,4.77,4.69,4.52,4.86,4.93,4.67,4.7,Davids place whilst not as perfect as the pictures look is immensely convenient for most travelers in Tokyo I loved the location of the house and David is a great host with prompt communication Hes helped us to arrange transport to the airport at a much more reasonable rate than most companies would offer brOn the house it was a little tight for 6 adults and 4 children The place do not have a lot of free room to roam around but it was sufficient Also the configuration of the rooms make it a little hard to arrange our familys bedding arrangements with an odd 532 on arrival We reconfigured it to 442 and David was great help in helping us with better bedding for those sleeping on the futons as the initial provided futons were a little thin and a little hard on the back especially for the older folks in my partybrThe amenities were as expected and we had no issues using the dryer washing machine sink heater air conditioning The house had a lot of modifications done generally the adding in of what seem like either light or motion sensors which makes it feel a little unsafe Also we experienced power cuts a couple of times when two showers plus the washing machine was in use or when the kettle washing machine and shower was in usebrThe general cleanliness of the place is also not as expected but still servicable We experienced a toilet clog which we cleaned up ourselves after removing a drain net full of hair and a waste disposal cupboard that emitted a foul smell whenever we opened it up The waste disposal cupboard whilst a good idea had food waste liquids seeped into the woodbrThe rooms were for the most part clean with dust in the corners but not that badbrLastly the pots and pans whilst looking servicable were of dubious cleanliness and we opted not to cook primarily because of that
