id,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,kr_comments
776070,4.98,4.96,4.92,4.98,4.98,4.83,4.91,Kerokero HouseKei와 Kotaro는 잊을 수 없는 호스트이며 지금까지 만난 최고의 호스트입니다. 그들을 선택해서 정말 즐거운 시간이었습니다. 그들은 친절하고 개방적이며 정중하고 사려 깊고 항상 도움이 되었습니다. 그들의 집은 JR 순환선에서 멀지 않은 조용한 지역에 있습니다. 모든 주요 지역을 통과하는 도쿄 방은 깨끗하고 필요한 모든 것이 갖춰져 있습니다. 보일러와 전자레인지도 있습니다. 화장실과 욕실이 같은 층에 있습니다. 케이가 준비한 다양한 아침 식사와 함께 나눈 대화가 너무 좋았습니다. 코타로와 케이 도쿄 어디든 무선이 가능하도록 기기도 빌려줬어요 특정 매장을 검색할 때나 낮에 궁금한 점이 있을 때 정말 도움이 됐어요 아직도 도쿄에서의 시간이 그리워요 도쿄에 푹 빠졌고 도쿄로 돌아가면 그 사람 집에 머물 거예요. 모든 사람에게 이 숙소를 강력히 추천합니다.
776070,4.98,4.96,4.92,4.98,4.98,4.83,4.91,정말 친구들과 함께 있는 것 같은 느낌이 들었어요. Kotaro와 Kei는 정말 슈퍼호스트 상을 받을 자격이 있어요
776070,4.98,4.96,4.92,4.98,4.98,4.83,4.91,Kotaro와 Kei와 함께 즐거운 시간을 보냈습니다. 그들은 훌륭한 호스트이며 도쿄에서의 숙박을 매우 즐겁게 만들기 위해 최선을 다합니다. 일본에서의 일상 생활에 대해 흥미로운 대화를 나눴습니다. Kei는 훌륭한 요리사이고 훌륭한 아침 식사를 만듭니다. 집은 작지만 객실은 특히 도쿄의 공간 부족을 고려하면 꽤 큽니다. 확실히 제가 경험한 최고의 에어비앤비 숙박 중 하나입니다.
776070,4.98,4.96,4.92,4.98,4.98,4.83,4.91,Kotaro와 Kei는 역대 가장 친절하고 다정한 호스트입니다. 그들은 기차역에서 우리를 만나 매일 아침 출근하기 전에 일본식 아침 식사를 준비하면서 처음부터 우리와 끊임없이 소통하며 그 이상을 해냈습니다. 장거리 비행으로 도착한 Kei는 우리를 위해 맛있는 저녁 식사를 준비했고 우리는 그들을 알아가고 그들이 전 세계에서 온 많은 손님들과 어떻게 연락을 유지하는지 알아가는 즐거운 시간을 보냈습니다. 우리는 다카오 산을 하이킹하는 놀라운 하루를 보냈습니다 도쿄에서의 마지막 날 그들과 함께했습니다. 우리는 Kotaro와 Kei와 함께 지내면서 알게 되어서 정말 기뻤습니다. 모든 것에 감사드립니다.
776070,4.98,4.96,4.92,4.98,4.98,4.83,4.91,저와 제 아내는 Kotaro와 Kei와 함께 일주일 정도 머물렀는데 그들은 정말 놀라운 호스트라고 말하고 싶습니다. 그들은 매우 친절했고 우리의 모든 요구 사항을 잘 처리해주었습니다. 그들이 게스트를 호스팅하는 경험을 진심으로 즐기고 있다고 말할 수 있습니다. 다른 문화에 대해 더 많이 배웁니다. Kei는 훌륭한 요리사이기도 합니다. 저는 아직도 타마고를 매우 그리워합니다. 다음 방문에도 꼭 다시 머물고 싶습니다. 모든 사람에게 이곳에 머물 것을 강력히 추천합니다.
776070,4.98,4.96,4.92,4.98,4.98,4.83,4.91,모든 리뷰와 마찬가지로 Kotaro와 Kei 그리고 정말 놀라운 사람들입니다. 그들은 제가 일본에서 좋은 경험을 할 수 있도록 최선을 다해 노력했습니다. 그들은 매일 아침 맛있는 아침 식사를 만들어 줄 정도로 친절했고 저를 저녁 식사에 데리고 나가서 보여 주기까지 했습니다. 어떤 광경은 우리가 만난 순간부터 오랜 친구가 된 듯한 느낌을 주었습니다. 결코 잊지 못할 멋진 경험이었습니다
776070,4.98,4.96,4.92,4.98,4.98,4.83,4.91,"Kei와 Kotaro는 정말 놀라운 호스트입니다 이번 일본 여행은 처음이었으며 이번 여행을 잊을 수 없을 만큼 훌륭하게 만들었다고 진심으로 말할 수 있습니다. 도착하기 전에 케로케로 하우스로 가는 길을 찾는 데 도움이 되도록 사진이 포함된 상세한 지도를 받았습니다. 내 여행 도쿄 날씨는 섭씨 620도 사이인 12월에 시작되었습니다. 비록 캐나다 표준 표준 표준에 비해 날씨는 따뜻했지만 차를 마시며 환영받고 코타츠 아래에서 몸을 녹일 수 있어서 좋았습니다. 케이 코타로와 함께 지내는 것은 마치 오랜 친구 집에 머무르는 것 같았습니다. 그들은 정말 손님들이 즐거운 여행과 숙박을 즐길 수 있도록 최선을 다합니다. 전기담요와 히터 덕분에 몸이 따뜻해졌고, 여행 중에 추울 경우를 대비해 포켓 워머도 제공받았습니다. Kei와 Kotaro도 휴대용 WiFi 장치를 제공했는데, 이는 인생에 도움이 되었습니다. 자주 길을 잃었을 때마다 제가 가장 좋아하는 부분은 코타츠 주변에서 나누는 대화였습니다. Kei의 맛있는 식사 후 우리는 앉아서 서로 다른 문화에 대한 이야기를 나누었습니다. 너무 즐거운 시간을 보내서 머물기로 결정했습니다. 집으로 돌아가는 동안 다시 케이와 코타로와 함께 이 멋진 커플과 함께 지내주세요. 그리고 이 호스트들과 공유할 수 있도록 여러분의 나라에서 뭔가를 가져오세요. 그들은 그것을 좋아할 것입니다. 케이 씨 코타로 씨 저는 다음 번 일본 여행을 기대하고 있습니다. 꼭 다시 너랑 같이 있을게"
776070,4.98,4.96,4.92,4.98,4.98,4.83,4.91,코타로와 케이는 정말 훌륭했습니다. 그들은 지하철에서 나를 만나러 나에게 아침과 저녁을 요리해 주었습니다. 그들과 다시 머물고 싶습니다.
776070,4.98,4.96,4.92,4.98,4.98,4.83,4.91,Kotaro와 Kei와의 숙박은 도쿄 여행의 주요 하이라이트 중 하나였습니다. 전 세계의 다양한 공예품과 장신구가 있는 아늑한 집은 가장 흥미로운 것 중 일부입니다. 따뜻한 코타츠 아래에 앉아 이야기를 나누고 일반적으로 훌륭한 조언을 얻습니다. 도쿄에 대한 정보는 매우 도움이 되었고 우리가 함께 먹은 저녁 식사는 놀라울 정도로 준비되었고 맛있었습니다. 아침 식사는 거의 매일 아침마다 달라서 새롭고 흥미로운 시도를 할 수 있었습니다. 우리는 심지어 시부야 주변을 산책하고 그들이 가볼 만한 흥미로운 장소를 지적하는 동안 저녁을 먹었습니다. 그들은 가장 친절하고 놀라운 사람들이기 때문에 주중 언제든지 추천하세요. 여행할 때 만나서 즐거웠습니다. 정말 놀랍습니다.
776070,4.98,4.96,4.92,4.98,4.98,4.83,4.91,Kei와 Kotaro와 함께 머무는 것이 좋았습니다. 그들은 도쿄 첫 여행에 완벽한 호스트였습니다. 그들은 일본 예절에 대해 알려줬고 도시를 탐색하는 데 도움이 되었고 매운 라면을 먹으러 데려갔습니다. 훌륭했습니다. Domo arrigato Kei와 Kotaro에 다시 머물기를 기대합니다. 미래
776070,4.98,4.96,4.92,4.98,4.98,4.83,4.91,새해 기간 동안 Kotaro와 Keis에 머물렀습니다. 숙소는 가구가 잘 갖추어져 있고 매력적이고 아늑했습니다. 우리는 그들이 이미 전기 가열식 매트리스로 침구를 준비했다는 사실에 기분 좋게 도착했습니다. 도보로 1015분 거리에 막 들어왔다는 점을 감안하면 매우 환영합니다. 추위가 그들의 숙소에 단 한 가지 주요 단점이 있다면 그것은 역과의 상대적인 거리였습니다. 그러나 이것은 친구와 제가 고집스럽게 거부한 버스를 타면 쉽게 해결할 수 있습니다. 실수하지 마세요. 숙소는 작지만 적절하게 가구가 갖춰져 있습니다. 샤워실 강하고 더웠습니다. 방은 모두 깨끗하고 냄새가 좋았습니다. 또한 우리가 도착했을 때 우리를 위해 간식을 준비할 만큼 친절했습니다. 집의 나머지 부분에도 난방이 있었으면 좋겠지만 침실만 난방이 되었지만 다른 방도 난방해야 한다는 점을 이해합니다 방은 훨씬 더 많은 비용이 들 것이므로 우리는 그것으로 살아서 기쁩니다. 우리 호스트를 만나지 못한 것이 아쉽습니다. 정말 매력적인 사람들처럼 보입니다. LINE으로 소통하면 스티커 맹공격에 대비하지만 우리는 확실히 그곳에서 즐거운 시간을 보냈습니다. 기꺼이 돌아오겠습니다
776070,4.98,4.96,4.92,4.98,4.98,4.83,4.91,Kotaro와 Kei는 놀랍도록 다정하고 매우 협조적이었습니다. 남편과 저는 신혼여행을 위해 Kero kero bnb를 예약했고 1월의 혹독한 추위 속에서 며칠 동안 그들과 함께 지낼 수 있었습니다. 그들은 우리 방이 매우 따뜻했는지 확인했습니다. Kei는 매일 아침 아침 식사를 만들었습니다. 그리고 코타로는 일본에서 훨씬 저렴하게 붙임 머리를 할 수 있도록 근처 예약을 도와주기까지 했습니다. 그들이 우리에게 훌륭한 식사 장소를 여러 곳 보여주고 시간을 내어 우리와 친구가 되어 보여주었기 때문에 우리는 그들과 함께 식사하는 즐거운 시간을 보냈습니다. 예를 들어 나는 여행을 스크랩북하고 스티커를 찾고 있었는데 그들은 우리를 로프트 백화점에 소개했는데 한 층에는 수백 개의 스티커 펜과 와시 테이프가 한 층에 있었습니다. 우리 방은 깨끗했고 그들의 아파트에도 불구하고 작아서 밀실공포증이 느껴지지 않았습니다. 그리고 실제로 이불이 매우 편안했습니다. Kei와 Kotaro는 사진 찍고 손님들과 어울리는 것을 좋아하고 Kei는 영어를 아주 잘합니다. 하지만 가능하다면 그들과 함께 일본어를 연습해야 합니다. 그들은 매우 인내심이 있고 도움이 될 것입니다. 기본적으로 우리는 호텔 비용을 지불하는 대신 친구와 함께 지낸 것 같은 느낌이 듭니다. 이제 Kei와 Kotaro가 친구가 되어 너무 기쁘고 우리가 지불한 가격의 모든 가치가 있다고 생각합니다. 그들과 그들의 귀여운 거북이 나는 그녀에게 먹이를 주어야 해요 그녀는 소중해요 어쨌든 그들은 우리 결혼 생활에서 가장 사랑스러운 카드를 만들어 줬어요 그들과 함께 있어주세요 당신은 최고의 경험을 할 것입니다 그들은 너무 귀여워 후회하지 않을 것입니다
776070,4.98,4.96,4.92,4.98,4.98,4.83,4.91,"첫 일본 여행에서 Kotaro와 Kei가 없었다면 어떻게 했을지 모르겠습니다. 그들은 저를 위해 이번 여행을 직접 만들어 줬고, 제가 돌아와서 다시 머물 수 있도록 하여 완전한 재난으로부터 구해 주었습니다. 그들 사이의 의사소통은 매우 도움이 되었으며 그들은 설명했습니다. 기차역까지 정말 잘 가는 방법 그리고 제가 밤늦게 도착했기 때문에 그들은 역에서 저를 만나서 저와 함께 그들의 집까지 걸어갔습니다. 집은 매우 아늑하고 샤워 시설도 훌륭합니다. 우리는 다양한 곳으로 나가서 먹고 보냈습니다. 함께한 첫 날, JR 레일 패스 교환하기 brKotaro와 Kei는 항상 매우 친절하며 무언가가 필요하거나 길 안내에 대한 도움이 필요한 경우 주저하지 않고 도와드립니다. 숙소에 머물면서 이 경험을 놓칠 수는 없을 것 같습니다. 내내 호텔에 있었습니다br코타로와 케이 정말 고마워요 brOxoxo"
776070,4.98,4.96,4.92,4.98,4.98,4.83,4.91,Kotaro와 Kei는 우리가 즐거운 시간을 보낼 수 있도록 도와주는 최고의 호스트였습니다. 오랜 친구 두 명과 함께 지내는 것 같은 느낌이 들었습니다. 우리는 이미 우리가 아는 모든 사람에게 Kotaro와 Kei를 추천했고 우리는 꼭 다시 올 것입니다.
776070,4.98,4.96,4.92,4.98,4.98,4.83,4.91,"도쿄는 처음이었는데 코타로와 케이가 너무 기억에 남는 여행을 떠나서 슬펐습니다. 그들은 당신이 만날 가장 다정하고 친절한 커플입니다. 역에서 나를 데리러 왔습니다. 아침을 요리하고 점심도 싸주었습니다. 정말 환영받는 느낌이 들었고 매우 행복했습니다. 역이 멀지 않고 JR 야마노테선으로 어디든 쉽게 갈 수 있습니다. 침실은 넓고 에어컨, 히터, 전기 담요가 있어서 사랑스럽고 따뜻했습니다. 다시 가고 싶습니다. 날 내 BF를 데려가서 다시 머물면서 그들이 얼마나 놀라운지 그에게 보여주세요. Kotaro와 Kei는 에너지가 넘치고 직장에서 열심히 일하지만 여전히 당신을 돌보고 저녁 먹으러 나갈 수 있습니다. 당신과 함께 도쿄에 갈 생각이라면 당신은 머물기에 가장 좋은 곳을 찾았습니다. 그들은 두 팔을 벌려 당신을 환영할 것입니다. 진심으로D 사랑 Bethany xo"
776070,4.98,4.96,4.92,4.98,4.98,4.83,4.91,매우 친절한 호스트와 편리한 위치
776070,4.98,4.96,4.92,4.98,4.98,4.83,4.91,Kotaro와 Kei는 나의 첫 일본 여행을 흥미롭고 기억에 남는 경험으로 만들었습니다. 이 두 사람은 JR 야마노테 선에서 도보로 단 몇 분 거리에 있는 훌륭하지만 조용한 위치에 있는 놀라운 호스트입니다br우리는 도쿄에서 낮과 저녁에 함께 이야기를 나눴고 물론 Kei도 훌륭했습니다. 아침식사brKero Kero House는 도쿄에서 머물 수 있는 곳이며 Kotaro와 Kei 100은 받은 모든 긍정적인 피드백을 받을 자격이 있습니다br따뜻한 환영과 환대에 감사드립니다. 특별한 추억을 안고 집에 돌아왔고 이미 일본으로 돌아갈 계획을 세우고 있습니다 人
776070,4.98,4.96,4.92,4.98,4.98,4.83,4.91,아시아 케이를 통한 전체 여행 중 가장 좋은 숙박이었습니다. 코타로는 훌륭한 호스트였습니다. 그들은 저에게 주변을 안내하고 현지 레스토랑으로 데려갔습니다. 위치가 훌륭하고 동네가 조용합니다. 케이가 함께 제공하는 아침 식사가 훌륭했습니다.
776070,4.98,4.96,4.92,4.98,4.98,4.83,4.91,Kei와 Kotaro는 여러분이 만날 수 있는 가장 좋은 사람들 중 일부입니다. 그들은 매우 환영해 주며 정말 편안함을 느끼게 하고 항상 기꺼이 도와줍니다. 그들의 사랑스러운 집에서 그들과 함께 지내며 정말 즐거운 시간을 보냈습니다. 도쿄로 돌아가면 꼭 그렇게 지내겠습니다. 다시 방문해주셔서 감사합니다
776070,4.98,4.96,4.92,4.98,4.98,4.83,4.91,"인생에서 받은 최고의 환대 Kotaro와 Kei는 완벽한 호스트입니다. 집에 있는 것처럼 느끼게 해줍니다. 집은 모든 방이 매우 깨끗하여 도쿄를 방문할 수 있는 좋은 위치에 있습니다. 하지만 무엇보다도 그들은 정말 훌륭합니다. 여기서 새로운 친구 두 명을 찾았습니다. 그들과 함께 즐거운 시간 멋진 저녁 식사 공원 산책 벚꽃 구경 밤에 높은 궁전에서 도시 전망 재미있는 금요일 밤 그리고 아침 식사는 매우 좋았습니다 모두에게 kerokero bb를 추천합니다 감사합니다 여러분 우리 인생 최고의 환대 코타로와 케이는 완벽한 호스트이며, 찾을 수 없는 친절과 도움으로 우리를 환영했습니다. 집은 훌륭하고 위치는 도시를 방문하기에 훌륭하며 모든 객실은 흠잡을 데가 없습니다. 하지만 무엇보다도 정말 환상적입니다. 우리는 그들과 함께 멋진 시간을 보냈고, 맛있는 저녁을 먹고, 벚꽃이 만발한 공원에서 황혼의 아름다운 산책을 하고, 건물 꼭대기에서 도쿄의 밤을 바라보며 금요일 저녁을 아주 즐겁게 보냈습니다. 아침 식사도 훌륭했습니다. 모두 추천합니다 여기에 머물려고요. 여기서 새로운 친구 두 명을 찾았습니다. 모든 것에 감사드립니다."
776070,4.98,4.96,4.92,4.98,4.98,4.83,4.91,"Kotaro와 Kei는 여행 몇 달 전에 처음 연락한 순간부터 떠나는 순간까지 큰 도움을 주었고 Google 전문가 팁보다 더 나은 길 안내를 해주었습니다. 모든 방향에 대해 Google 지도를 통해 호스트의 조언을 사용합니다. 또한 가능하면 오전 89시 사이의 기차는 피하세요. 그들은 재미있고 친절하고 유난히 도움이 되는 사람들입니다. 우리는 그들과 함께 저녁을 즐겼고 결국 집에 도착했을 때 샤브샤브 냄비를 샀습니다. 너무 맛있어서요. 휴대용 WiFi는 우리가 그것 없이는 너무 많은 시간을 낭비했을 생명의 은인이었습니다. 조언하고 싶습니다. 방문하는 일본 내 모든 도시마다 하나씩 구입하세요. 집이 아늑하고 역에서 그리 멀지 않아 가격이 매우 좋습니다. 일본식 아침 식사가 매우 감사했고 방은 우리 둘에게 완벽했습니다. 동네는 조용하지만 쇼핑몰에서 4분 거리에 있습니다. 수많은 상점 우리는 Lawsons 건너편에 있는 100 YenGrocery 매장에서 보물 같은 가치가 있는 상품을 발견했습니다. 그들은 우리의 모든 요청이나 질문에 제가 함께 일했던 그 어떤 에어비앤비 호스트보다 더 빨리 응답했고, 다른 어느 누구도 그렇게까지 노력하는 것을 본 적이 없습니다. 우리가 즐거운 시간을 보냈는지 확인해주세요 다시 한 번 감사드립니다"
776070,4.98,4.96,4.92,4.98,4.98,4.83,4.91,환상적인 숙소와 호스트 숙소는 도쿄의 유명한 쇼핑 지역에 쉽게 접근할 수 있는 JR 야마노테선에 편리하게 위치해 있습니다. 숙소가 깨끗하고 넓을 뿐만 아니라 안전할 뿐만 아니라 Kotaro와 Kei는 훌륭한 호스트입니다. 친절하게 다가가기 쉽고 매우 귀여운 커플입니다. 그들은 저를 온천에 데리고 왔고 일본에 있는 많은 새로운 친구들도 소개해 주었습니다. 집으로 돌아가기 전날 우리는 신주쿠교엔에서 하나미도 즐겼습니다. 비록 매우 추웠고 갑자기 비가 내려도 방해가 되지 않았습니다. Kei는 숙련된 요리사이기도 합니다. 그녀는 요리를 만들었습니다. 아침 식사는 아주 좋았고 새벽 5시쯤 비행기를 타기 전에 아침 식사를 준비하기 위해 아주 일찍 일어났습니다. Kotarosan도 저를 Kanamara 마츠리 축제에 데려왔고 그곳에서 이 독특한 축제를 맛보았습니다. 그들이 촉구하기 전까지는 그것이 진행되고 있는지 몰랐습니다. 내가 가겠습니다. 묵을 곳을 찾고 있다면 그들과 함께 묵는 것을 강력히 추천합니다.
776070,4.98,4.96,4.92,4.98,4.98,4.83,4.91,Kei Kotaro는 완벽한 호스트입니다. 그들은 분명히 사람들을 만나는 것을 좋아하며 풍부하고 흥미로운 문화에 대한 관찰을 기꺼이 공유합니다. Kotaro는 역에서 우리 가방을 가져갔고 Kei는 그들과 함께 첫날 밤 우리를 위해 아름다운 식사를 준비했습니다. 매일 맛있는 아침 식사는 우리가 머물렀던 다른 곳에서는 경험하지 못했던 맛있는 아침 식사 그들의 숙소는 따뜻하고 아늑하여 그곳에서 매우 집처럼 느꼈습니다. Kero를 만나는 것도 즐거웠습니다. 그녀는 매우 사랑받는 애완동물입니다. 그들의 숙소를 충분히 추천할 수 없습니다. 그들의 아름다운 성격이 그것을 가능하게 합니다. 정말 훌륭해요
776070,4.98,4.96,4.92,4.98,4.98,4.83,4.91,Kotaro와 Kei는 내가 지금까지 만난 호스트 중 최고의 호스트입니다. 그리고 모든 면에서 대략 Five Star 주변의 많은 호스트를 만났습니다.
776070,4.98,4.96,4.92,4.98,4.98,4.83,4.91,Kotaro와 Kei는 슈퍼 호스트로서의 명성에 걸맞은 생활을 하고 있습니다. 남편과 저는 4박을 묵었는데 이제는 더 오래 머물고 싶었습니다. 귀여운 집을 좋아합니다. 방이 너무 편안하고 Mejiro 동네가 편리한 위치에 있지만 사랑스럽고 조용한 Kei는 슈퍼 요리사님은 정말 일본식 아침 식사를 경험하실 수 있습니다. 제 말은 제가 아는 한 다른 호스트는 아침 식사를 제공하지 않는다는 것입니다. Kotaro는 매우 재미있지만 그 사람은 그것을 모릅니다. 무엇보다도 그들의 환대는 우리를 집처럼 느끼게 했고 마치 좋은 집에 머무르는 것 같았습니다. 친구들은 유료숙소보다는 꼭 다시 그 친구들과 함께 지낼 거예요brKei Kotaro Kero 보고 싶어요
776070,4.98,4.96,4.92,4.98,4.98,4.83,4.91,"Kotaro와 Kei에게 감사드립니다. 즐거운 시간을 보냈고 일본인이 Sugoi라고 말합니다. 내 방은 편안하고 깨끗했으며, 멋진 자연 채광이 있었고 창밖에는 꽃이 바로 보입니다. Shimoochiai Shinjuku ku 근처는 조용했고 기차와 기차에 쉽게 접근할 수 있었습니다. 상점에서 피크닉 점심으로 신선한 과일과 간식을 사서 편리했습니다. 아침 식사가 맛있었습니다. 일본 음식을 좋아합니다. Kei가 무엇을 좋아하는지 묻고 좋은 것을 많이 준비했습니다. 해야 할 일과 도쿄를 돌아다니는 방법 Kotaro와 Kei는 항상 도움이 되었고 좋은 팁을 주었습니다. 그들은 친절하고 이야기하고 활동하는 것을 좋아합니다. 시부야 스크램블 교차로에서 만나서 사진을 찍고 저녁을 함께 나누는 것이 즐거웠습니다. 기쁘네요 Aribnb를 사용했고 Kotaro 및 Kei와 함께 KeroKero에 머물렀습니다. 정말 멋진 경험이었습니다. 추천합니다"
776070,4.98,4.96,4.92,4.98,4.98,4.83,4.91,"Kotaro와 Kei는 지금까지 만난 최고의 호스트였습니다. 너무 친절하고 친절하고 믿을 수 없을 만큼 도움이 되었습니다. 아침에는 맛있는 아침 식사를 준비해 주셨고, 저녁에는 재미있는 대화를 나누고 도쿄를 보여 주셨습니다br동네도 좋았고 찾기 쉬운 곳이었습니다. Pocketwifi는 생명의 은인이었고 방은 아늑하고 좋았습니다. KeroKero House D에 꼭 다시 올게요. 감사합니다"
776070,4.98,4.96,4.92,4.98,4.98,4.83,4.91,"Kotaro와 Kei는 손님들이 도쿄에서 즐거운 시간을 보낼 수 있도록 최선을 다하는 훌륭한 호스트입니다. 그들은 손님의 요청을 수용하기 위해 최선을 다하고 때로는 주말을 보내 주변 사람들에게 보여주기도 합니다.Kei는 일본과 일본의 부자에 대한 정보를 끊임없이 공유합니다. 비록 그녀가 같은 질문을 여러 번 들었을 거라 확신하지만 둘 다 다른 문화에 대해 매우 개방적이며 대부분의 것에 대해 긍정적인 시각을 가지고 있습니다. 그들은 도쿄 경험을 정말 풍요롭게 해 주었는데, 그들 없이는 똑같지 않았을 것입니다. Btw Kei 요리사 가장 놀라운 아침 식사 우리는 채식주의자였고 몇 가지 제한 사항이 있었지만 그녀는 눈을 깜빡이지 않았습니다. 우리는 거기에 머물렀던 매일 아침 식사로 다른 식사를 했는데 모두 완전히 채식주의였습니다. 도쿄에서 먹은 최고의 일본 음식"
776070,4.98,4.96,4.92,4.98,4.98,4.83,4.91,Kotaro San 및 Kei San과 함께 머무는 것은 우리에게 일어날 수 있는 최고의 일이었습니다. 두 사람 모두 매우 친절하고 환영해주었습니다. 그들은 도쿄에서 즐겁고 기억에 남는 숙박을 보장하기 위해 정말로 최선을 다합니다. 그들이 없었다면 우리는 이런 일을 겪지 않았을 것입니다. 이 숨막힐 듯한 나라에서 멋진 시간 Kei San은 항상 우리를 도와주었습니다. 그녀는 또한 놀라운 요리사입니다. 그녀는 우리를 위해 매우 맛있고 건강한 아침 식사를 요리했습니다. 우리가 몸이 좋지 않을 때 그녀는 우리를 보살펴주었습니다. Kero Kero House에 머무는 동안 휴가를 보내고 싶은 기분이 들지 않았습니다. 하지만 좋은 친구의 집에 머무르는 것보다 그 모든 것이 내 인생 최고의 휴가로 이어졌습니다. 코타로 산과 케이 산을 만나서 얼마나 기뻤는지 말로 표현할 수 없습니다. 당신이 우리를 위해 해주신 모든 일에 너무 감사드립니다. 우리의 인생 여정을 기억하고 곧 당신의 집으로 돌아갈 수 있기를 바랍니다.
776070,4.98,4.96,4.92,4.98,4.98,4.83,4.91,이번에는 메지로 역 근처 아파트에서 KeiSan과 KotaroSan과 함께 묵었습니다. 도보 10분 때로는 함께 외식하러 갔지만 런던에서 온 두 손님과 함께 집에서 정말 맛있는 음식을 먹었습니다. 위층에 거실이 있고 어차피 서로의 소리가 거의 들리지 않기 때문에 KeiSan도 나를 위해 맛있는 아침 식사를 준비하고 작별 인사를했습니다. 감사합니다. 저는 항상 여기에 머물고 싶습니다. 다시 만나서 맥주 노래방에서 맛있는 식사를 하고 싶습니다. 감사합니다 제가 환영받는다고 느끼고 즐거운 숙박을 할 수 있도록 해주셔서
776070,4.98,4.96,4.92,4.98,4.98,4.83,4.91,"Kotaro와 Kei는 정말 사랑스러운 호스트였습니다. 그들은 처음부터 우리를 환영했고 여행과 음식 경험에 관해 우리가 가진 모든 질문에 매우 도움이 되었습니다. 그들의 집은 일본 사람들이 어떻게 사는지 볼 수 있는 훌륭한 경험이었고 Kei는 우리에게 사랑스러운 전통 아침 식사를 요리해 주었습니다. 맛있습니다. 곧 다시 방문하여 코타로와 케이, 그리고 거북이 케로를 방문하고 싶습니다."
776070,4.98,4.96,4.92,4.98,4.98,4.83,4.91,"오사카에 가기 위해 잠시 쉬었기 때문에 또 리뷰를 쓸 수 있겠네요 ㅋㅋㅋ D글쎄요 뭐 더 말할 수 있겠습니까 케이산, 코타로산과 함께 지내는 건 항상 즐겁습니다"
776070,4.98,4.96,4.92,4.98,4.98,4.83,4.91,Kei와 Kotoro는 사랑스러운 사람들입니다. 그들은 진심으로 우리를 환영했고 우리가 그들의 문화를 발견할 수 있도록 모든 일을 했습니다. 우리는 Kei와 Kotoro와 그들의 나라와 전통에 대해 이야기하는 것을 좋아했습니다. 그들은 의사소통이 매우 좋습니다. 여행 계획하기 그들의 집은 모든 것이 가깝고 동네가 매우 조용합니다. 침대는 같은 층에 이불과 욕실이 있습니다. 프라이버시가 풍부합니다. 일본 문화에 푹 빠져보고 싶다면 잠시 망설이지 마세요. Dōmo arigatōgozaimashita Kei와 Kotoro
776070,4.98,4.96,4.92,4.98,4.98,4.83,4.91,Kotaro와 kei는 환상적인 호스트였고 우리 상황에 매우 유연했습니다. 언제든지 체크인할 수 있어 숙박이 매우 쉬워졌습니다. 또한 비행 시간에 매우 늦게 체크아웃할 수 있게 해주었습니다. Kotaro와 kei는 매일 아침 아침 식사와 저녁 식사까지 두 번 요리했습니다. 정말 친절하고 친절했습니다. 우리를 더욱 환영받는 기분으로 만들었습니다. 객실이 넓고 같은 층에 있는 욕실을 이용할 수 있어 좋습니다. 가는 방법에 대한 지침이 완벽하고 지역이 매우 안전합니다. kero kero 하우스를 추천하고 반납하게 되어 기쁩니다. 모든 사람의 경험이 훌륭하다고 확신합니다. 좋은 일이 있을 거야
776070,4.98,4.96,4.92,4.98,4.98,4.83,4.91,Kei와 Kotaro와 Kero는 놀라운 호스트였으며 우리를 즉시 환영받는 느낌을 주었습니다. 그들의 아파트는 필요한 모든 편의 시설을 갖춘 귀여운 동네에 편리하게 위치해 있으며 기차역에서도 가깝습니다. 숙소 자체는 훌륭하고 따뜻하며 Kei는 훌륭한 요리사입니다. 매일 아침 일본식 아침 식사를 만들어 준 사람입니다. 다음에 일본에 오면 꼭 다시 머물고 싶습니다.
776070,4.98,4.96,4.92,4.98,4.98,4.83,4.91,Kotaro와 Kei는 훌륭한 호스트였으며 그들의 집에서 훌륭한 시간을 보냈습니다. 의사소통이 매우 좋았고 도쿄뿐만 아니라 규슈에 대해서도 많은 흥미로운 것을 배웠습니다. 다른 리뷰에서 강조했듯이 Kei는 놀라운 요리사이며 아침 식사가 너무 마음에 들었습니다. 그리고 그녀가 준비한 상쾌하고 맛있는 국수 요리도 있습니다. 방과 시설은 훌륭했고 메지로 동네도 진심으로 감사했습니다. 메지로는 조용한 동네에 완벽하게 위치해 있으며 동시에 많은 상점과 레스토랑이 있습니다. 마지막으로 몇 가지가 있습니다. 그 중 인근 지역에서 방문할 만한 매우 인상적인 랜드마크 Kenzō Tanges St Marys Cathedral 강력 추천
