,district,date,address,content
720,Chiyoda Ku,平成25年7月23日,東京都千代田区大手町一丁目6大手町タワー建設現場,機械に挟まれ死亡
721,Chiyoda Ku,2012年夏頃,東京都千代田区大手町一丁目6-1,9階の一室で首吊り自殺。現在は部屋番号のない空き部屋となっている。
722,Chiyoda Ku,平成27年9月25日,東京都千代田区大手町一丁目7-2,産経新聞社内で首吊り自殺。
723,Chiyoda Ku,平成28年3月11日,東京都中央区日本橋室町二丁目1-1三井二号館1階 キッズスクウェア日本橋室町,うつぶせ寝で死亡
729,Chiyoda Ku,平成23年9月15日,東京都千代田区丸の内一丁目,事故死
734,Chiyoda Ku,令和3年5月30日,東京都中央区八重洲二丁目6-6,飛び降り自殺
735,Chiyoda Ku,平成26年11月22日,東京都中央区八重洲二丁目8-8大星八重洲ビル↓,転落死
740,Chiyoda Ku,令和4年3月31日,東京都中央区銀座一丁目14-6ビル工事現場↓,転落死
742,Chiyoda Ku,２０１１年頃,東京都中央区銀座二丁目13-17,女性飛び降り自殺 道路は血でグチャグチャ。
743,Chiyoda Ku,2006,東京都中央区銀座一丁目20,心理的瑕疵物件
744,Chiyoda Ku,平成23年12月11日,東京都江戸川区小松川四丁目102-21,殺人事件が知りたい
746,Chiyoda Ku,平成20年4月25日,東京都千代田区有楽町一丁目8-1ザ・ペニンシュラ東京1019,硫化水素自殺
747,Chiyoda Ku,平成25年12月16日,東京都千代田区有楽町一丁目7-1有楽町電気ビルヂング北館14階国民銀行東京支店書庫,首吊り自殺
758,Chiyoda Ku,令和4年6月16日,東京都港区西新橋一丁目16-5ビル解体現場,崩れた外壁の下敷きになり死亡
764,Chiyoda Ku,平成22年5月2日,東京都港区西新橋一丁目13-4TSビル↓,転落死
766,Chiyoda Ku,平成30年1月5日,東京都港区新橋一丁目18-6,飛び降り自殺？
767,Chiyoda Ku,2015年,東京都港区新橋一丁目18-18,ホームレス死亡
768,Chiyoda Ku,平成21年8月3日,東京都港区西新橋一丁目21-3,刺殺
771,Chiyoda Ku,平成22年12月3日,東京都千代田区霞が関一丁目4-2大同生命霞ヶ関ビルB1F駐車場↓,転落死
773,Chiyoda Ku,2012年12月頃,東京都港区虎ノ門二丁目6-4 虎ノ門１１森ビル３Ｆ,男子トイレ個室にて自殺
774,Chiyoda Ku,平成24年4月12日,東京都港区虎ノ門一丁目12-12 高宮ビル2F,突然死
776,Chiyoda Ku,令和3年1月23日,東京都港区西新橋一丁目14-1東亞合成地下1階駐車場,二酸化炭素中毒死
801,Chiyoda Ku,２０１６年,東京都港区虎ノ門一丁目23-4,虎ノ門ヒルズレジデンスで転落死
808,Chiyoda Ku,2016年夏頃,東京都港区新橋二丁目8-5,社員が勤務中に屋上から飛び降り自殺
822,Chiyoda Ku,16年ほどまえ,東京都港区虎ノ門二丁目10-4,殺人
828,Chiyoda Ku,令和4年5月24日,東京都港区赤坂二丁目6-15 パークハビオ赤坂タワー,"1104号室
告知事項有"
829,Chiyoda Ku,平成28年1月5日,東京都港区赤坂二丁目17-7,当ビルに入っている会社に勤務していた50代女性が投身自殺。
830,Chiyoda Ku,令和4年5月23日,東京都港区赤坂二丁目6-15 パークハビオ赤坂タワー,"504号室、505号室、611号室
告知事項有"
832,Chiyoda Ku,2020年1月現在,東京都港区赤坂二丁目6 パークハビオ赤坂タワー 18階,告知事項あり（不動産情報より）
836,Chiyoda Ku,平成18年1月27日,東京都港区赤坂五丁目3-1,"赤坂Bizタワー
地下１階で掘削工事をしていた男性作業員が
崩れてきた土砂などに巻き込まれ死亡"
837,Chiyoda Ku,令和4年5月16日,東京都港区赤坂二丁目6-5 パークアクシス赤坂山王,"1301号室 角部屋
告知事項有"
838,Chiyoda Ku,令和4年5月16日,東京都港区赤坂二丁目6-5 パークアクシス赤坂山王,"1201号室 角部屋
告知事項有"
839,Chiyoda Ku,2018年4月以前,東京都港区赤坂二丁目6-15,具体的な部屋番号は不明だが、57.56m²/ 2LDK南西向きの部屋が告知事項有りとして募集されていた。https://www.start-line.co.jp/rent_view/15683/166072
842,Chiyoda Ku,2018.11,東京都港区赤坂六丁目2-12,"サージュ赤坂5F EV降りて一番奥の部屋から１つ手前の部屋
外国人女性の自殺"
845,Chiyoda Ku,令和4年10月1日,東京都港区赤坂二丁目6-4 パークアクシス赤坂山王,"603号室
告知事項有"
846,Chiyoda Ku,令和4年5月25日,東京都港区赤坂二丁目6-15,203号室 告知事項あり
853,Chiyoda Ku,平成26年夏頃,東京都港区赤坂五丁目3-6TBS放送センター男子トイレ,死体発見
854,Chiyoda Ku,平成20年8月29日,東京都港区赤坂四丁目14-14パークコート赤坂ザタワー10階↓地下1階,転落死
857,Chiyoda Ku,平成５年頃,東京都港区赤坂七丁目2-2,５階から下の駐車場へ転落死
859,Chiyoda Ku,平成24年8月21日,東京都港区赤坂三丁目9-6日拓ビル解体工事現場屋上↓,転落死
860,Chiyoda Ku,2017,東京都千代田区紀尾井町1-2,入居しているインターネット企業の本部長兼ショッピングユニットマネージャが自殺、他にもトイレで社員が自殺
861,Chiyoda Ku,平成27年4月20日,東京都千代田区紀尾井町1-2赤坂プリンスホテル工事現場↓,転落死
862,Chiyoda Ku,令和5年1月27日,東京都千代田区永田町一丁目11-28合人社東京永田町ビル1階トイレ,拳銃自殺
863,Chiyoda Ku,平成20年3月29日,東京都千代田区平河町二丁目16-6第3工業ビル解体現場,ダンプカーと塀に挟まれ死亡
864,Chiyoda Ku,平成28年5月2日,東京都千代田区永田町一丁目11-16,"東京・永田町の参議院第二別館で、国会の警備などをする27歳の男性衛視が死亡しているのが見つかりました。自殺とみられています。
2日午前8時すぎ、国会議事堂に近い参議院第二別館の中にある独身寮で「同僚が首をつっている」などと通報がありました。救急隊などが駆け付けたところ、この部屋に住む参議院警務部の男性衛視が首をつっているのが見つかり、その場で死亡が確認されました。警視庁によりますと、連休明けで男性が出勤してこないのを不審に思った同僚が部屋を訪れて発見したということです。部屋には遺書のようなものが書かれたノートがあり、警視庁は男性が自殺したとみて調べています。"
871,Chiyoda Ku,平成25年2月8日,東京都千代田区麹町五丁目4麹町大東ビル↓,飛び降り自殺
872,Chiyoda Ku,平成26年12月29日,東京都千代田区麹町四丁目2-1,飛び降り自殺
873,Chiyoda Ku,不明,東京都千代田区三番町７-５,"最上階9階 56.66㎡ 北東角部屋 告知事項あり
販売代理アークフェニックス"
875,Chiyoda Ku,平成20年12月22日,東京都千代田区九段北四丁目2-22 市ケ谷スポーツプラザ,飛び降り自殺
877,Chiyoda Ku,平成31年4月2日,東京都新宿区市谷長延寺町8都営住宅2-507,遺体発見
878,Chiyoda Ku,2015年9月,東京都新宿区払方町二丁目19-3,アムス市ヶ谷402号室
879,Chiyoda Ku,平成19年5月10日,東京都新宿区市谷田町一丁目18,社内イジメによる投身自殺
881,Chiyoda Ku,令和4年9月24日,東京都千代田区飯田橋四丁目5-14 飯田橋サンポーロハイツ,"10階 分譲賃貸 南西向き1LDK（LDK10帖、洋室6帖） 専有面積37.39㎡ 賃料12.5万円 管理費等5,000円
告知事項あり
2015年10月内装全面リフォーム済"
883,Chiyoda Ku,2017年初旬,東京都千代田区飯田橋四丁目4-13,自殺
893,Chiyoda Ku,2010年頃,東京都千代田区三崎町3丁目3-6 302,孤高死
895,Chiyoda Ku,2016夏,東京都千代田区神田三崎町二丁目19-9,ビルの間で死体が発見される
898,Chiyoda Ku,令和3年7月7日,東京都文京区本郷一丁目5-25,女子生徒が校舎5階 生物室から投身
899,Chiyoda Ku,平成20年10月15日,東京都文京区後楽一丁目3 東京ドームシティ,ジオポリス北側トンネル通路 ペルー人男性、病死
901,Chiyoda Ku,平成22年3月26日,東京都文京区本郷一丁目33-2水道橋グランドホテル523,硫化水素自殺
902,Chiyoda Ku,令和4年7月28日,東京都文京区本郷一丁目24-4 レジディア文京本郷,"旧名称：アルティス本郷

906号室 角部屋
告知事項有"
909,Chiyoda Ku,2016年1月頃,東京都千代田区神田三崎町二丁目1-14,東京歯科大学の学生が屋上から飛び降り自殺
918,Chiyoda Ku,2005年後半,東京都文京区本郷三丁目16-6,殺人。外部から精神に異常のある人物が侵入し、最上階で犯行に及んだ。
921,Chiyoda Ku,平成22年12月9日,東京都文京区本郷二丁目25-1,遺体発見
922,Chiyoda Ku,平成20年12月22日,東京都文京区本郷二丁目25-4ラグジュアリーアパートメント本郷4階,硫化水素自殺
923,Chiyoda Ku,平成30年12月4日,東京都文京区本郷二丁目21-1,非常階段から転落事故(生死不明)
924,Chiyoda Ku,平成26年4月29日,東京都文京区本郷二丁目25-4ラグジュアリーアパートメント本郷607,死体発見
925,Chiyoda Ku,平成23年2月5日～平成23年2月6日,東京都文京区本郷二丁目19-2藤和本郷壱岐坂ホームズ701,絞殺
928,Chiyoda Ku,平成28年11月9日,東京都文京区本郷二丁目18-3ラフィーネ本郷↓,転落死
930,Chiyoda Ku,令和4年6月24日,東京都文京区湯島一丁目5-33 ミリオンプラザお茶の水,"2階 分譲賃貸 北東向き1K 専有面積23.45㎡ 賃料9.5万円
告知事項あり"
935,Chiyoda Ku,2013年頃,東京都千代田区外神田四丁目5-5,7F非常階段にてリストカット後、飛び降り自殺
938,Chiyoda Ku,平成26年6月8日,東京都千代田区外神田三丁目2-14,飛び降り自殺
941,Chiyoda Ku,平成31年4月20日,東京都文京区本郷三丁目2-15新興ビル1階,火災による死亡
943,Chiyoda Ku,平成21年8月7日,東京都文京区本郷三丁目3-13 EBS本郷ビル,飛び降り自殺
946,Chiyoda Ku,平成26年8月6日2階で首吊り自殺,東京都台東区上野一丁目1-11,。
955,Chiyoda Ku,2018年10月頃,東京都文京区本郷三丁目3-15,"順天堂の患者が不法侵入の後
７階の手擦りから飛び降り自殺、
ビルから出たら凄い音がして死体が転がってたと証言した
ヤマトのお兄さん巻き込まれる寸前で九死に一生"
961,Chiyoda Ku,2006年夏頃,東京都文京区湯島三丁目17-13,7年ほど前 女性転落死 住人ではなかったようです。
962,Chiyoda Ku,2019/8/30,東京都台東区上野一丁目8-4,孤高死
963,Chiyoda Ku,時期不明,東京都千代田区外神田五丁目5-1 戸建（3階建）,心理的瑕疵有
964,Chiyoda Ku,2009,東京都文京区湯島二丁目4-8,"マンションの部屋番号は忘れてしまったのですが、
２００９年夏、相場より賃料が安い部屋があったので問い合わせたら
自殺があったので、リフォームしたとのこと。とても綺麗な部屋になっていました。"
986,Chiyoda Ku,2006年頃,東京都千代田区外神田三丁目6-2,コンカフェ嬢が飛び降り自殺
991,Minato Ku,時期不明,東京都千代田区外神田五丁目5-1 戸建（3階建）,心理的瑕疵有
992,Minato Ku,平成27年5月2日,東京都港区台場一丁目9-1ホテル日航東京1140,殺人
993,Minato Ku,平成24年6月26日,東京都港区台場二丁目4-8フジテレビ3階男子トイレ,首吊り自殺
994,Minato Ku,2007年〜2008年頃,東京都港区台場二丁目3-1,社員がビル内で自殺。
995,Minato Ku,平成13年10月24日,東京都港区台場二丁目4-8,バラエティ番組の収録中倒れたセットの下敷きになり男性社員死亡
996,Minato Ku,平成17年4月18日,東京都港区台場一丁目6,"東京ジョイポリス
男性が遊具から転落して死亡"
1000,Minato Ku,平成10年12月13日,東京都港区台場二丁目2,建設中に、作業員が転落死
1001,Minato Ku,平成22年7月12日,東京都港区台場一丁目3-2シーリアお台場三番街2号棟トミンタワー台場三番街1309,絞殺
1002,Minato Ku,平成20年4月4日,東京都港区台場一丁目3-4URシーリアお台場三番街4号棟2610,死体損壊
1003,Minato Ku,1997頃,東京都港区台場一丁目3-4,作業員転落死
1036,Minato Ku,令和4年8月27日,東京都港区台場一丁目1-1 シーリアお台場一番街1号棟,"13階 南向き1LDK（LDK13.4帖、洋室6.8帖） 専有面積52.97㎡ 賃料13.6万円 管理費等10,000円
告知事項有り
定期借家（3年）"
1038,Minato Ku,令和3年11月8日,東京都港区台場一丁目1,飛び降り(自殺かどうかはわからないが自殺の可能性高い。)
1053,Minato Ku,平成24年6月26日,東京都江東区青海一丁目1-10 ダイバーシティ東京オフィスタワー 3階,男性が「V1スタジオ」横の男子トイレ個室にてスカーフで首吊り自殺
1054,Minato Ku,令和5年5月11日,埼玉県鶴ヶ島市青海一丁目1-10,自殺
1061,Komae Shi,令和5年5月11日,埼玉県鶴ヶ島市青海一丁目1-10,自殺
1062,Komae Shi,令和元年12月7日,東京都狛江市中和泉三丁目36-21,病死
1065,Komae Shi,平成18年3月20日,東京都調布市菊野台二丁目36-12,死亡火災により
1069,Komae Shi,2009年,東京都調布市菊野台二丁目26-3第二大竹ビル４０３,男性の孤高死
1070,Komae Shi,平成24年1月4日,東京都調布市菊野台三丁目3-6第3 SYビル304,首吊り自殺
1072,Komae Shi,平成27年7月6日,東京都調布市菊野台一丁目28-6クレストコート調布つつじケ丘107,自殺
1079,Komae Shi,平成28年4月5日,東京都調布市西つつじケ丘四丁目16-13第2あぜりあ荘205,死体発見
1080,Komae Shi,不明,東京都調布市菊野台三丁目21-24ドゥ・ベルジュール3階 部屋番号不明,告知事項あり
1081,Komae Shi,2013/09/30,東京都調布市西つつじケ丘四丁目30-7,二階の角部屋にて自殺
1082,Komae Shi,数年前,東京都調布市菊野台三丁目24-18,告知事項あります
1083,Komae Shi,令和4年10月4日,東京都調布市西つつじケ丘四丁目28-2 つつじヶ丘ヴオーン,"2階
告知事項有"
1084,Komae Shi,令和4年8月28日,東京都調布市西つつじケ丘四丁目3-7 メゾンST,"賃貸テラスハウス
1-2階 無料駐車場付メゾネット 角部屋 南東向き2LDK（1階-LDK11帖、2階-洋室6帖、洋室4.3帖+ロフト4帖） 専有面積59.62㎡ 賃料12.5万円 管理費等2,000円
告知事項有"
1086,Komae Shi,2013,東京都調布市西つつじケ丘四丁目23-6,"401
特別募集住宅"
1088,Komae Shi,2020年1月現在,東京都調布市若葉町三丁目10,告知事項あり（不動産情報より）
1089,Komae Shi,平成22年9月4日,東京都調布市入間町二丁目30-6,首吊り自殺
1090,Komae Shi,平成24年2月1日,東京都調布市東つつじケ丘三丁目50-30,火災による死亡
1095,Komae Shi,不明,東京都調布市入間町一丁目3-42 明和仙川ハイツ １階,告知事項有り物件
1107,Komae Shi,2012年,東京都世田谷区喜多見九丁目21-26,自殺
1108,Komae Shi,2018年,東京都世田谷区喜多見九丁目20-13,自殺
1109,Komae Shi,令和4年10月17日,東京都狛江市東野川二丁目13-6 リバーハイツC棟,"1階 角部屋
告知事項あり"
1111,Komae Shi,平成26年,東京都狛江市東野川三丁目2-1 コーポ栗山B-2,自殺
1112,Komae Shi,平成26年10月29日,東京都狛江市西野川一丁目16-5ウエストスクエア狛江2階,殴殺
1113,Komae Shi,令和4年8月5日,東京都狛江市東野川三丁目17-1,飛び降り
1114,Komae Shi,平成22年2月16日,東京都狛江市東野川三丁目15-4狛江ハイタウン4号棟217,自殺
1115,Komae Shi,令和4年2月23日,東京都狛江市東野川三丁目15,飛び降り
1116,Komae Shi,2017年6月上旬,東京都狛江市東野川三丁目17-3 狛江ハイタウン３号棟,"飛び降り自殺

狛江ハイタウンは自殺の名所として有名。
誰でも入れる作りになっている為、住人以外でも簡単に出入り可能。
明るみになっているもの以外を含めても全部の棟で10件前後は飛び降り等の事件事故が起きているらしい。"
1124,Komae Shi,平成18年1月27日,東京都世田谷区成城四丁目12-25,火災による死亡
1125,Komae Shi,平成27年2月1日,東京都狛江市岩戸北二丁目13-16,死体発見
1126,Komae Shi,不明,東京都狛江市東野川一丁目30-8 小林コーポ 101号室,告知事項あり
1130,Komae Shi,平成27年2月1日,東京都狛江市和泉本町三丁目33-6マーツビル401,火災による死亡
1132,Komae Shi,2012年,東京都狛江市岩戸北四丁目18-9,自殺
1133,Komae Shi,平成29年10月20日,東京都世田谷区喜多見七丁目一九丁目5-201,失踪
1136,Komae Shi,2018年6月ごろ,東京都狛江市岩戸南三丁目7-37 サンハイツK 101,"遺体搬出
清掃"
1137,Komae Shi,2020年1月現在,東京都狛江市岩戸南三丁目7-25 ハイム寿 1階,告知事項あり（不動産情報より）
1138,Komae Shi,不明,東京都世田谷区喜多見四丁目9-3 エムコート1階（部屋番号不明）,心理的瑕疵物件
1139,Komae Shi,平成27年5月31日,東京都世田谷区喜多見四丁目6-17,病死だか死後数日後に発見
1140,Komae Shi,平成29年2月20日,東京都世田谷区喜多見五丁目22-15コーポカトウ201,火災による死亡
1141,Komae Shi,2012年,東京都世田谷区喜多見五丁目11-17,自殺
1142,Komae Shi,2010年,東京都世田谷区喜多見五丁目18-8 Bellecasa成城南,自殺
1144,Komae Shi,10年以上前,東京都狛江市駒井町二丁目10-5,"当時の一軒家に住んでいた女性が首吊り自殺
その後、畑になり現在の新築が建つ"
1145,Komae Shi,不明,東京都狛江市駒井町二丁目12-6,"アートプラザ1F（部屋番号不明）
心理的瑕疵物件あり"
1146,Komae Shi,令和3年12月22日,東京都狛江市駒井町三丁目38-5,孤高死
1147,Komae Shi,令和5年1月19日,東京都狛江市駒井町三丁目26-1,殺人
1148,Komae Shi,2020年,東京都狛江市駒井町一丁目32-9,男性の孤高死
1149,Komae Shi,平成22年12月26日,東京都狛江市駒井町三丁目2-2メゾンシェルティ202,死体発見
1159,Komae Shi,2020年1月現在,東京都狛江市駒井町三丁目20,告知事項あり（不動産情報より）
1164,Komae Shi,平成23年10月9日,東京都狛江市猪方四丁目12-1ビューハイツ・多摩川206,首吊り自殺
1165,Komae Shi,2020年,東京都狛江市猪方四丁目10-3,くも膜下出血で女子高生が突然死
1172,Komae Shi,2019年2月,東京都狛江市猪方二丁目3-17,"サンアベニュー狛江101号室
告知事項あり"
1173,Komae Shi,2020年1月現在,東京都狛江市東和泉四丁目8-2 フラット多摩川 1階,告知事項あり（不動産情報より）
1174,Komae Shi,2020年1月現在,東京都狛江市東和泉三丁目5-6 いづみハイツ Ａ 1階,告知事項あり（不動産情報より）
1175,Komae Shi,平成17年9月ごろ,東京都狛江市元和泉一丁目23-1,バスケットゴールで首吊り自殺
1176,Komae Shi,平成26年7月16日,東京都狛江市元和泉三丁目9,首吊り自殺
1181,Komae Shi,平成18年3月20日,神奈川県川崎市多摩区中野島五丁目1-1,小3男児投げ落とし事件
1182,Komae Shi,不明,神奈川県川崎市多摩区中野島四丁目3-20,某不動産サイトにて最上階告知事項有り
1183,Komae Shi,不明,神奈川県川崎市多摩区登戸新町134,"パールハイツ新町1F102号室
心理的瑕疵物件"
1184,Komae Shi,2018年夏頃,神奈川県川崎市多摩区中野島三丁目1-3,"年配の男性自然死、数日後発見される。
お坊さんを呼んでお経をあげていた。"
1186,Komae Shi,平成29年6月25日,神奈川県川崎市多摩区中野島三丁目5-26,"2階 部屋番号不明

告知事項あり"
1187,Chuo Ku,不明,神奈川県川崎市多摩区中野島三丁目27-11ハイツ梨園 505号室,「心理的瑕疵有」と説明あり（SUUMO - レック登戸店 2017.12）
1190,Chuo Ku,2015年,東京都台東区柳橋二丁目9-1,告知あり物件 ピタットハウス
1192,Chuo Ku,平成21年2月7日,東京都台東区浅草橋二丁目27-15 英雲堂印刷倉庫,死体発見
1193,Chuo Ku,平成31年3月,東京都台東区柳橋二丁目21,"プライムメゾン浅草橋
1301号室にて自殺"
1194,Chuo Ku,令和4年5月24日,東京都台東区柳橋二丁目21-8 プライムメゾン浅草橋,"801号室 角部屋、1203号室 角部屋、1202号室
告知事項あり"
1198,Chuo Ku,令和元年7月7日,東京都台東区浅草橋一丁目16-2(ガード下),"転落死 ．
(店舗工事現場)"
1202,Chuo Ku,不明,東京都千代田区東神田三丁目6-6 アイル秋葉原イースト 501号室,告知事項が御座います
1208,Chuo Ku,令和4年5月21日,東京都中央区日本橋馬喰町二丁目4-12 ザ・パークハビオ日本橋馬喰町,"710号室、810号室、1110号室
告知事項有"
1210,Chuo Ku,平成25年8月25日,東京都中央区日本橋馬喰町一丁目10-11コンフォートホテル東京東日本橋1023,硫化水素自殺
1214,Chuo Ku,令和4年10月18日,東京都中央区東日本橋二丁目23-5 パレステュディオドルチェ日本橋EAST,"7階
告知事項あり"
1217,Chuo Ku,H２６年４月,東京都中央区東日本橋二丁目15-7,飛び降り自殺
1224,Chuo Ku,2020年2月現在,東京都中央区東日本橋一丁目7-1 メインステージ東日本橋II 5階,告知事項あり（不動産情報より）
1227,Chuo Ku,令和4年5月9日,東京都中央区東日本橋一丁目7-1 メインステージ東日本橋Ⅱ,"306号室 角部屋
告知事項有

501号室 角部屋
告知事項有"
1229,Chuo Ku,令和3年2月1日,東京都中央区日本橋浜町一丁目4-13,"ファミール日本橋浜町グランスイート 3階
首吊り"
1231,Chuo Ku,2014年7月,東京都中央区東日本橋一丁目4-9,転落死
1233,Chuo Ku,不明,東京都中央区東日本橋一丁目5-2 ヴェルト日本橋 2階,心理的瑕疵有り
1234,Chuo Ku,平成24年6月20日,東京都中央区東日本橋一丁目11-17,"313122 112251
心理的瑕疵"
1239,Chuo Ku,2019年10月,東京都墨田区千歳二丁目5-5,腐乱死体
1243,Chuo Ku,平成20年12月29日,東京都江東区新大橋一丁目8-2 新大橋リバーサイドビル,非常階段 死体発見
1246,Chuo Ku,2020年3月現在,東京都墨田区立川二丁目7-1 五井ビル 3階,告知事項あり（不動産情報より）
1248,Chuo Ku,平成27年4月28日,東京都墨田区立川一丁目9-7,死体発見
1253,Chuo Ku,2016年４月～2018年８月,東京都江東区森下一丁目10-8,"大根田ビル 2階 病死 3階突然死
4階 自殺未遂"
1257,Chuo Ku,平成27年9月13日,東京都江東区深川一丁目8-12岩田ビル1階,死体遺棄
1258,Chuo Ku,令和4年4月14日,東京都江東区深川一丁目10 清澄ハイツ,"10階 南西向き2LDK 専有面積51.3㎡
告知事項有
令和4年4月新規リフォーム完了"
1263,Chuo Ku,令和4年6月8日,東京都中央区月島四丁目8-15 パークハビオ月島,"312号室、407号室、413号室、512号室、514号室、708号室
共用部告知事項有"
1264,Chuo Ku,令和4年5月23日,東京都中央区月島四丁目8-15 パークハビオ月島,"806号室
告知事項有"
1266,Chuo Ku,平成19年9月26日,東京都中央区晴海一丁目6-1UR晴海ビュータワー1号棟43F↓,飛び降り自殺
1269,Chuo Ku,2019年,東京都中央区月島四丁目9-3,2階の階段踊り場で男性が首吊り
1270,Chuo Ku,平成18年7月14日,東京都中央区勝どき二丁目1-12 新勝どきビル,603号室 死体発見
1271,Chuo Ku,不明,東京都中央区月島四丁目16-7,"告知事項有

http://zero-revo.com/archives/126603"
1277,Chuo Ku,時期不明,東京都中央区勝どき二丁目4-11 リア・マンシオン晴海 5階,心理的瑕疵物件
1278,Chuo Ku,令和2年10月14日,東京都中央区月島四丁目九丁目3-408,"投稿削除依頼（虚偽投稿）
ずみの
y-move_on3737@docomo.ne.jp
パス：1a20060070"
1279,Chuo Ku,不明,東京都中央区晴海一丁目6,UR晴海トリトンビュースクエア２号棟１１０８ 特別募集
1280,Chuo Ku,平成30年12月5日,東京都中央区晴海五丁目,"東京オリンピック・パラリンピック選手村建設現場
10階から作業員が自傷行為の上飛び降り自殺"
1281,Chuo Ku,平成30年1月29日,東京都中央区晴海五丁目 東京五輪・パラリンピック選手村住宅棟建設現場,クレーンに挟まれ死亡
1283,Chuo Ku,2011年11月,東京都中央区晴海五丁目1-17,12階の居室にて自殺
1298,Chuo Ku,不明,東京都中央区勝どき六丁目3-1 THE TOKYO TOWERS SEA TOWER 49F,告知事項有り
1305,Chuo Ku,2013年頃,東京都中央区勝どき四丁目2-14,2013年竣工 コスモグラン勝どき 3階 告知事項あり
1309,Chuo Ku,平成24年1月31日,東京都中央区勝どき三丁目6-4ヴェラハイツ勝どき604,火災による死亡
1310,Chuo Ku,令和5年1月13日,東京都中央区勝どき一丁目3-8,飛び降り
1313,Chuo Ku,不明,東京都中央区勝どき五丁目9,"都営住宅入居者応募パンフレットにて
間取り1DK.和6 32m2
エレベーター対象階6階
事故内容
病死/同日発見"
1314,Chuo Ku,平成30年2月23日,東京都中央区勝どき五丁目5-21,飛び降り
1315,Chuo Ku,平成30年5月29日,東京都中央区勝どき五丁目3-3,"勝どきザ・タワーに本日、覆面パトカー数十台、鑑識らしきも、
警察関係者十数人、殺人？自殺？事件？"
1319,Chuo Ku,平成28年1月,東京都港区浜松町一丁目13-1,飛び降り自殺
1326,Chuo Ku,平成21年12月14日,東京都中央区銀座八丁目20-26 2階↓,転落死
1331,Chuo Ku,不明,東京都中央区銀座八丁目16-3 メインステージ銀座5F,告知事項あり物件
1332,Chuo Ku,平成28年5月28日,東京都中央区築地五丁目4-19ジュウエル浜離宮407,死体発見
1333,Chuo Ku,2009年6月,東京都中央区銀座八丁目21-1,建築中に転落死
1334,Chuo Ku,平成5年10月20日,東京都中央区築地五丁目3-2,"朝日新聞東京本社本館15F役員応接室
右翼活動家の男性拳銃自殺"
1335,Chuo Ku,平成22年10月31日,東京都中央区銀座八丁目19-15,中央区立銀座中学校3階当時の2年2組みの部屋で女子生徒が夜中学校に忍び寄り自殺
1339,Chuo Ku,令和4年6月28日,東京都中央区銀座六丁目7-9,"元人気キャバ嬢のエンリケが経営するクラブで“手伝い兼客”の男性が泥酔し、更衣室に放置されたまま死亡する事件が起きていたと報じた。エンリケは店の関係者らに、事件について口外した場合は罰金を払う旨を記した誓約書にサインさせていたという。

「飲食店、とくにクラブのように、客のなかには店に通っている事実を会社や家族に知られたくないと考えている人もいる可能性がある業態店の場合、警察が絡む死亡事件が起きたという情報が広まると、集客に影響が出て経営的に打撃が出る恐れもある。そのためエンリケさんも念には念を入れて誓約書というかたちでスタッフらに口止めさせていたのだろうが、いくら口止めしてもこうした情報は必ず業界内で漏れるものなので、罰金を払うという誓約書まで書かせていたという事実が公になり、かえってマイナスのイメージが広まる結果となり、逆効果だったのでは」（飲食店経営者）

警察は遺族に「保護責任者遺棄容疑を視野に捜査を進める」と説明している。"
1352,Chuo Ku,令和4年6月28日,東京都中央区銀座六丁目7-9 F5,"シャンパンサロン エンリケ

都内で飲食店を経営するYさん（享年33）"
1356,Chuo Ku,平成21年8月3日,東京都港区西新橋一丁目21-3,刺殺
1358,Chuo Ku,令和4年6月16日,東京都港区西新橋一丁目16-5ビル解体現場,崩れた外壁の下敷きになり死亡
1361,Chuo Ku,平成30年1月5日,東京都港区新橋一丁目18-6,飛び降り自殺？
1365,Chuo Ku,平成24年夏頃,東京都千代田区大手町二丁目1-1,焼身自殺
1368,Chuo Ku,2012年夏頃,東京都千代田区大手町一丁目6-1,9階の一室で首吊り自殺。現在は部屋番号のない空き部屋となっている。
1369,Chuo Ku,平成27年9月25日,東京都千代田区大手町一丁目7-2,産経新聞社内で首吊り自殺。
1370,Chuo Ku,平成28年3月11日,東京都中央区日本橋室町二丁目1-1三井二号館1階 キッズスクウェア日本橋室町,うつぶせ寝で死亡
1371,Chuo Ku,平成21年5月22日,東京都千代田区大手町二丁目6-2日本ビルヂングB2F,車両事故死
1381,Chuo Ku,令和3年7月1日,東京都千代田区岩本町二丁目18-16 メインステージ千代田岩本町コモデ,"303号室、403号室
告知事項あり"
1382,Chuo Ku,2018年,東京都千代田区岩本町二丁目18-16,"メインステージ千代田岩本町コモデ
建物間の隙間で死亡者あり。
飛び降り自殺か転落死か、詳細不明。
空き部屋が出る度に告知事項として告知されます。"
1383,Chuo Ku,2～3年前,東京都千代田区岩本町二丁目15-8,入居者の男性が二人部屋のベッドで死亡した。死因は過労死と見られている。
1397,Chuo Ku,令和3年11月3日,東京都千代田区東神田二丁目8-9,死体発見
1398,Chuo Ku,自殺,東京都中央区日本橋横山町7-15,家賃滞納して追い出された高齢者が自殺死
1399,Chuo Ku,2017年以前,東京都中央区日本橋馬喰町一丁目12-2,9階の物件に告知事項あり。室内で自殺。
1407,Chuo Ku,2009年頃,東京都千代田区岩本町二丁目9-9,4階首吊り自殺
1413,Chuo Ku,平成22年11月,東京都千代田区岩本町三丁目6-3タワーコート秋葉原902,自殺
