,district,date,address,content
357,Kokubunji Shi,2020年3月現在,東京都国分寺市光町一丁目1-15 タッシ国立 1階,告知事項あり（不動産情報より）
358,Kokubunji Shi,2020年1月現在,東京都国分寺市日吉町二丁目34-3 ベルフラワー 1階,告知事項あり（不動産情報より）
359,Kokubunji Shi,平成27年12月29日,東京都国分寺市日吉町二丁目13−１２,自殺
360,Kokubunji Shi,平成28年？,東京都国立市北二丁目23-4ルネモレーン国立1F,平成28年3月7日現在 告知事項あり
361,Kokubunji Shi,2009年頃,東京都国立市北二丁目22-13,"この建物の建つ前の一戸建てが火災。
一家全員死亡"
362,Kokubunji Shi,2019,東京都国立市北二丁目35-12,心理的瑕疵あり
363,Kokubunji Shi,2020年2月現在,東京都国立市西一丁目8-47 MORE国立 2階,告知事項あり（不動産情報より）
364,Kokubunji Shi,平成27年,東京都国分寺市西町一丁目5-45 メゾンドールデ2階,平成27年11月中旬、心理的瑕疵で募集しています。部屋番号は不明。
365,Kokubunji Shi,2020年4月,東京都国分寺市西町三丁目32-6,"ＢＥＬＩＳＴＡ国立 2F
告知事項有り"
366,Kokubunji Shi,平成29年3月以前,東京都国分寺市西町三丁目19-7,部屋番号不明、3階西向きの部屋、平成29年3月中旬、告知事項ありで募集。
367,Kokubunji Shi,時期不明,東京都立川市栄町二丁目49-4 さつき荘 2階/202号室,心理的瑕疵有
368,Kokubunji Shi,2015年1月,東京都立川市栄町四丁目43-2,入居していた中年男性が自殺
369,Kokubunji Shi,令和4年8月18日,東京都立川市栄町四丁目31-1,窒息死と推定される。
370,Kokubunji Shi,2011年5月4日,東京都立川市栄町二丁目45-8,"私立昭和第一学園高校グラウンド
野球のバッティング練習用ネットが倒れ、近くにいた同高校1年でサッカー部員の頭に支柱が当たり死亡"
371,Kokubunji Shi,平成18年11月17日,東京都国分寺市西町四丁目1-31公団けやき台団地３１号棟５階,"火災による死亡
すみません。住所間違ってました。
こちらが正しいです。"
372,Kokubunji Shi,平成23年8月17日,東京都国分寺市西町五丁目2-9,焼身自殺
373,Kokubunji Shi,不明,東京都立川市若葉町一丁目13-80,URけやき台29号棟203 特別募集
374,Kokubunji Shi,不明,東京都立川市若葉町一丁目14-78,"けやき台団地11号棟209号室
特別募集住宅"
375,Kokubunji Shi,時期不明,東京都立川市若葉町二丁目26-45 ハイツけやき 1階/101号室,心理的瑕疵有
376,Kokubunji Shi,平成24年,東京都国分寺市北町二丁目29,孤高死
377,Kokubunji Shi,2016年5月,東京都国分寺市高木町一丁目21-33,トールツリーコーポ201 入居者男性突然死。その後の入居者も短期退去が連続
378,Kokubunji Shi,令和2年11月1日,東京都国分寺市高木町二丁目6-7,部屋番号103 男性自然死
379,Itabashi Ku,2012,東京都立川市若葉町団地25-101,孤高死
380,Itabashi Ku,１月,東京都板橋区新河岸三丁目8-19,詳細
381,Itabashi Ku,平成26年3月15日,東京都板橋区新河岸三丁目8-14,火災による死亡
382,Itabashi Ku,令和4年9月17日,東京都板橋区新河岸三丁目10-4 兼松マンション,"3階 西向き2DK（DK6.5帖、洋室6帖、洋室4.5帖） 専有面積40.05㎡賃料6.8万円 管理費等2,000円
告知事項有
2022年9月リフォーム済"
383,Itabashi Ku,平成24年2月14日,東京都板橋区新河岸三丁目8-18,火災による死亡
384,Itabashi Ku,2010年,東京都北区浮間五丁目4-43,飛び降り自殺
385,Itabashi Ku,2002年4月27日,東京都北区浮間五丁目5-1,中外製薬浮間工場内で、作業員がＦＲＰ上部を突き破って塩酸タンク内に転落して死亡
386,Itabashi Ku,令和2年1月6日,東京都北区浮間三丁目4-14都営浮間三丁目アパート306号室,老人の孤高死
387,Itabashi Ku,平成19年8月13日,東京都北区浮間三丁目4-14都営浮間三丁目アパート14号棟305,変死
388,Itabashi Ku,平成18年10月29日,東京都北区浮間三丁目4-2都営浮間三丁目アパート2号棟1階通路下,死体発見
389,Itabashi Ku,2017年以降,東京都北区浮間三丁目1,自殺
390,Itabashi Ku,平成23年8月10日,東京都北区赤羽北二丁目15-1UR赤羽北二丁目団地1号棟↓,飛び降り自殺
391,Itabashi Ku,２０１５,東京都北区赤羽北二丁目一五丁目1-832,特別募集
392,Itabashi Ku,不明,東京都北区赤羽北二丁目22-10,UR赤羽北二丁目ハイツ６０５号室 特別募集
393,Itabashi Ku,平成27年10月2日,東京都北区赤羽北二丁目12-17汐美コーポ101,死体発見
394,Itabashi Ku,平成28年5月15日,東京都板橋区清水町54-8八千代荘2階10,死体発見
395,Itabashi Ku,発見日不明,東京都北区西が丘三丁目8-3 都営西が丘三丁目アパート3号棟722号,遺体発見（官報・行旅死亡人）
396,Itabashi Ku,平成26年2月22日,東京都北区西が丘三丁目1-3都営稲付第2アパート3号棟805,死体発見
397,Itabashi Ku,2020年1月現在,東京都北区上十条3丁目9-13 丸星マンション 1階,告知事項あり（不動産情報より）
398,Itabashi Ku,不明,東京都板橋区稲荷台7-1,"アムールユタカ ２階
心理的瑕疵あり"
399,Itabashi Ku,平成30年10月29日,東京都板橋区稲荷台4-1 サンドエル中村,1階 101号室 2018年10月29日 心理的瑕疵有
400,Itabashi Ku,2019/8,東京都北区上十条3丁目7-3,物件情報サイトに「告知事項あり」との記載
401,Itabashi Ku,令和3年12月10日,東京都北区上10条3丁目8-2 日高荘,"101号室 死体発見

2022年07月19日 官報掲載

本籍・住所・氏名不詳、身長172cm位、体格肥満、年齢66歳位の男性
上記の者は、令和3年12月10日、東京都北区上十条3丁目8番2号日高荘101号室で発見されました。遺体は、引取人がいないため火葬に付し、遺骨は当区で保管しています。お心当たりの方は、北区福祉部生活福祉課まで申し出てください。

令和4年7月19日 東京都 北区長"
402,Itabashi Ku,令和4年6月21日,東京都北区上十条2丁目23-3,死体遺棄
403,Itabashi Ku,2019年7月,東京都北区中十条2丁目23-12,"2019年7月に腐乱状態の病死遺体発見
室内リフォーム済（不動産屋情報）"
404,Itabashi Ku,2018年8月末,東京都北区中10条3丁目11-8,304号室 入居者70代男性 病死
405,Itabashi Ku,20年程前,東京都北区十条仲原一丁目3,アーケード工事中、作業者転落死
406,Itabashi Ku,平成25年5月31日,東京都北区上十条２丁目２１-７,ベランダにて首吊り自殺
407,Itabashi Ku,令和4年5月9日,東京都北区上10条3丁目29-5 第二青木荘,"2階 角部屋 東向き2K 専有面積27㎡
告知事項有"
408,Itabashi Ku,平成25年2月14日,東京都北区十条台１丁目１−１,事故死
409,Itabashi Ku,平成27年8月8日,東京都板橋区板橋四丁目40-9,熱中症による死亡
410,Itabashi Ku,2016年,東京都北区滝野川五丁目41-5,通行人が飛び降り自殺をしたそうです。不動産屋が見せてくれる物件情報に記載されていました。
411,Itabashi Ku,2019年夏,東京都板橋区板橋一丁目53-12板橋ビュータワー1907,老人の孤高死。かなり腐敗が進み異臭騒ぎで発覚。
412,Itabashi Ku,平成30年7月23日,東京都板橋区板橋一丁目53-10柏瀬マンション4階,マンション管理会社から通報受けた警察官が駆けつけたところ性別の分からない２人のミイラ化、白骨化した遺体を見つける
413,Itabashi Ku,2015,東京都板橋区板橋一丁目46-2,5階心理的瑕疵
414,Itabashi Ku,令和元年6月24日,東京都板橋区板橋四丁目10-5,"ハウスセゾン新板橋
いつかは不明。
9階に自殺があったそうです。
不動産業者さん情報です。"
415,Itabashi Ku,平成30年7月16日,東京都板橋区板橋一丁目40-8,401号室にて腐乱死体あり 悪臭がすごかった
416,Itabashi Ku,不明,東京都板橋区板橋一丁目8-10,"心理的瑕疵物件

不動産屋情報。"
417,Itabashi Ku,令和4年5月26日,東京都板橋区熊野町29-4 シャトル熊野町,"2階 角部屋 南向きワンルーム（洋室5帖） 専有面積14㎡
告知事項有"
418,Itabashi Ku,不明,東京都板橋区熊野町17-12 ハッピ－ハウス102号室,心理的瑕疵物件
419,Itabashi Ku,2016,東京都豊島区池袋本町二丁目33-1,心理的瑕疵あり
420,Itabashi Ku,2020,東京都豊島区池袋本町二丁目32-2,心理的瑕疵
421,Itabashi Ku,平成30年11月19日,東京都豊島区池袋本町二丁目32,自然死。
422,Itabashi Ku,令和4年5月19日,東京都豊島区池袋本町三丁目18-10 きようコート,"305号室 角部屋
心理的瑕疵あり"
423,Itabashi Ku,不明,東京都板橋区大山金井町12-11,"304号室 告知事項アリ
売主代理 アークフェニックス"
424,Itabashi Ku,"2019,1",東京都豊島区池袋本町三丁目17-16,すみれ荘2階にて腐乱死体。
425,Itabashi Ku,20220914,東京都豊島区池袋本町三丁目26-10 磐梯荘,腐乱死体
426,Itabashi Ku,2012年４月頃,東京都豊島区高松一丁目11-15,女性が飛び降り自殺
427,Itabashi Ku,平成31年2月17日,東京都豊島区高松一丁目6-1,自然死。
428,Itabashi Ku,平成22年7月6日,東京都豊島区池袋三丁目16-8,敷地内 死体発見
429,Itabashi Ku,2005年ごろ,東京都豊島区池袋三丁目16-8,会社員男性飛び降り自殺
430,Itabashi Ku,平成30年4月4日,東京都豊島区要町一丁目19-7 金子ビル,2階 角部屋 心理的瑕疵あり
431,Itabashi Ku,令和２年,東京都豊島区要町一丁目38-12 レオパレス要町2 202,自殺している
432,Itabashi Ku,平成20年3月27日,東京都豊島区池袋三丁目30-26サン・フォレスト101,瓶による殴殺
433,Itabashi Ku,平成17年,東京都板橋区南町6-5,1階 孤高死男性発見
434,Itabashi Ku,不明,東京都豊島区池袋三丁目38-15 ウィズ池袋201,"告知事項あり物件

25/02/03"
435,Itabashi Ku,平成30年6月,東京都豊島区池袋三丁目44-20,孤高死
436,Itabashi Ku,2016年,東京都板橋区南町6-9 シーアイマンション池袋西,"https://suumo.jp/jj/bukken/shosai/JJ012FD010/?ar=030&bs=011&nc=85962757
シーアイマンション池袋西 9階 部屋番号は不明
告知事項が御座います"
437,Itabashi Ku,平成29年1月24日頃,東京都豊島区池袋三丁目36-8白銀荘101,死体発見
438,Itabashi Ku,不明,東京都豊島区池袋三丁目27,"ブライトハウス
1階物件ページにて告知事項あり確認（HOME'Sより）"
439,Itabashi Ku,令和4年6月14日,東京都豊島区池袋二丁目58番7号メゾン中川3D号,６５歳の女性が午前１１時頃トイレで不詳の死をとげています。
440,Itabashi Ku,令和3年3月1日,東京都豊島区池袋二丁目32-9 カーサナカムラ101号室,リビングにて首吊り自殺
441,Itabashi Ku,10年くらい前,東京都豊島区池袋三丁目15-14,心理的瑕疵 不動産に言われた
442,Itabashi Ku,2016年,東京都板橋区南町一丁目12-6 フェイム池袋西,"https://suumo.jp/chintai/tokyo/sc_itabashi/bc_100029127115/
フェイム池袋西 9階 部屋番号は不明
重要告知事項が御座います"
443,Itabashi Ku,令和5年5月27日,東京都豊島区高松三丁目9-16クレストほなみ,１階角部屋で孤独死
444,Itabashi Ku,令和4年7月9日,東京都板橋区南町37-8 エヴェナール要町,"1階 分譲賃貸 北向き1K（洋室6帖、K1帖） 専有面積16.98㎡ 賃料5万円
告知事項あり"
445,Itabashi Ku,令和2年6月17日頃,東京都豊島区高松二丁目14-24,FOREST.１ 102号室 変死体。今回の変死体の半年前も同じ102号室で変死体が見つかっている。
446,Itabashi Ku,令和3年2月22日,東京都豊島区高松二丁目14-24,"FOREST1
１０６号室孤高死"
447,Itabashi Ku,平成24年7月28日,東京都豊島区高松三丁目3-1都営高松三丁目第4アパート1号棟307,死体発見
448,Itabashi Ku,令和4年6月1日,東京都板橋区南町36-2 グランデマンション,"202号室 角部屋
告知事項あり
定期借家（2年）"
449,Itabashi Ku,平成25年10月24日,東京都豊島区高松三丁目3-1都営高松三丁目第4アパート1号棟123,死体発見
450,Itabashi Ku,平成27年4月,東京都豊島区高松二丁目14-24,フォレストワン ３０１号室で不審死の死体が見つかった。
451,Itabashi Ku,不明,東京都豊島区千川二丁目12-9 エミネンス千川 3F 部屋番不明,告知事項が御座います
452,Itabashi Ku,2012年,東京都豊島区千川二丁目11-17,自殺（2013年2月5日現在不動産会社の告知事項による）
453,Itabashi Ku,平成21年4月1日,東京都豊島区千川二丁目17-11,恐らく202号室で孤高死。※年月日不明
454,Itabashi Ku,2016年あたり,東京都豊島区高松三丁目8-13,"４階のある部屋で首吊り自殺。
1週間職場にこない事を不審に思った上司が不審に思い、警察と共に部屋に入り発見"
455,Itabashi Ku,2018年9月中旬,東京都豊島区千川一丁目14-10,孤高死
456,Itabashi Ku,2022年1月31日,東京都豊島区千早四丁目18-5,告知事項あり(事件性なし)
457,Itabashi Ku,平成21年12月27日,東京都豊島区千早四丁目25-5,火災による死亡
458,Itabashi Ku,平成30年12月2日,東京都豊島区千早四丁目29-3 メゾンドセラヴィ,2階 203号室 2018年12月2日 告知事項
459,Itabashi Ku,平成30年1月26日,東京都板橋区向原一丁目4-15 カズビル向原,"302号室
30代男性孤高死"
460,Itabashi Ku,約13年ほど前の9月頃,東京都板橋区向原二丁目8-16,老人の孤高死後にリフォームして部屋数変更
461,Itabashi Ku,平成22年2月17日,東京都豊島区千早四丁目38-5パークサイド千川105,死体発見
462,Itabashi Ku,平成21年2月12日,東京都板橋区向原三丁目10-15,撮影のち死亡
463,Itabashi Ku,原因不明。,東京都板橋区小茂根一丁目10-20,一階の部屋に心理的瑕疵あり。目撃多数ありました。
464,Itabashi Ku,令和4年8月19日,東京都板橋区小茂根一丁目9-19 コーポ白樺,"1階 南西向き1K（洋室6帖、K2帖） 専有面積20.03㎡ 賃料6.8万円 管理費等2,000円
告知事項有
2022年8月フルリノベーション済
キッチン・ユニットバス・浴室乾燥機・トイレ・エアコン・シューズボックス・収納内棚換・カーテンレール新規交換済"
465,Itabashi Ku,平成28年3月1日,東京都板橋区小茂根一丁目19-16フォーブルえこだ101,練炭自殺
466,Itabashi Ku,平成19年2月5日,東京都板橋区小茂根一丁目29-11豊陽ビル106,火災による死亡
467,Itabashi Ku,令和4年6月4日,東京都板橋区小茂根一丁目19-13 ヴィラージュ プチモネ,"旧名称：シーガルハイツ小竹
3階 東向き1DK（洋室7帖、DK5帖） 専有面積31㎡
告知事項あり
2022年4月キッチンリフォーム済み"
468,Itabashi Ku,平成27年1月16日,東京都板橋区小茂根一丁目10-8春山荘201,火災による死亡
469,Itabashi Ku,平成30年9月7日,東京都板橋区小茂根一丁目10-7 カサ プリマヴェーラ,1階 102号室 2階 角部屋 心理的瑕疵あり
470,Itabashi Ku,令和3年11月16日,東京都板橋区小茂根1-19-11シーガルハイツ小竹 3階,火災による死亡 ．
471,Itabashi Ku,平成31年2月1日,東京都板橋区小茂根一丁目25-20 メインステージ小竹向原,"203号室 分譲賃貸
告知事項有
高齢者相談"
472,Itabashi Ku,令和2年8月1日,東京都板橋区小茂根一丁目25-20 メインステージ小竹向原,"801号室 分譲賃貸
告知事項有"
473,Itabashi Ku,2018年8月13日ごろ,東京都板橋区小茂根一丁目25-2ニューハイム江古田,3階で自殺による死体発見
474,Itabashi Ku,令和4年10月,東京都板橋区小茂根一丁目25-8 フラッツ小茂根,自殺
475,Itabashi Ku,2021,東京都板橋区小茂根一丁目25-21,1301室内告知事項があり
476,Itabashi Ku,2020年1月現在,東京都板橋区小茂根四丁目9-7 ヴェローナ小竹向原 4階,告知事項あり（不動産情報より）
477,Itabashi Ku,平成31年1月8日,東京都練馬区錦一丁目16-11,死体発見
478,Itabashi Ku,令和2年4月2日,東京都板橋区桜川三丁目3,アパート火事
479,Itabashi Ku,令和4年8月12日,東京都板橋区西台四丁目3-13 東武練馬ローヤルコーポ,"3階 角部屋 南向き3LDK（LDK10.6帖、洋室6.3帖、洋室5.4帖✖2） 専有面積62.62㎡ バルコニー面積16.67㎡ 価格2,999万円 管理費等9,000円 修繕積立金6,000円
告知事項あり
2022年8月内装フルリフォーム済"
480,Itabashi Ku,2014年2月頃,東京都練馬区北町一丁目33-12,ミリオンコート北町、心理的瑕疵有り。
481,Itabashi Ku,平成20年1月24日,東京都板橋区徳丸二丁目4-21大東文化会館↓,転落死
482,Itabashi Ku,平成27年12月28日,東京都板橋区徳丸一丁目13,徳真荘 ２Ｆ女性首吊り自殺
483,Itabashi Ku,平成18年11月20日,東京都板橋区徳丸一丁目18-1,１０階より投身自殺。
484,Itabashi Ku,平成24年3月3日,東京都板橋区若木二丁目31-3都営若木二丁目アパート3号棟107,火災による死亡
485,Itabashi Ku,不明,東京都板橋区若木二丁目21-3上板橋ダイカンプラザCityII4階（部屋番号不明）,心理的瑕疵物件
486,Itabashi Ku,2020年,東京都板橋区若木二丁目29,告知事項有（不動産サイトより）
487,Itabashi Ku,令和4年5月12日,東京都板橋区若木二丁目28-13 セカンドパレス,"1階 角部屋 南西向きワンルーム (洋室7帖) 専有面積18.25㎡
告知事項有"
488,Itabashi Ku,平成30年11月27日,東京都板橋区若木二丁目14-17 松葉荘,2階 207号室 2018年11月27日 告知事項あり
489,Itabashi Ku,平成24年12月25日,東京都板橋区若木二丁目9-7千種荘202,火災による死亡
490,Itabashi Ku,平成27年5月15日,東京都板橋区若木二丁目16-19カーサフェリシタ201,縊死
491,Itabashi Ku,平成21年12月,東京都板橋区若木二丁目14-20↓,転落死
492,Itabashi Ku,平成25年12月8日,東京都板橋区徳丸四丁目11-15平和荘6,刺殺
493,Itabashi Ku,令和4年6月4日,東京都板橋区赤塚新町一丁目10-8 宮崎アパート 2階,Youtubeにて、この室内（ペット不可物件）でネズミやメジロの死骸を散乱させている動画や、近所の外飼いの猫を自由に出入りさせダニの温床となっていた様子がアップロードされて人気になっている。近隣の景色も写している事や、投稿主のモラル違反行為が話題になった事で某掲示板などでこの場所が特定され、本人は引っ越し済。だが登録者約8万人規模のチャンネル内で現時点でも動画に晒し続けている状況。（2022/8/16現在）
494,Itabashi Ku,令和2年4月2日,東京都板橋区赤塚一丁目5-11,死体発見
495,Itabashi Ku,平成25年夏頃,東京都練馬区田柄二丁目50-7サンハイツビュー赤塚5階,死体発見
496,Itabashi Ku,2022年12月,東京都板橋区赤塚二丁目2-18,病死
497,Itabashi Ku,平成28年3月20日,東京都板橋区赤塚二丁目10-11 コーポ徳山,階段で転落死
498,Itabashi Ku,平成22年12月16日,東京都練馬区田柄二丁目48-8,事故死１階入り口
499,Itabashi Ku,令和2年5月12日,東京都板橋区赤塚新町一丁目25-12,病死
500,Itabashi Ku,2021,東京都板橋区赤塚新町二丁目5-1,２階中央の部屋で男性が孤独死
501,Itabashi Ku,平成19年9月6日,東京都練馬区光が丘一丁目3-3URむつみ台団地3号棟713,火災による死亡
502,Itabashi Ku,2021/08,東京都練馬区光が丘一丁目1-740,孤独死
503,Itabashi Ku,10年以上前,東京都練馬区光が丘一丁目4-1,いじめを苦にトイレで自殺
504,Itabashi Ku,2020年1月現在,東京都練馬区田柄四丁目38-23 光が丘リリータウンE 2階,告知事項あり（不動産情報より）
505,Itabashi Ku,2007年頃,東京都板橋区赤塚新町三丁目15-1,"グランドコーポ303
30代男性孤高死"
506,Itabashi Ku,平成28年5月24日,東京都板橋区赤塚新町三丁目24-15,"会社員男性が夜間に公衆トイレで首吊り自殺
早朝に近隣住民が発見
離婚が原因という趣旨の遺書を発見"
507,Itabashi Ku,令和3年7月24日,東京都板橋区成増一丁目23-10 スクエア成増202,原因不明の不審死
508,Itabashi Ku,平成19年9月27日,東京都練馬区旭町三丁目22-4,火災による死亡
509,Itabashi Ku,平成22年2月18日,東京都練馬区旭町三丁目18-5Gハイツ101,自殺
510,Itabashi Ku,2018年夏頃。,東京都板橋区赤塚新町三丁目17-7アークヒルズⅠ205号,2018年夏頃40代男性熱中症にて孤高死。警察の確認あり。部屋が腐敗していたのでリフォーム済。心理的瑕疵物件。
511,Itabashi Ku,2020年1月現在,東京都板橋区赤塚新町三丁目17-7 アークヒルズ1 1階,告知事項あり（不動産情報より）
512,Itabashi Ku,平成22年9月25日,東京都練馬区旭町三丁目32-5,殴殺
513,Itabashi Ku,平成30年9月25日,東京都練馬区旭町三丁目11-14 アーバン旭,2階 202号室 心理的瑕疵あり
514,Itabashi Ku,平成30年9月1日,埼玉県和光市白子一丁目18-3,バー ハレバレ 違法駐車を繰り返す。違法駐車が原因による交通事故が多発しているが、近隣の歩道への違法駐車を現在も続けている。
515,Itabashi Ku,不明,埼玉県和光市白子二丁目1-6 ホワイトキャッスル 2F部屋番不明,心理的瑕疵が御座います
516,Itabashi Ku,平成21年8月25日,東京都練馬区旭町三丁目14-17レクセルマンション成増第3 201,刺殺
517,Itabashi Ku,令和2年5月10日,埼玉県和光市白子二丁目12-28コリーヌアンソレイエ駐車場,死体遺棄
518,Itabashi Ku,不明,埼玉県和光市白子二丁目14-11,アパート２階・告知事項有り物件
519,Itabashi Ku,不明,東京都板橋区成増二丁目37-2,"東急ドエルアルス成増９階
告知事項あり
現在空室で売り出し中"
520,Itabashi Ku,時期不明,東京都板橋区成増二丁目30-11 浅見荘 1階/103号室,心理的瑕疵有
521,Itabashi Ku,平成29年11月4日,東京都板橋区成増四丁目20-6 N・Eハイム1階,火災による死亡
522,Itabashi Ku,2016年8月,東京都板橋区成増五丁目12-3 福馬荘201,首吊り自殺
523,Itabashi Ku,令和3年4月2日,東京都板橋区成増三丁目47-6,中学一年生が感電死
524,Itabashi Ku,時期不明,東京都板橋区三園１丁目５０-８,4F告知事項あり
525,Itabashi Ku,不明,東京都板橋区三園1丁目49-17ロアール三園407号室,心理的瑕疵物件
526,Itabashi Ku,不明,東京都板橋区三園1丁目44-7,4階心理的瑕疵物件あり
527,Itabashi Ku,時期不明,東京都板橋区三園1丁目33-24 T・F・A 2階/201号室,心理的瑕疵有
528,Itabashi Ku,2018年7月頃,埼玉県和光市白子四丁目4-8,告知事項有り
529,Itabashi Ku,2009年,埼玉県和光市下新倉五丁目12-44,2Ｆ 心理的瑕疵
530,Itabashi Ku,2018.12,東京都板橋区三園二丁目13-14 メゾン西高島平 105,"病死
https://suumo.jp/chintai/bc_100198161734/"
531,Setagaya Ku,平成24年2月14日,東京都板橋区新河岸三丁目8-18,火災による死亡
532,Setagaya Ku,平成18年12月21日,東京都杉並区上高井戸一丁目32-57,火災による死亡
533,Setagaya Ku,2018〜9ごろ,東京都世田谷区北烏山一丁目25,高齢者の孤高死後、現在は更地
534,Setagaya Ku,2012.4以前,東京都世田谷区北烏山二丁目13-8 3F,首吊り
535,Setagaya Ku,令和2年10月29日,東京都世田谷区北烏山一丁目25-19,火災による死亡 ．
536,Setagaya Ku,令和4年9月23日,東京都世田谷区南烏山三丁目22-13 アフェクシオン南烏山,"301号室 角部屋 分譲賃貸
告知事項有"
537,Setagaya Ku,時期不明,東京都世田谷区南烏山三丁目22-13 アフェクシオン南烏山 3階,"心理的瑕疵物件
不動産情報に記載"
538,Setagaya Ku,平成29年4月1日,東京都世田谷区南烏山三丁目9-9,資材置き場として利用していた建築会社の作業員が夜間に一階から地下部分へ転落。翌朝、オーナーにより遺体で発見される。正確な日付失念。現在はオーナーがビルごと売却しリフォーム中。
539,Setagaya Ku,2010,東京都世田谷区南烏山三丁目7-8,告知事項あり
540,Setagaya Ku,平成18年1月13日,東京都世田谷区南烏山三丁目14-6,火災による死亡
541,Setagaya Ku,平成21年6月27日,東京都世田谷区南烏山三丁目13-15 千歳マンション,6階踊場 年齢35歳位女性、縊死
542,Setagaya Ku,令和元年9月10日,東京都世田谷区南烏山三丁目4-11,一酸化炭素中毒死
543,Setagaya Ku,2023年6月1日,東京都世田谷区南烏山四丁目27,5月24日から腐敗臭がするようになり6月1日管理人と警察立ち入り。孤独死と思われます。302号室
544,Setagaya Ku,2022年6月,東京都世田谷区南烏山四丁目14-22,201号室で亡くなった方がいたという告知事項あり。
545,Setagaya Ku,2010年前後,東京都杉並区上高井戸一丁目8-20,"こちらのマンションの上層部から飛び降り自殺。
遺体はお好み焼き屋さんとこのビルの間に転落。間を少し開けてもう1回似た飛び降り自殺がありました。"
546,Setagaya Ku,平成27年7月22日,東京都世田谷区八幡山三丁目29-10メゾンヒエモト101,死体発見
547,Setagaya Ku,平成26年12月9日,東京都世田谷区八幡山三丁目37-2都営八幡山アパート2号棟404,火災による死亡
548,Setagaya Ku,令和4年10月20日,東京都世田谷区南烏山一丁目19-22 リバティヒルズ八幡山,"202号室 分譲賃貸
心理的瑕疵あり"
549,Setagaya Ku,令和4年10月20日,東京都世田谷区南烏山一丁目19-22 リバティヒルズ八幡山,"2階 角部屋 分譲賃貸
告知事項あり"
550,Setagaya Ku,2015年4月頃,東京都杉並区上高井戸一丁目1-17,208号室 孤高死
551,Setagaya Ku,平成26年9月26日,東京都杉並区上高井戸一丁目2-1第1八幡山マンションA404,刺殺
552,Setagaya Ku,不明,東京都杉並区上高井戸一丁目24-6,"パレドール杉並3F（部屋番号不明）
心理的瑕疵物件あり"
553,Setagaya Ku,不明,東京都杉並区上高井戸一丁目23-7,4階 北東・南東角部屋 81.39㎡ 告知事項アリ
554,Setagaya Ku,17年12月,東京都世田谷区上北沢四丁目29-19 アローハイツ上北沢 303号室,告知事項
555,Setagaya Ku,2017年1月,東京都世田谷区上北沢五丁目35-2,グリーンハイツ202浴室にて練炭自殺。
556,Setagaya Ku,令和4年5月11日,東京都杉並区上高井戸一丁目8-19 サンハイツ八幡山B棟,"3階 角部屋 西向き3LDK 専有面積61㎡
告知事項有"
557,Setagaya Ku,平成28年,東京都世田谷区上北沢五丁目26-5セブンスターハイツ上北沢205,腐乱死体
558,Setagaya Ku,平成22年5月23日,東京都世田谷区上北沢四丁目16-12小宮マンション301,火災による死亡
559,Setagaya Ku,不明,東京都世田谷区上北沢四丁目19-12 シャンボール上北沢2F,告知事項有り
560,Setagaya Ku,令和4年4月30日,東京都世田谷区赤堤五丁目37-6 リヴシャロン,"2階（専有面積19.04㎡）
心理的瑕疵あり。（SUUMOより）"
561,Setagaya Ku,2021年度,東京都世田谷区桜上水四丁目3-5,生徒飛び降り自死
562,Setagaya Ku,2022/4/20,東京都世田谷区桜上水四丁目1-12,桜上水ガーデンズG棟８F※告知事項有（ＳＵＵＭＯ）
563,Setagaya Ku,不明,東京都杉並区下高井戸一丁目12-10 さが荘 201号室,告知事項が御座います
564,Setagaya Ku,平成20年12月22日,東京都世田谷区松原二丁目45-2 レインボー591ビル,敷地内 死体発見
565,Setagaya Ku,平成26年7月1日,東京都世田谷区松原二丁目43-5,"確か5階から一人暮らしの女性が飛び降り自殺？転落事故？
周りにぬいぐるみが落ちていた記憶あり。"
566,Setagaya Ku,令和4年11月1日,東京都世田谷区松原二丁目43-7,告知義務情報あり
567,Setagaya Ku,平成20年2月19日,東京都世田谷区松原二丁目41-7コープ野村明大前301,無理心中
568,Setagaya Ku,平成25年2月20日,東京都世田谷区大原二丁目26-20ハイツ代田橋106,死体発見
569,Setagaya Ku,10年ほど前,東京都渋谷区笹塚一丁目61-8,飛び降り自殺
570,Setagaya Ku,平成29年1月14日,東京都世田谷区大原二丁目22-4,孤高死
571,Setagaya Ku,平成23年12月16日,東京都渋谷区笹塚一丁目42-6,自殺があったらしい
572,Setagaya Ku,2009年,東京都渋谷区笹塚一丁目61-8,７階の部屋にて首つり自殺
573,Setagaya Ku,平成31年2月14日,東京都渋谷区笹塚一丁目45-1コーシャハイム笹塚5階東端の部屋,火災による死亡
574,Setagaya Ku,平成30年4月12日,東京都世田谷区大原一丁目35-18ウェルテル(1階南端の部屋),死体遺棄 ．
575,Setagaya Ku,平成29年4月24日,東京都世田谷区大原二丁目22-4メゾン・ド・セルモン403,50代男性死体発見
576,Setagaya Ku,2010年頃,東京都渋谷区笹塚一丁目61-8,2010年頃、６階のバスタブにて自殺者発見
577,Setagaya Ku,平成26年5月,東京都渋谷区笹塚一丁目61-8ホテルブーゲンビリア新宿311,死体発見
578,Setagaya Ku,令和2年9月17日,東京都渋谷区笹塚二丁目22-8 西坂ビル 3階 302号室,告知事項あり（不動産情報より）
