,district,address,info,date
548,杉並区,東京都杉並区阿佐谷南一丁目88 タウンコート阿佐ヶ谷,"406号室 角部屋
告知事項あり",令和4年6月14日
549,杉並区,東京都杉並区阿佐谷南一丁目146 3F,告知事項あり 詳細不明,２０１９年９月２７日
550,杉並区,東京都杉並区阿佐谷南一丁目2022川染荘101,火災による死亡,平成24年3月22日
551,杉並区,東京都杉並区阿佐谷南一丁目2024,警察の立ち入りにて遺体発見,平成29年12月5日
552,文京区,東京都文京区小石川二丁目813,孤高死,15年前
553,文京区,東京都文京区春日一丁目1113,"コア伝通院 3階 告知事項あり。
httpssuumojpchintaitokyoscbunkyojnc000027501988bc100091752252",平成29年5月15日
554,文京区,東京都文京区小石川一丁目159,"5年ほど前ラーメン屋の前の店舗とんかつ屋主店の中で



首つり",5ねんほどまえ
555,文京区,東京都文京区本郷五丁目114梨の木坂ハウス,無理心中,平成30年9月26日
556,文京区,東京都文京区本郷一丁目3515 都営本郷一丁目アパート 3階陸屋根,住人の飛び降り自殺,2015年3月頃
557,文京区,東京都文京区本郷四丁目305,女性の孤高死,2013年
558,文京区,東京都文京区春日一丁目1621,"シビックセンター屋内階段
区職員が首吊り自殺",2016年
559,文京区,東京都文京区本郷一丁目3515 都営本郷一丁目アパート,14階非常階段より 飛び降り自殺,平成22年7月27日
560,文京区,東京都文京区後楽一丁目76,自殺,平成23年5月11日
561,文京区,東京都文京区本郷一丁目1113福田ビル1階,死体発見,平成21年11月9日
562,文京区,東京都文京区本郷一丁目333 後楽園キャステール 3階,心理的瑕疵有,時期不明
563,文京区,東京都文京区本郷一丁目525,女子生徒が校舎5階 生物室から投身,令和3年7月7日
564,文京区,東京都文京区本郷一丁目333,805室 女性飛び降り自殺。,平成26年10月16日
565,文京区,東京都文京区本郷一丁目332水道橋グランドホテル523,硫化水素自殺,平成22年3月26日
566,文京区,東京都文京区本郷一丁目244 レジディア文京本郷,"旧名称：アルティス本郷

906号室 角部屋
告知事項有",令和4年7月28日
567,荒川区,東京都荒川区荒川七丁目347,"2階 南東向き 2095㎡

告知事項アリ",不明
568,荒川区,東京都荒川区荒川七丁目461,マークスタワー24階より飛び降り自殺,平成25年11月22日
569,荒川区,東京都荒川区荒川七丁目243,火災による死亡,平成20年7月4日
570,荒川区,東京都荒川区荒川七丁目363 セブン・ナルケマンション,"3階 西向き3LDK 専有面積6467㎡
告知事項有",令和4年5月10日
571,荒川区,東京都荒川区荒川七丁目461 マークスタワー,"410号室 分譲賃貸
告知事項有
定期借家（3年）",令和4年8月22日
572,荒川区,東京都荒川区荒川七丁目36−３,在日韓国人の青年飛び降り自殺,平成24年
574,荒川区,東京都荒川区荒川二丁目457,火災による死亡,平成31年1月20日
575,荒川区,東京都荒川区荒川四丁目324 サンハイツ,一戸建て住宅1人暮らしで男性が亡くなり周辺住民が腐乱臭に気付き通報。その後改装してアパートになった。,平成17年9月1日
576,荒川区,東京都荒川区荒川七丁目363 セブン・ナルケマンション［4階402号室］，10階，［11階1101号室］,心理的瑕疵有,不明
579,荒川区,東京都荒川区荒川四丁目41,転落死,平成22年2月25日
580,荒川区,東京都荒川区荒川三丁目304,火災による死亡,平成21年12月24日
581,荒川区,東京都荒川区荒川四丁目227サンハイツ荒川2階,死体発見,平成27年7月30日
582,板橋区,東京都板橋区仲宿348,孤高死,2015
583,板橋区,東京都板橋区仲宿3613,心理的瑕疵物件,2013
584,板橋区,東京都板橋区仲宿573 メゾン・ド・セレール,"4階 角部屋
告知事項有",令和4年10月13日
585,板橋区,東京都板橋区仲宿357,孤高死,2014
586,板橋区,東京都板橋区仲宿3512 青田荘,"1階 南向き1DK（和室6畳、DK5帖、風呂なし） 専有面積20㎡ 賃料4万円
告知事項あり",令和4年6月23日
587,板橋区,東京都板橋区板橋三丁目914,"グラスコート板橋 部屋番号不明
心理的瑕疵物件",2010年以降
588,板橋区,東京都板橋区板橋三丁目812,"ジュエル板橋区役所前7階
心理的瑕疵物件",令和3年2月22日
589,板橋区,東京都板橋区仲宿3512 青田荘 206号室,心理的瑕疵が御座います,不明
590,板橋区,東京都板橋区板橋三丁目913 野間ビル 4階402,告知事項あり,2017年
591,板橋区,東京都板橋区仲宿3610,原因不明の事故,2011
592,板橋区,東京都板橋区板橋三丁目113 グリーンパレス,"1階 角部屋 南向き1DK（洋室6帖、DK68帖） 専有面積238㎡
心理的瑕疵あり（同建物内の別室にて自殺及び自然死の瑕疵あり）",令和4年5月15日
594,板橋区,東京都板橋区仲宿391 須田ビル402,心理的瑕疵物件,5年前
595,板橋区,東京都板橋区仲宿438 ドミールジュネス 2階203号室南西角部屋,心理的瑕疵有,不明
596,板橋区,東京都板橋区仲宿586 第三トキワコーポ,"httpssuumojpchintaitokyoscitabashibc100039936988
第三トキワコーポ 2階 部屋番号は不明
告知事項が御座います",2015年
597,板橋区,東京都板橋区板橋三丁目23,801。心理的瑕疵あり,不明
598,板橋区,東京都板橋区板橋二丁目603板橋区役所前ビューハイツ703,刑法第190条,平成26年3月7日
599,板橋区,東京都板橋区板橋二丁目639,1008号室心理的瑕疵あり,20163上旬
600,板橋区,東京都板橋区板橋二丁目642,自殺,2015
601,板橋区,東京都板橋区大山東町3212トーカンマンション大山205,死体発見,平成23年8月中旬
603,板橋区,東京都板橋区板橋三丁目23リヴァ－ジュコ－ト 7階701,心理的瑕疵あり,不明
604,板橋区,東京都板橋区大山金井町１,"ルビナス大山、1LDK最上階角部屋
ポーチ部分にて自殺",2012年上旬
605,板橋区,東京都板橋区板橋三丁目23 リヴァ－ジュコ－ト 2階203号室,心理的瑕疵あり,不明
606,板橋区,東京都板橋区板橋三丁目22601号室602号室,"ホワイトパレスイトウ
心理的瑕疵あり。7F",平成27年6月25日
607,板橋区,東京都板橋区大山東町321 フェニックス板橋大山207号室,腐乱死体発見,2017年7月中旬
608,板橋区,東京都板橋区板橋三丁目32,飛び降り自殺,平成２５年
609,板橋区,東京都板橋区板橋三丁目23 リヴァ－ジュコ－ト,"httpssuumojpchintaitokyoscitabashibc100030931779
リヴァ－ジュコ－ト 9階 部屋番号は不明
告知事項が御座います",2016年
610,板橋区,東京都板橋区板橋二丁目7,火災による焼死,2000
611,外国外国板橋二丁目639,外国外国板橋二丁目639,1008心理的瑕疵あり,20163
612,板橋区,東京都板橋区板橋三丁目22 ホワイトパレスイトウ601,心理的瑕疵あり,不明
614,板橋区,東京都板橋区板橋三丁目4413,１階の浴槽にて自殺,６年前
616,板橋区,東京都板橋区板橋三丁目二丁目2602,心理的瑕疵あり,不明
617,品川区,東京都品川区二葉一丁目1建設現場,高所作業車が倒れて死亡,平成25年1月16日
618,品川区,東京都品川区豊町二丁目182 メゾン・ド・リュビ,"3階 東向きワンルーム 専有面積1394㎡ 賃料47万円 管理費等3000円
告知事項あり",令和4年7月2日
619,品川区,東京都品川区西品川一丁目1110青雲荘207210,火災による死亡,平成18年8月22日
620,品川区,東京都品川区豊町二丁目142,販売物件 告知事項アリ 記載,20225完成販売物件
621,品川区,東京都品川区二葉一丁目66,"青稜中学校三階から転落
その後死亡",2018年10月
622,品川区,東京都品川区広町二丁目119 JR広町アパート4号棟,飛び降り自殺,平成19年4月11日
623,品川区,東京都品川区二葉１丁目１７１８ メゾン・ド・パナシェ 209,首吊り自殺,24年1月
624,品川区,東京都品川区大井二丁目716,刺殺,令和4年5月17日
625,品川区,東京都品川区二葉一丁目123,心理的瑕疵,平成30年10月1日
626,品川区,東京都品川区二葉1丁目139 メゾンドアストル 203号室,病死がありました,不明
627,品川区,東京都品川区大井一丁目369,3階 ホームズにて心理的瑕疵ありと記載,不明
628,品川区,東京都品川区大井一丁目357 アーマックス大井町0304号室,"告知事項あり物件

下のフロアの住民がモンスタークレーマー
居室内を歩くだけで音が煩く鳴り響くと管理会社へ連絡をする

床をタイルカーペットに変更したものの、新しく入居した方がすぐ退去してしまった。",令和2年5月13日
629,品川区,東京都品川区大井一丁目526 コスモ大井町406,自然死。遺体発見。死後2～3週間経過。,平成29年9月6日
630,品川区,東京都品川区大井一丁目2510,"802号室の住人が午前3時ころ飛び降り。
7月15日に生活本舗が室内整理予定。",令和3年5月18日
631,品川区,東京都品川区大井一丁目218 メガロン大井町,"709号室
告知事項有り
室内新規リフォーム済",令和4年5月14日
632,品川区,東京都品川区大井一丁目2119メゾン大井町203,火災による死亡,平成23年11月27日
633,品川区,東京都品川区大井一丁目2112 東急ドエル・アルス大井一丁目 804,"住民意識不明の状態で発見。
病院搬送されるも死亡確認。

遺品整理後、リフォーム実施",令和2年6月1日
634,品川区,東京都品川区大井一丁目437 トップルーム品川NO2,"【投資用オーナーチェンジ】
9階 南向き1R 専有面積99㎡ 価格750万円 管理費等7000円 修繕積立金6000円
告知事項あり：現在の賃借人の前の賃借人が孤高死しております。",令和4年9月19日
636,品川区,東京都品川区大井一丁目437 トップルーム品川第二 705号室,心理的瑕疵有と記載LIFULL HOMES,不明
637,千代田区,東京都千代田区九段南一丁目31,飛び降り自殺,2021年05月初旬
638,千代田区,東京都千代田区神田神保町二丁目429 松本ビル,敷地内 死体発見,平成19年8月21日
639,千代田区,東京都千代田区神田神保町三丁目111 6階,自殺,2011年
640,千代田区,東京都千代田区神田神保町二丁目六丁目114,"メゾン・ド・ヴィレ神田神保町406号室 
告知事項有り",不明
641,足立区,東京都足立区中央本町四丁目62 セントラルハイツ,"201号室
告知事項有",令和4年4月27日
643,足立区,東京都足立区中央本町四丁目62 セントラルハイツ 1階,告知事項あり（不動産情報より）,2020年3月現在
644,足立区,東京都足立区中央本町一丁目1812,604号室から女性が犬を抱き飛び降り。,2011年頃
645,足立区,東京都足立区梅田七丁目229 梅島ハイツ,"6階 角部屋
告知事項有
2022年10月リフォーム完了予定",令和4年10月15日
646,足立区,東京都足立区梅島一丁目246 シティーフラッツ,"203号室
告知事項有",令和4年5月24日
647,足立区,東京都足立区足立四丁目1616,"賃貸の募集が出ていたが同建物内の他の部屋と比較して明らかに家賃が安かったので不動産業者に確認
人が亡くなっているとのこと
502号室",2021年11月
648,足立区,東京都足立区梅島一丁目24番6号シティフラッツ103号室,居住男性の病気による孤高死,2019
649,足立区,東京都足立区梅島一丁目241 601,中年女性 病死による孤高死,H299月上旬
650,足立区,東京都足立区足立四丁目1616 コルソ五反野,"5階 西向き1K（洋室8帖、K） 専有面積2976㎡ 賃料5万円 管理費等5000円
告知事項あり",令和4年6月15日
651,足立区,東京都足立区中央本町一丁目66 都営中央本町一丁目アパート6号棟,敷地内 首吊り自殺,平成25年9月17日
652,目黒区,東京都目黒区上目黒二丁目1720,心理的瑕疵,2012
653,目黒区,東京都目黒区上目黒二丁目1611,練炭自殺,2010〜2011
654,目黒区,東京都目黒区上目黒二丁目182,賃貸物件サイトに病死の部屋がある旨、記載あり,2014年？
655,目黒区,東京都目黒区上目黒二丁目154,"訂正して下さり、ありがとうございます。

東京都目黒区上目黒2154 マスダビル 増田隆良 301024",平成30年10月24日
656,目黒区,東京都目黒区中目黒一丁目1022中目黒ハイツ15階↓3階,転落死,平成23年10月21日
657,目黒区,東京都目黒区上目黒二丁目151,"パシフィックタワー中目黒・高層棟屋上・首吊り自殺。
部外者がマンションに侵入し屋上にて首吊り自殺。
当該物件に住んでいた別れた彼女への嫌がらせと思われる。",平成20年11月？
658,練馬区,東京都練馬区練馬三丁目12 ドゥーエ練馬Ⅱ,8階から飛び降り自殺,平成28年9月15日
659,練馬区,東京都練馬区練馬三丁目28ライオンズマンション練馬14階↓,飛び降り自殺,平成21年6月16日
660,練馬区,東京都練馬区中村北一丁目113フォーラムイン東京718,刺殺,平成20年4月3日
661,練馬区,東京都練馬区練馬一丁目68 ボナール縁 5階角部屋,告知事項有,不明
662,練馬区,東京都練馬区練馬三丁目28ライオンズマンション練馬,死体発見,令和3年6月21日
663,練馬区,東京都練馬区中村一丁目1119 207号室,告知事項あり,令和元年9月1日
664,練馬区,東京都練馬区練馬三丁目35,6日朝方9階非常階段から飛び降り,平成29年5月6日
665,練馬区,東京都練馬区豊玉北六丁目251,首吊自殺,2014年ごろ
666,練馬区,東京都練馬区豊玉北六丁目209豊玉第2コーポラス713,火災による死亡,平成20年2月7日
667,練馬区,東京都練馬区中村北一丁目113 フォーラムイン東京,"706号室 分譲賃貸
告知事項有
2022年10月リフォーム済",令和4年10月3日
668,練馬区,東京都練馬区中村北一丁目113,306号室 告知事項あり不動産ホームページに記載,不明
669,練馬区,東京都練馬区中村北一丁目116,7階から飛び降り自殺,令和3年4月13日
671,練馬区,東京都練馬区練馬一丁目615,"サンパレス練馬105号室
告知事項あり",不明
672,練馬区,東京都練馬区練馬一丁目68 ボナール縁,5階 504号室 心理的瑕疵あり,平成30年10月25日
673,練馬区,東京都練馬区練馬三丁目25,14階で自殺,平成30年11月29日
675,練馬区,東京都練馬区練馬三丁目28ライオンズマンション練馬403,絞殺,平成21年6月16日
676,府中市,東京都府中市宮西町一丁目5,刺殺,平成19年2月14日
677,府中市,東京都府中市府中町二丁目101,心理的瑕疵物件,平成30年4月11日
678,府中市,東京都府中市府中町一丁目51,"ホテルコンチネンタル府中、地下１階
自己啓発主催者ら書類送検＝セミナー中に男性死亡―遺棄致死容疑で・警視庁",平成22年1月27日
679,府中市,東京都府中市本町一丁目131,病死,平成18年2月18日
680,府中市,東京都府中市宮町二丁目198 パークモト江,201号室 国籍不詳、年齢37歳、女性、食道静脈瘤破裂による死亡,平成23年10月10日
681,府中市,東京都府中市本町一丁目947ドウエル府中本町,2階。告知事項ありとなっていたが続々と退去者が出た為か、業者が借りたことにし内容を隠し再度募集をかけていた。,2018年8月頃
682,八王子市,東京都八王子市元本郷町三丁目241,首吊り自殺,首吊り自殺
683,八王子市,東京都八王子市元本郷町四丁目149,老人孤高死,令和3年2月8日
684,八王子市,東京都八王子市元本郷町三丁目75,105号室 孤高死・腐乱,2017年7～8月頃
685,八王子市,東京都八王子市元本郷町三丁目916,火災による死亡,平成28年3月17日
686,八王子市,東京都八王子市元本郷町四丁目1424,"病死
腐乱死体",令和元年12月10日
688,八王子市,東京都八王子市元本郷町四丁目132都営元本郷町四丁目アパート2号棟108,刺殺,平成26年6月13日
689,日野市,東京都日野市神明四丁目712 コートピア日野,"202号室 角部屋
告知事項有",令和4年10月8日
690,国分寺市,東京都国分寺市戸倉一丁目825,首吊り自殺,2021年5月
691,国分寺市,東京都国分寺市日吉町四丁目61,火災により78歳男性が4日後に亡くなった,平成29年7月22日
692,国分寺市,東京都国分寺市戸倉一丁目825 PlaceK,"5階 角部屋
告知事項有り",令和4年10月6日
694,国分寺市,東京都国分寺市戸倉一丁目825 プレイスK,"206号室、506号室
告知事項あり",令和4年7月30日
695,国分寺市,東京都国分寺市戸倉一丁目514,火災によりお亡くなり,30年前
697,町田市,東京都町田市森野二丁目48 CASA VICENS,絞殺,平成19年5月6日
698,神奈川県相模原市南区鵜野森二丁目276鵜野森団地F棟402,神奈川県相模原市南区鵜野森二丁目276鵜野森団地F棟402,心中,平成28年2月18日
699,町田市,東京都町田市森野五丁目152,精神的瑕疵,2017
700,町田市,東京都町田市森野二丁目34 ビラージュシンワ 301号室,告知事項あり,不明
701,町田市,東京都町田市森野五丁目134,402号室 初老の男性 餓死,2013年
702,町田市,東京都町田市森野五丁目1117,"押し入れに人骨が見付かった。
未解決事件。",2007年
703,神奈川県相模原市南区鵜野森三丁目32−２７,神奈川県相模原市南区鵜野森三丁目32−２７,410号室  病死,2014年
704,町田市,東京都町田市森野一丁目3214アールヴェール町田森野,部屋番号不明。老人の遺体発見。緊急車両と警官の出動を、向かいにある予備校の学生多数が目撃。,2017年夏頃
705,町田市,東京都町田市森野二丁目14,死亡事故,平成24年10月12日
706,町田市,東京都町田市森野一丁目411都営森野住宅11号棟3階,火災による死亡,平成27年12月29日
707,町田市,東京都町田市森野一丁目34,1F 孤高死,2020年3月
708,青梅市,東京都青梅市東青梅二丁目1612,熱中症により孤高死,2014年か2015年の8月頃
709,青梅市,東京都青梅市東青梅三丁目264,夕方頃に救急車や警察が来ていた。防護服着ていた人もいたから、多分そういうことがあったと思われる。,令和3年7月後半
710,青梅市,東京都青梅市東青梅二丁目1913 ホーユウコンフォルト東青梅 3階,心理的瑕疵有,時期不明
711,青梅市,東京都青梅市東青梅三丁目九丁目5206,孤高死もしくは自然死,2010年代
712,青梅市,東京都青梅市東青梅三丁目85,告知事項あり。業者は全オーナーが病死と伝えてきたが、正確には前々オーナーが自殺、全オーナーが失踪とのこと。,2018年時点での情報
713,青梅市,東京都青梅市東青梅二丁目一六丁目3501号室,自殺,平成29年10月8日
715,青梅市,東京都青梅市千ヶ瀬町二丁目1276,独居男性の病死。発見時死後3ヶ月程度経過。,2011年
716,調布市,東京都調布市小島町二丁目121 ＡＬＰＩＮＥ ＣＯＵＲＴ １ 1階,告知事項あり（不動産情報より）,2020年1月現在
717,調布市,東京都調布市小島町二丁目1426ユマニテ調布103,傷害致死,平成24年9月18日～平成24年9月20日
718,調布市,東京都調布市小島町二丁目195,"ファミール小島町2F（部屋番号不明）
心理的瑕疵物件あり",不明
720,調布市,東京都調布市小島町二丁目121 アルパイン・コートⅡ,"201号室 角部屋
告知事項有",令和4年5月27日
721,三鷹市,東京都三鷹市上連雀九丁目1414,29歳女性が首吊り自殺,2018年3月9日
722,三鷹市,東京都三鷹市上連雀八丁目216 コスモハイツ 2階,"心理的瑕疵物件
不動産情報に記載あり",時期不明
723,三鷹市,東京都三鷹市下連雀九丁目712 カサーレ三鷹 3階南向き住戸,"心理的瑕疵有
2019年02月：内装リフォーム済",時期不明
724,三鷹市,東京都三鷹市下連雀九丁目540 アケボノマンション 202号室,告知事項が御座います,不明
725,三鷹市,東京都三鷹市下連雀九丁目712カサーレ三鷹309,2019年始頃 首吊り自殺,2019年始頃
726,小金井市,東京都小金井市本町六丁目53,シャトー小金井10階 火災で1人死亡,平成15年5月10日
727,東村山市,東京都東村山市本町二丁目2040 グレイスマンション 2階,告知事項あり（不動産情報より）,2020年1月現在
728,東村山市,東京都東村山市本町一丁目21 エヴァース 1階102号室,心理的瑕疵有,時期不明
729,東村山市,東京都東村山市本町一丁目1728,火災による死亡,平成29年1月3日
730,東村山市,東京都東村山市本町四丁目23,告知事項あり,令和2年12月25日
731,東村山市,東京都東村山市本町一丁目445,"エミュー久米川 一階
不動産情報に心理的瑕疵との表記有り",不明
732,東村山市,東京都東村山市本町一丁目1324,２２２号室は告知事項あり、室内全体の補修工事が行われたらしいが、どのようなことがあったのか不明。年月日は補修完了から逆洗したもの。,令和2年2月1日
733,東村山市,東京都東村山市本町一丁目445エミュー久米川,103号室 亡くなって3日ほどたって独居男性発見,平成27年7月29日
734,東村山市,東京都東村山市本町一丁目61,孤高死による死体発見,Ｈ１０年
736,東村山市,東京都東村山市栄町三丁目128 久米川マンション 5階,告知事項あり（不動産情報より）,2020年2月現在
737,東村山市,東京都東村山市本町一丁目136,えびす荘にて女性練炭自殺,平成28年8月23日
739,東村山市,東京都東村山市本町一丁目1324 ワコーレ東村山,"112号室
告知事項有",令和4年5月27日
740,東村山市,東京都東村山市本町一丁目321,独居高齢者の不審死（事件と事故双方の可能性）,2021年夏
742,多摩市,東京都多摩市貝取1707,火災による死亡,平成25年3月29日
743,多摩市,東京都多摩市貝取六丁目1010,心理的瑕疵,2015年頃
744,国立市,東京都国立市富士見台二丁目46 UR国立富士見台第2団地25号棟506,死体発見,平成27年9月22日
745,国立市,東京都国立市富士見台二丁目464 第2団地5110,友人が自殺しました。,平成28年7月10日
746,国立市,東京都国立市富士見台二丁目四六丁目25401,遺体発見,2020年6月１７日
747,国立市,東京都国立市富士見台二丁目432,2階上がって左端の部屋、異臭により通報、浴室で男性の腐乱死体発見。体は溶け下半身は白骨化していた模様。男性はパニック障害者で孤高死でした。,2019年秋
748,狛江市,東京都狛江市和泉本町一丁目363 狛江セントラルハイツ３号棟 8階,"心理的瑕疵有
内装リフォーム済：2018年01月",時期不明
749,狛江市,東京都狛江市岩戸北一丁目1210,205号室 過労死,平成30年3月25日
750,狛江市,東京都狛江市和泉本町一丁目1316,遺体発見,平成30年1月28日
751,狛江市,東京都狛江市和泉本町一丁目361 狛江セントラルハイツ1号棟,15階より 飛び降り自殺,平成20年6月21日
752,狛江市,東京都狛江市岩戸北一丁目813 スカイハイツI 2階,告知事項あり（不動産情報より）,2020年3月現在
753,狛江市,東京都狛江市岩戸北三丁目17,302号 遺体搬出,平成29年10月29日
754,狛江市,東京都狛江市岩戸北三丁目196（フラットえびす）,警察が来て、ブルーシートに遺体を乗せてワゴン車で運び出した。事件性の可否は不明。,2016２月か３月頃
755,狛江市,東京都狛江市東和泉二丁目76,警官、ヘアーキャップを被った鑑識が来ており事件・事故については不明。,平成29年7月23日
756,狛江市,東京都狛江市和泉本町一丁目24,絞殺,平成28年5月8日
757,西東京市,東京都西東京市南町三丁目312,男性遺体発見,平成19年2月2日
758,西東京市,東京都西東京市田無町二丁目1221,"シェア田無
告知事項あり",2018
759,西東京市,東京都西東京市田無町四丁目265,告知事項有,平成19年11月14日
760,西東京市,東京都西東京市南町五丁目912,心理的瑕疵あり,2018年11月ごろ
761,西東京市,東京都西東京市南町四丁目1111,告知事項あり,2021年9月時点
762,西東京市,東京都西東京市南町四丁目1710,火災による死亡,平成21年12月17日
763,西東京市,東京都西東京市向台町三丁目19,無理心中,平成28年7月22日
764,立川市,東京都立川市泉町11564,"薬使用後に７階位の踊り場から飛び降り自殺。
１８歳位の男性",８年位前
765,小平市,東京都小平市小川東町五丁目一八丁目382 アルカンシエル・セブン 1階,告知事項あり,不明
766,小平市,東京都小平市小川東町五丁目18382 アルカンシエルセブン,"205号室
心理的瑕疵あり",令和4年10月17日
767,小平市,東京都小平市仲町62864,奥様が自殺。今は取り壊されている,20年くらい前
768,小平市,東京都小平市小川東町二丁目1808,"まだ畑だった頃、灯油をかぶり、焼身自殺
。畳が重ねて置いてありましたが生々しく人の形に黒く焦げていました",23年くらい前
769,小平市,東京都小平市学園東町一丁目1017,202 自殺,不明
770,小平市,東京都小平市学園東町一丁目189,焼死,平成24年頃
771,小平市,東京都小平市学園東町一丁目1539 シャトーブルー2階,2階部屋番号不明、心理的瑕疵物件,2016年6月初旬
772,小平市,東京都小平市小川町二丁目135631みゆき荘2階,死体発見,約2年前
773,羽村市,東京都羽村市栄町二丁目104 103,室内お亡くなり,202102
774,羽村市,東京都羽村市栄町二丁目64,絞殺,令和5年6月18日
775,羽村市,東京都羽村市栄町二丁目118,一階角部屋自殺,2018年夏ごろ
776,羽村市,東京都羽村市緑ヶ丘五丁目150,駐車スペース横の部屋で住民男性が首吊り自殺,2005
777,羽村市,東京都羽村市羽中一丁目337,告知事項,不明
778,武蔵村山市,東京都武蔵村山市本町三丁目605,御爺さん老衰し、その後御婆さん転居し転売される。,平成１２年頃
779,武蔵村山市,東京都武蔵村山市中央一丁目243ハウスオブブーケA 1階,死体発見,平成24年
780,昭島市,東京都昭島市緑町一丁目8,家主が駐車場の車の中で服薬自殺,約10年前
781,昭島市,東京都昭島市緑町一丁目9,"老婆と長女（60代）が暮らしていたが、
生活が困窮していて、長女が餓死したらしい、
老婆は生きていた。",20191227
782,昭島市,東京都昭島市田中町一丁目349,火災による死亡,令和2年9月7日
783,福生市,東京都福生市大字福生6931 エアーシリウス,"5階 角部屋 南西向き2LDK（洋室56帖、洋室54帖、LDK142帖） 専有面積5538㎡
心理的瑕疵有り
定期借家（2年）
リノベーション物件 、リフォーム物件",令和4年5月14日
784,福生市,東京都福生市志茂2432 ＴＯＰ福生第２ 4階,心理的瑕疵有り,不明
785,福生市,東京都福生市本町803,"無職の男性26方から出火し、部屋を半焼。男性は全身やけどなどで死亡した。
5階建てマンション「山本第一コーポ」5階503号室

1987年築
RC造
ＪＲ中央線福生駅 徒歩7分",平成16年3月14日
786,福生市,東京都福生市北田園一丁目121,孤高死 腐乱死体の噂あり,2015～2016頃
787,東京都清瀬市中清戸二丁目71855,東京都清瀬市中清戸二丁目71855,今建っている家の前の平屋で男性が孤独死。後にミイラ化。,2001年頃
788,東京都清瀬市中里三丁目7910 東和コーポ,東京都清瀬市中里三丁目7910 東和コーポ,"101号室 角部屋
告知事項有り",令和4年6月2日
789,東京都清瀬市中清戸四丁目9092 グランディール 1階,東京都清瀬市中清戸四丁目9092 グランディール 1階,告知事項ありの記載,不明
790,東京都清瀬市中清戸四丁目1031,東京都清瀬市中清戸四丁目1031,死体発見,平成28年8月11日
791,東京都清瀬市中清戸四丁目847都営中清戸四丁目アパート8号棟3階,東京都清瀬市中清戸四丁目847都営中清戸四丁目アパート8号棟3階,火災による死亡,平成30年10月25日
792,西東京市,東京都西東京市東伏見四丁目824ラ・フローラ武蔵野6,401号室 自殺,7月20日
793,西東京市,東京都西東京市東伏見五丁目45,飛び降り自殺,令和5年1月
794,西東京市,東京都西東京市東伏見五丁目41,"パレホームズ607
※告知事項あり
不動産情報サイトからの情報",2020年12月
795,練馬区,東京都練馬区関町北三丁目45 アイル関町 2階,"心理的瑕疵物件
不動産情報に記載",時期不明
796,練馬区,東京都練馬区関町北三丁目48エルヴィエントアース武蔵関公園803,自殺,平成22年5月
797,武蔵野市,東京都武蔵野市緑町二丁目64,"都営武蔵野アパート敷地内
30歳代くらいの男性遺体発見
死因は全身打撲による外傷性ショック死",平成17年12月28日
798,武蔵野市,東京都武蔵野市緑町二丁目34都営武蔵野緑町二丁目第2アパート4号棟,"【青酸カリによる死者が出たそうです】
4号棟の自治会役員の方の証言で、団地内で青酸カリによる死者が出たそうです。武蔵野警察署の刑事に確認したところ、団地の自治会の意向で事故扱いで処理されたということです。",不明
799,武蔵野市,東京都武蔵野市緑町二丁目64 都営武蔵野緑町2丁目第3アパート4号棟,死体発見,平成17年12月28日
800,武蔵野市,東京都武蔵野市西久保三丁目128 アネシスヴィーゼ205号室,告知事項あり,不明
801,武蔵野市,東京都武蔵野市西久保三丁目1118,不審死,2022年11月
802,武蔵野市,東京都武蔵野市西久保三丁目75都築荘101,死体発見,平成28年2月23日
803,Fussa Shi,東京都福生市熊川1628-1,独居老人が室内で孤高死,平成22年7月頃
804,Fussa Shi,東京都昭島市美堀町五丁目16-10,独身居住者が病死し、遺体で発見された,平成22年5月25日
805,Fussa Shi,東京都福生市大字熊川1655-15,"孤高死、もしくは毒殺。(コップに酒が残っており、口や鼻からも嘔吐物が有った為。)
遺体はうつ伏せのまま、死後約18日で発見される
発見日は4/16日。カレンダーには3/28まで×印が付いていた。",2006年3月末頃
806,Fussa Shi,東京都昭島市緑町五丁目14-20 グリーンタウン・ミキ 2階/205号室,心理的瑕疵あり,時期不明
807,Fussa Shi,東京都昭島市緑町五丁目14-20 グリーンタウン・ミキ,"313号室
告知事項あり",令和4年9月4日
808,Fussa Shi,東京都昭島市緑町五丁目9-10,2014年頃 前オーナー自殺,2014年2月
809,Fussa Shi,東京都昭島市拝島町二丁目19-20 インターメディアハイツ 3階/301号室,心理的瑕疵有,時期不明
810,Fussa Shi,東京都昭島市拝島町二丁目19-22 サンアベニュー野島 1階/111号室,心理的瑕疵有,時期不明
811,Fussa Shi,東京都昭島市緑町四丁目19-16グリーンコーポ205,死体発見,平成26年4月15日
812,Fussa Shi,東京都昭島市緑町四丁目14-22 アンプルール ブワ 翠 1階 108号室,告知事項有り,不明
813,Fussa Shi,東京都昭島市緑町四丁目14-22 アンプルールブワ翠 1階/110号室,告知事項有り,不明
814,Fussa Shi,東京都昭島市緑町四丁目14-22 アンプルールブア翠 102号室,告知事項が御座います,不明
815,Fussa Shi,東京都昭島市拝島町三丁目11-6,飛び降り自殺２件・孤高死１件,平成22年4月30日
