,district,date,address,content
560,Machida Shi,平成25年3月7日,東京都町田市金井町2298-12,火災による死亡
561,Machida Shi,平成24年4月10日,神奈川県横浜市青葉区奈良町2713玉川学園高等部,高等部の校舎5階から1年の女子生徒が転落死（事件は大学の方ではありません）
562,Machida Shi,かなり前,神奈川県横浜市青葉区奈良町2599−1,投身自殺
563,Machida Shi,平成27年7月10日,神奈川県横浜市青葉区奈良町2423-214,事故物件
564,Machida Shi,不明,神奈川県横浜市青葉区奈良町2913,"奈良北団地7号棟421号室
特別募集住宅"
565,Machida Shi,不詳,神奈川県横浜市青葉区奈良町2998-8,住戸番号： 2-1103 人身事故空き家特別募集
566,Machida Shi,不詳,神奈川県横浜市青葉区奈良町2913,住戸番号： 10-505 人身事故空き家特別募集。
568,Machida Shi,令和4年6月17日,東京都町田市東玉川学園一丁目1-5 REFFINI東玉川学園,"1棟売りマンション
告知事項あり （2021年一部屋孤高死あり）"
569,Machida Shi,不詳,神奈川県横浜市青葉区奈良町2913,住戸番号： 7-308 人身事故空き家特別募集。
570,Machida Shi,平成23年8月15日,神奈川県横浜市青葉区奈良町2913UR奈良北団地1号棟↓,飛び降り自殺
589,Machida Shi,2020年2月現在,神奈川県横浜市青葉区奈良四丁目1-1 ルクサージュあおば山の手台D棟 2階,告知事項あり（不動産情報より）
590,Machida Shi,2015～2016,神奈川県横浜市青葉区奈良四丁目1-15,転落事故（詳細は不明）があったとの複数の証言があるが、当時からニュースにならず、現在も検索できない。隠蔽？
591,Machida Shi,建設後まもなく,神奈川県横浜市青葉区奈良四丁目4-3,"投身自殺
入居者ではなく外部から来た人による飛び降り。精神病院患者だったようです。"
594,Machida Shi,平成28年5月10日,東京都町田市成瀬七丁目10-1都営成瀬アパート1号棟204,無理心中
595,Machida Shi,2015年,東京都町田市成瀬五丁目1-15,心理的瑕疵
596,Machida Shi,平成26年5月13日,東京都町田市成瀬5038-1,火災による死亡
597,Machida Shi,平成29年8月上旬頃,東京都町田市成瀬五丁目21-33,死体発見
598,Machida Shi,平成27年12月10日,東京都町田市成瀬六丁目11-15,傷害のち死亡
599,Machida Shi,令和3年4月22日,神奈川県横浜市青葉区恩田町1094-1ローソンLTFあかね台入口店駐車場,無理心中
604,Machida Shi,令和4年3月24日,神奈川県横浜市緑区長津田町4232-1ファミリーマート緑つくし野店駐車場,車輛事故死
608,Machida Shi,令和4年10月20日,東京都町田市南町田五丁目14-2 ガーデンセシア弐番館,"13階 分譲賃貸
建物内にて告知事項あり"
609,Machida Shi,平成30年7月下旬～10月上旬,東京都町田市鶴間七丁目11-1フレンドポート南町田,死体発見
611,Machida Shi,2010,神奈川県大和市下鶴間2249,一酸化炭素中毒
612,Machida Shi,1997,神奈川県大和市下鶴間2047,乳児が11階から転落死
613,Machida Shi,不明,神奈川県大和市下鶴間2152-4 つきみ野南パークホームズ 504号室,自殺
615,Machida Shi,平成13年8月28日,神奈川県大和市下鶴間 コトーつきみ野,殺人
621,Machida Shi,10年前,神奈川県大和市下鶴間1900-10,孤高死
627,Machida Shi,平成30年8月22日,神奈川県大和市下鶴間806-18ブルーメゾンつきみ野201,傷害致死
628,Machida Shi,2010年前後,東京都町田市鶴間二丁目6-7,孤高死
629,Machida Shi,平成17年2月19日,東京都町田市鶴間三丁目18-3,首吊り自殺
630,Machida Shi,平成17年3月3日,東京都町田市鶴間775-1,殺人（人材派遣会社経営者）
632,Machida Shi,令和元年7月23日,東京都町田市南町田三丁目9-35 ゴールドバーデン,孤高死・203号室
633,Machida Shi,不明,神奈川県大和市下鶴間7,シティホテル、『ホテルロイヤル』跡地、心理的瑕疵有として建売住宅販売。
634,Machida Shi,平成22年8月20日,神奈川県相模原市南区上鶴間本町九丁目50-45↓,転落死
635,Machida Shi,2016年,神奈川県相模原市南区上鶴間三丁目28-15,自殺 現状空家
637,Machida Shi,不明,神奈川県相模原市南区上鶴間本町九丁目19-38 コ－ポエンゼル 3階/303号室(角部屋),"告知事項あり
心理的瑕疵あり"
640,Machida Shi,令和3年4月1日,神奈川県相模原市南区上鶴間本町六丁目17-18,火災による死亡
641,Machida Shi,2019年,神奈川県相模原市南区上鶴間本町四丁目21-6,2階の住民がトイレで2019年に自殺
643,Machida Shi,平成23年1月17日,神奈川県相模原市南区鵜野森三丁目3-8下山荘2階,火災による死亡
644,Machida Shi,2014年,神奈川県相模原市南区鵜野森三丁目32−２７,410号室 病死
647,Machida Shi,平成24年10月12日,東京都町田市森野二丁目1-4,死亡事故
648,Machida Shi,平成27年12月29日,東京都町田市森野一丁目4-11都営森野住宅11号棟3階,火災による死亡
649,Machida Shi,2020年3月,東京都町田市森野一丁目3-4,1F 孤高死
650,Machida Shi,平成28年2月18日,神奈川県相模原市南区鵜野森二丁目27-6鵜野森団地F棟402,心中
651,Machida Shi,2017,東京都町田市森野五丁目15-2,精神的瑕疵
652,Machida Shi,不明,東京都町田市森野二丁目3-4 ビラージュシンワ 301号室,告知事項あり
653,Machida Shi,2013年,東京都町田市森野五丁目13-4,402号室 初老の男性 餓死
654,Machida Shi,2007年,東京都町田市森野五丁目11-17,"押し入れに人骨が見付かった。
未解決事件。"
663,Machida Shi,2018/12,東京都町田市森野六丁目446-8,"テラス森野 賃貸アパート 1階
告知事項あり"
664,Machida Shi,令和元年8月13日,東京都町田市木曽東一丁目2B2-413,孤高死
666,Machida Shi,令和3年12月27日,東京都町田市木曽東二丁目5-16,メープル町田 孤高死
667,Machida Shi,平成25年1月14日,東京都町田市木曽町三丁目27-19,殺人
668,Machida Shi,令和4年3月29日,東京都町田市木曽東四丁目22-23,火災による死亡
669,Machida Shi,令和3年8月1日,東京都町田市木曽東三丁目25-33 コスモスハイツ,"207号室
告知事項有"
670,Machida Shi,不明,東京都町田市〒194-0036 東京都町田市木曽東４丁目２−１６ アサヌママンション,"告知事項あり
20150524確認"
671,Machida Shi,平成27年3月11日,東京都町田市木曽東三丁目一六丁目26-303号室,孤高死
672,Machida Shi,2021年9月14日（火）ごろ,東京都町田市木曽東三丁目16-33-104,"独居老人の孤高死が発生
玄関ドア付近から強烈な腐敗臭が数日間漂っていました。
9月19日（日）にはドア、各窓に目張りがされる。
10月15日（月）家具等残置物の処分完了。"
674,Machida Shi,2018年8月,東京都町田市木曽東三丁目16-26‐505号室,孤高死
676,Machida Shi,令和4年6月28日,神奈川県相模原市中央区淵野辺本町二丁目37-19 カーサデルソル,"308号室
告知事項有"
677,Machida Shi,令和4年7月18日,神奈川県相模原市中央区淵野辺本町二丁目37-19 カーサデルソル,"108号室、213号室
告知事項あり"
678,Machida Shi,令和4年1月15日,神奈川県相模原市中央区淵野辺本町三丁目22-15スカイコート淵野辺4外階段,刺殺
679,Machida Shi,2017/02/13,神奈川県相模原市中央区淵野辺四丁目30-4,遺体搬出現場をみました。警官制服２名と他２名で白い布に包まれた物をアパートから出し、ストレッチャーにのせて、黒いワゴン車で運んで行った様子をみました。道路を挟んで向かいのマンションの駐車場でクレーン作業をしていた作業員も確実にみています。この物件には、変わった人が住んでいましたので、その方かと思われますが、正確なことは今日のところはわかっていません。
680,Machida Shi,令和5年2月10日,神奈川県相模原市中央区淵野辺本町二丁目22-3 コーポ田辺,告知事項あり（事件性なし）
683,Machida Shi,2017年始頃,東京都町田市矢部町10-1,自宅にて、首吊り自殺。年輩の主婦の一人暮らし。現在取壊し、半分駐車場、半分二世帯住宅。新しい家族すんでいる模様。
688,Machida Shi,平成31年3月8日,東京都町田市常盤町3388-2レオパレスサンハイムB 106,刺殺
710,Machida Shi,不明,東京都町田市小山町46-1,"寿ハイツ2F203号室
心理的瑕疵物件"
711,Machida Shi,2015年頃,東京都町田市小山町193マーヴェラス,201号室にて硫化水素自殺
712,Machida Shi,2009年頃,東京都町田市小山町750-1,"４階、部屋番号不明
２０１２年頃まで告知事項有りました
リフォーム済
ヤフー不動産HPから"
713,Machida Shi,2018年頃？,東京都町田市小山町,"自殺
死後2週間後に発見されたらしい
不動産屋に聞きました"
716,Machida Shi,不明,東京都町田市小山町1613,2016/03時点、不動産業者より２０２告知事項ありとの事でした。
717,Machida Shi,令和4年6月28日,神奈川県相模原市中央区宮下本町一丁目30-16 ジョイム,"103号室
告知事項有"
718,Machida Shi,平成28年5月1日,神奈川県相模原市中央区宮下本町一丁目30-16ジョイム207,火災による死亡
719,Machida Shi,令和2年12月28日,東京都町田市小山町4312-1,孤高死
720,Machida Shi,2014年頃 冬,神奈川県相模原市緑区東橋本四丁目13-18,焼身自殺
724,Machida Shi,平成26年4月29日,神奈川県相模原市緑区橋本四丁目11-2,飛び降り自殺
725,Machida Shi,年月日不詳,神奈川県相模原市緑区橋本四丁目11-4 UR橋本四丁目市街地住宅4号棟305,特別募集住宅
726,Machida Shi,不明,神奈川県相模原市緑区橋本四丁目11-8,105号室 特別募集住宅
727,Machida Shi,2017年,神奈川県相模原市緑区橋本五丁目22-5,マンション内ベランダで首吊り自殺
728,Machida Shi,平成28年6月下旬頃,神奈川県相模原市緑区元橋本町3-8 レサージュ壱番館305,死体発見
729,Machida Shi,不明,東京都町田市相原町116-3,女性関係トラブルで男性が刺殺
730,Machida Shi,2013年,東京都町田市相原町74,老人 孤高死
731,Machida Shi,2012年以前,東京都町田市相原町148-1プレジャーガーデン橋本,男性が債権者に追われ立ちこもった結果、餓死。１階の物件。不動産情報搭載済み。
732,Machida Shi,平成31年3月3日,東京都町田市相原町81-3,老人の孤高死。
733,Machida Shi,2020/10,東京都町田市相原町77,経営難による夫婦心中
734,Machida Shi,2008年頃,東京都町田市相原町415-15,"高齢男性１名の孤高死
相原交差点の家と当時は
呼ばれていました"
736,Machida Shi,2021年9月以前,神奈川県相模原市緑区元橋本町11-12,"老人の孤高死。
1階の道路側角部屋。
親族からの「連絡が取れない」との通報により発覚、9月5日に警察等が来ていた。
玄関、窓が施錠されている中、道路側の小さい窓のみが開いていたため
そこから消防隊員が入室。
発見時冷房がきいていたことから、7～8月の暑い時期に亡くなったのではとの事。"
737,Machida Shi,2023年,神奈川県相模原市緑区橋本七丁目5-21コモラード橋本,告知事項あり
740,Machida Shi,2011年頃,東京都町田市相原町,"現コインランドリーになる前の旧ビル時
男性１名刺殺現場跡地"
745,Machida Shi,2001,東京都町田市相原町3190 五号棟,２階 男性刺殺
746,Machida Shi,2004,東京都町田市相原3190 6号棟 4階,交際トラブル 恨みにより 斧で男性60代殺害される
747,Machida Shi,2023年1月,東京都町田市相原町3190 都営武蔵岡10-1001,深夜ご主人が入浴中死亡
748,Machida Shi,平成21年6月28日,東京都町田市相原町3190,"都営武蔵岡アパート8号棟（部屋番号不明）
火災で女性死亡"
756,Machida Shi,平成28年10月27日,東京都八王子市館町1097 UR館ケ丘団地4-12号棟402,死体発見
759,Machida Shi,平成30年1月16日,東京都町田市相原町4237−1,飛び降り自殺
763,Machida Shi,2009年頃,東京都八王子市鑓水二丁目86-1,"１２階、部屋番号不明
２０１２年頃まで告知事項有りでした
リフォーム済
八王子、多摩市の不動産会社から"
765,Machida Shi,平成22年頃,東京都八王子市鑓水二丁目81リンクソシエ南大沢3階,告知事項有り
766,Machida Shi,10年前くらい,東京都八王子市鑓水二丁目78-2,飛び降り自殺
773,Machida Shi,3年前くらい,東京都八王子市鑓水二丁目76,"山火事発生
死者なし"
774,Machida Shi,平成26年6月2日,東京都八王子市鑓水二丁目78-2,飛び降り自殺
775,Machida Shi,8年前くらい,東京都八王子市鑓水二丁目74,"学校不審者侵入事件
死者3名"
779,Machida Shi,日付不明,東京都町田市小山ヶ丘三丁目28アパガーデンパレス多摩境,4階 告知事項あり
780,Machida Shi,令和元年8月12日,東京都町田市小山ヶ丘3-23,自殺
781,Machida Shi,平成29年6月29日,東京都町田市小山ヶ丘三丁目23,自殺
783,Machida Shi,令和4年1月16日,東京都町田市小山ヶ丘三丁目1-1,多目的トイレ内 低体温症による死亡
785,Machida Shi,平成21年2月6日,東京都町田市小山ヶ丘一丁目11-21 ソルグランデメイツ多摩境グリーンコート７Ｆ,玄関ドアをチェーンロックし妻子を布団の上で絞殺、クローゼット内の鉄パイプに電気コードを巻き付け首吊り自殺。
786,Machida Shi,不明,東京都町田市小山町,告知事項あり
790,Machida Shi,平成24年12月22日,東京都八王子市南大沢二丁目224-5南大沢ホロス由木,絞殺
791,Machida Shi,平成26年10月21日,東京都八王子市南大沢三丁目4-6都営南大沢団地3-4-6号棟902↓,飛び降り自殺
792,Machida Shi,平成26年10月21日,東京都八王子市南大沢三丁目4-6都営南大沢団地3-4-6号棟902,刺殺
793,Machida Shi,2011年頃,東京都八王子市別所二丁目140,認知症の老人が遺体で発見される
794,Machida Shi,令和3年9月25日,東京都町田市上小山田町1991-29,白骨化死体発見
795,Machida Shi,令和元年8月1日,東京都多摩市唐木田一丁目17-11,"103号室にて3日〜4日ほど死体放置されていた模様。
夏場だった事もあり、遺体の腐食が進み異臭から通報が入り発覚。"
796,Machida Shi,2011年頃,東京都多摩市南野三丁目1-1,"最上階、部屋番号不明
２０１３年頃まで告知事項有りでした
多摩センターの不動産会社から"
798,Machida Shi,不明,東京都町田市小野路町2953-7,心理的瑕疵あり
800,Nishitokyo Shi,不明,東京都町田市小野路町2953-7,心理的瑕疵あり
801,Nishitokyo Shi,平成30年10月11日,埼玉県新座市栗原五丁目13-26,練炭自殺
802,Nishitokyo Shi,令和,埼玉県新座市栗原五丁目13-25,縊死
803,Nishitokyo Shi,令和4年7月15日,埼玉県新座市栗原六丁目8-24 コーポあけぼの,"102号室 角部屋
告知事項有"
804,Nishitokyo Shi,平成22年6月12日,埼玉県新座市栗原六丁目11-13,"ビッグ武蔵野ひばりヶ丘。
2階の北側一番端の部屋で、火災。
女性が1人、トイレの中で死亡。"
805,Nishitokyo Shi,令和4年9月15日,埼玉県新座市栗原六丁目10-20 ハイツひばりヶ丘,"2階 角部屋 北西向きワンルーム 専有面積15㎡ 賃料2.3万円 管理費等2,000円
告知事項あり
定期借家（3年）"
806,Nishitokyo Shi,2017年,埼玉県新座市栗原五丁目10-21,"http://s.sumaity.com/11/a/11230008005/249262491/
事故物件でしょうか、途中の部屋写真が…"
807,Nishitokyo Shi,年月日不詳,埼玉県新座市栗原五丁目12-20メゾンドひばりが丘302,自殺
808,Nishitokyo Shi,不明,東京都西東京市ひばりが丘北三丁目4-3 t&kひばりヶ丘 203号室,心理的瑕疵が御座います
809,Nishitokyo Shi,2020年5月頃,東京都西東京市ひばりが丘北一丁目8-22,"22号棟502号室
宅内首吊り"
810,Nishitokyo Shi,令和4年5月29日,東京都西東京市ひばりが丘北二丁目6-33 レオパレスカムラーク,"302号室
告知事項有"
819,Nishitokyo Shi,平成30年2月1日,埼玉県新座市栗原五丁目13-26,自殺。以後、近隣の部屋からは物音がするという。
826,Nishitokyo Shi,令和3年12月18日,埼玉県新座市栗原五丁目7-19コーポ第3すずらん101,火災による死亡
827,Nishitokyo Shi,令和4年9月15日,埼玉県新座市栗原六丁目3-5 ハイツひばりヶ丘,"205号室 角部屋
告知事項あり
定期借家（3年）"
828,Nishitokyo Shi,平成26年9月25日,埼玉県新座市栗原三丁目5-37,首つり自殺
829,Nishitokyo Shi,令和4年10月18日,埼玉県新座市栗原四丁目10-24-408,首吊自殺
849,Nishitokyo Shi,平成29年12月13日,埼玉県新座市野寺三丁目9-13,火災による死亡
850,Nishitokyo Shi,2015年頃,埼玉県新座市野寺三丁目12-7,"(住居表示)埼玉県新座市野寺3丁目-12-7
(地番)埼玉県新座市野寺3丁目404-16
この木造２階建ての建物の中で旦那さんが1階で死亡していた模様(他殺or自殺)です。
両隣の住民からのダブルによるヒアリングなので正確な情報です。
登記簿上では、私債権、公債権による仮差押や差押えが過去に6本以上複数あり、個人からの抵当権設定、賃借権の仮登記など過去においては複雑な権利関係の土地の模様です。
死亡した旦那さんの奥さんと娘さんは相続放棄したようです。
過去に相続財産管理人が専任されており(誰もが官報で確認可能)、国税庁により公売(公債権による滞納処分)にかかっていました。行政に対する情報開示請求によりこれも閲覧可能です。
更地化して建物が滅失しても、心理的瑕疵は土地に対して残るのでこの土地を購入する方は細心の注意が必要であり、かつ重要事項説明書に記載が絶対必要となります。
「人に口に戸はたてられぬ」であるように周辺住民はみな知っている周知の事実です。"
851,Nishitokyo Shi,令和4年3月17日,埼玉県新座市野寺四丁目7-3,"一階で死体発見
首辺りに縄の痕が見られる。首吊り自殺とされている。"
857,Nishitokyo Shi,平成30年6月21日,東京都練馬区西大泉一丁目37-7 コーポ峯,1階 102号室 心理的瑕疵あり
858,Nishitokyo Shi,令和4年3月12日,東京都練馬区南大泉六丁目20-18メゾン・ラメール205,絞殺
860,Nishitokyo Shi,平成26年5月1日,東京都練馬区南大泉四丁目40-19藤和シティホームズ南大泉803,死体発見
861,Nishitokyo Shi,平成30年5月15日,東京都練馬区南大泉五丁目21-48 かぼちゃの馬車保谷,1階 角部屋 心理的瑕疵あり
862,Nishitokyo Shi,平成30年8月,東京都練馬区南大泉四丁目39-2 山口ハイツ大泉102号,孤高死
863,Nishitokyo Shi,平成30年11月4日,東京都練馬区南大泉五丁目32-17 早川アパート,2階 202号室 心理的瑕疵あり
877,Nishitokyo Shi,2014年1月,東京都練馬区南大泉一丁目17-12,非常階段５Fから飛び降り自殺
878,Nishitokyo Shi,2012年9月,東京都練馬区南大泉一丁目14-3 ライフピアアザレア 1階,病死 孤高死
879,Nishitokyo Shi,2019,東京都練馬区南大泉一丁目6-28,２F奥の部屋 孤高死
880,Nishitokyo Shi,2011,東京都練馬区南大泉一丁目14-3,腐乱死体
882,Nishitokyo Shi,2021年07月,東京都練馬区貫井二丁目24-7,"物件名「サヴォイ」の１階で自殺。
7/16頃にはすでに臭いがひどかったそう。"
883,Nishitokyo Shi,7月20日,東京都西東京市東伏見四丁目8-24ラ・フローラ武蔵野6,401号室 自殺
884,Nishitokyo Shi,令和5年1月,東京都西東京市東伏見五丁目4-5,飛び降り自殺
885,Nishitokyo Shi,2020年12月,東京都西東京市東伏見五丁目4-1,"パレホームズ607
※告知事項あり
不動産情報サイトからの情報"
886,Nishitokyo Shi,平成29年7月6日,東京都西東京市柳沢二丁目13-15,飛び降り自殺
889,Nishitokyo Shi,平成30年9月24日,東京都武蔵野市桜堤一丁目8-6,火災による死亡
890,Nishitokyo Shi,平成29年12月18日,東京都武蔵野市桜堤二丁目1-26 URサンヴァリエ桜堤26号棟10階↓,飛び降り自殺
891,Nishitokyo Shi,令和2年12月20日,東京都武蔵野市桜堤一丁目4-16,火災による死亡
892,Nishitokyo Shi,平成20年3月4日,東京都武蔵野市桜堤一丁目2-9URサンヴァリエ桜堤9号棟101,火災による死亡
893,Nishitokyo Shi,不明,東京都小金井市梶野町二丁目,"新築一戸建て 分譲 【ネオクレステ小金井梶野町3期】
告知事項有"
894,Nishitokyo Shi,2022年現在,東京都武蔵野市桜堤二丁目12-1,告知事項あり
896,Nishitokyo Shi,平成24年9月21日,東京都小金井市梶野町四丁目11-4ビッグローズ21,無理心中
897,Nishitokyo Shi,令和4年6月2日,東京都西東京市向台町四丁目21-45,孤高死
898,Nishitokyo Shi,令和元年8月,東京都西東京市向台町三丁目5-27,飛び降り
903,Nishitokyo Shi,2020年6月,東京都小平市花小金井南町二丁目九丁目34-4,孤高死があった模様
904,Nishitokyo Shi,2020年1月現在,東京都西東京市向台町六丁目18-11 グリーンコーポ 103号室,告知事項あり（不動産情報より）
906,Nishitokyo Shi,平成25年5月22日,東京都小平市花小金井一丁目36,40代男性が、首吊り自殺
907,Nishitokyo Shi,平成22年10月8日,東京都小平市花小金井二丁目13-8,住民でない中年男性 早朝マンションの階段５階から投身自殺 警察が聞き込みをするが普段電車でうるさい為、住民は誰も音を聞いていない 即死
908,Nishitokyo Shi,平成25～26年頃,東京都西東京市芝久保町一丁目22-8,告知事項有り
909,Nishitokyo Shi,平成22年7月8日,東京都西東京市芝久保町二丁目17公社田無南芝住宅3号棟337,無理心中
910,Nishitokyo Shi,令和元年8月7日,東京都西東京市芝久保町三丁目5-36,死体発見
911,Nishitokyo Shi,令和１年,東京都西東京市芝久保町三丁目17-12,最上階 自殺
912,Nishitokyo Shi,2019年,東京都西東京市芝久保町一丁目23-17,死体遺棄
913,Nishitokyo Shi,令和4年6月23日,東京都小平市花小金井南町三丁目32-32 グリーンハイム花小金井,"102号室、103号室
告知事項あり"
914,Nishitokyo Shi,令和3年9月3日,東京都小平市花小金井一丁目26-24,男性遺体発見
915,Nishitokyo Shi,平成28年6月14日,東京都西東京市芝久保町四丁目12-48サクラハイツ2階東端の部屋,火災による死亡
916,Nishitokyo Shi,時期不明,東京都西東京市芝久保町五丁目10-7 コートサイド西原A 1階/102号室,心理的瑕疵有
917,Nishitokyo Shi,平成25年5月19日,東京都西東京市芝久保町四丁目4-4武蔵野スカイハイツ931,自殺
920,Nishitokyo Shi,令和2年11月18日,東京都西東京市田無町七丁目3ーー6,"102号室。原因不明の死亡。
死体発見。異臭してました。"
921,Nishitokyo Shi,平成26年10月17日,東京都西東京市西原町四丁目5-51,火災による死亡
922,Nishitokyo Shi,2001年,東京都西東京市緑町二丁目3-2,101号室 心理的瑕疵
923,Nishitokyo Shi,告知事項有,東京都西東京市緑町二丁目12-11,※告知事項あり 不動産屋物件情報記載あり
924,Nishitokyo Shi,2012年,東京都西東京市緑町三丁目7-14. 202号室,病死
925,Nishitokyo Shi,平成26年7月24日,東京都西東京市谷戸町二丁目2-3,飛び降り自殺 7F
928,Nishitokyo Shi,2020年6月末頃,東京都東久留米市南沢五丁目1-20,3F東角部屋にて腐乱死体
929,Nishitokyo Shi,2018年,東京都東久留米市南沢五丁目1-20レオパレスみなみ,4階部屋番号不明、心理的瑕疵有
930,Nishitokyo Shi,7年ほど前,東京都東久留米市南沢五丁目19-8,716号室 クローゼット(どの洋室かは不明)の中で息子が首吊り自殺。その後両親離婚で家を売りに出した。
935,Nishitokyo Shi,2012年以降,東京都東久留米市学園町二丁目12-10,"前入居者が家内で自殺。
2人目は行方不明の後、死亡で発見。
廊下の電気がいきなり消える不具合あり"
936,Nishitokyo Shi,平成19年2月17日,東京都西東京市ひばりが丘二丁目3-4都営ひばりヶ丘二丁目アパート4号棟205,火災による死亡
937,Nishitokyo Shi,平成28年4月6日,東京都西東京市ひばりが丘二丁目2-2都営ひばりが丘二丁目アパート2号棟503,死体発見
938,Nishitokyo Shi,平成22年2月14日,東京都西東京市谷戸町三丁目27-13ホテルクラウン,死体発見
939,Nishitokyo Shi,平成22年1月13日,東京都西東京市谷戸町三丁目27-10,地下のキャバクラで殺人事件
946,Meguro Ku,令和4年5月29日,東京都西東京市ひばりが丘北二丁目6-33 レオパレスカムラーク,"302号室
告知事項有"
949,Meguro Ku,2020年3月,東京都目黒区三田一丁目4-3,事前告知事項あり(不動産会社)
952,Meguro Ku,平成24年5月10日,東京都目黒区目黒一丁目25-26,"田道ふれあい館
同館内の目黒区高齢者センター内における死亡事故。

16時頃、70代男性が2階の共同浴場（男湯）で死亡。
発見が遅れ、深さ50cmの浴槽内で溺死。"
953,Meguro Ku,2023/05/23に情報提供あり,東京都目黒区目黒一丁目9-6 マンション西目黒苑3F,"「告知事項あり」と記載あり。
2023/05/24確認。
3,480万にて中古販売あり。"
954,Meguro Ku,年月日不詳,東京都目黒区目黒二丁目3-6円山マンション4階,自殺
955,Meguro Ku,令和4年10月14日,東京都目黒区目黒二丁目1-18 アレンダール目黒,"804号室 角部屋
告知事項あり"
956,Meguro Ku,令和4年9月30日,東京都目黒区中目黒二丁目8-17 マイキャッスル中目黒3,"3階 角部屋 南東向き1LDK（LDK9.2帖、洋室6.5帖） 専有面積36.45㎡ 賃料14万円
告知事項有"
957,Meguro Ku,平成25年10月12日,東京都目黒区目黒二丁目3-9田道マンション401,死体発見
958,Meguro Ku,令和4年6月11日,東京都目黒区目黒二丁目1-18 アレンダール目黒,"703号室
告知事項あり"
962,Meguro Ku,2009,東京都目黒区目黒二丁目1-18,マンション共用部にて転落事故がありました
967,Meguro Ku,令和4年7月31日,東京都品川区西五反田三丁目9-14 ヴェルト目黒西,"607号室 分譲賃貸
告知事項有"
968,Meguro Ku,平成22年8月17日,東京都品川区西五反田三丁目8-10,死体発見
969,Meguro Ku,令和4年6月13日,東京都品川区西五反田三丁目13-19 ルーブル目黒,"205号室 角部屋
告知事項有"
970,Meguro Ku,平成24年12月15日,東京都品川区上大崎四丁目5-26,通路窓格子で紐状のもので首をつって死亡しているところを発見
971,Meguro Ku,令和4年4月28日,東京都品川区西五反田三丁目6-38,"飛び降り？
マンション前に遺体あり、警察が現場検証中"
972,Meguro Ku,平成25年11月28日,東京都品川区東五反田五丁目26-6池田山パークヒルズ502,死体発見
973,Meguro Ku,2009年8月15日,東京都品川区西五反田二丁目9-4,首吊り自殺
974,Meguro Ku,令和3年3月5日,東京都品川区東五反田五丁目27-2,2021年3月5日午前5時頃、9階廊下共有部分から当時904号室に住む水商売の女性が飛び降り。全身を強く打って救急車で搬送後、死亡が確認された。事故当時、当マンションでは改装工事を行っていたため、工事用の足場が組み立てられており足場は女性の衝撃で大きく破損。警察の調べによると女性は死亡した日の未明〜早朝にかけて帰宅し、その後家にやってきた男性と揉めたことにより玄関から飛び出しとのこと。
975,Meguro Ku,令和4年7月24日,東京都品川区東五反田五丁目27-2 メインステージ五反田駅前,"404号室、504号室、705号室、1105号室
告知事項あり"
976,Meguro Ku,不動産サイトにて書かれていて日付は謎,東京都品川区東五反田五丁目22-5ライオンズガーデン池田山,5階に告知事項ありとなっている物件がある
980,Meguro Ku,平成21年12月30日,東京都品川区西五反田二丁目1-22 プラネットビル,10階より 飛び降り自殺
983,Meguro Ku,2014年7月頃,東京都目黒区下目黒二丁目14-19,一階の部屋で事故
986,Meguro Ku,平成17年以降,東京都目黒区目黒本町四丁目9-5,心理的瑕疵
987,Meguro Ku,2018年ごろ,東京都目黒区目黒本町四丁目9-15メゾンベルス3F,賃貸サイトで心理的瑕疵有りと記載あり
988,Meguro Ku,2016,東京都目黒区目黒本町四丁目8-25,"40代男性
餓死"
990,Meguro Ku,平成28年5月19日,東京都目黒区目黒本町四丁目16-16,自殺
994,Meguro Ku,平成23年8月8日,東京都目黒区目黒本町六丁目3-17,火災による死亡
997,Meguro Ku,令和2年1月,東京都品川区小山四丁目1-1,老父が死亡した
998,Meguro Ku,約12年前くらい,東京都品川区小山四丁目5-7,約12年前くらいカメラ屋店主が首吊り自殺
999,Meguro Ku,2023/5/15,東京都品川区小山四丁目8-6,"3階 20.18平方メートルの部屋
告知事項あり
死体発見"
1000,Meguro Ku,14年位前,東京都品川区小山三丁目24-11,自殺
1001,Meguro Ku,令和4年6月30日,東京都品川区小山三丁目23-13 アクトフォルム武蔵小山,"402号室
告知事項あり"
1004,Meguro Ku,平成27年12月13日,東京都目黒区目黒本町五丁目9-16,火災による死亡
1005,Meguro Ku,平成29年12月31日,東京都目黒区目黒本町五丁目9-10,火災による死亡
1006,Meguro Ku,20190201,東京都品川区小山五丁目1-4,"プチメゾン1階101 3年前病死
2022年2月まで入居者2名あり"
1007,Meguro Ku,平成22年11月19日,東京都目黒区目黒本町五丁目29-10,火災による死亡
1008,Meguro Ku,平成21年1月17日,東京都目黒区目黒本町三丁目7-4,火災による死亡
1009,Meguro Ku,1972年7月2日,東京都品川区小山三丁目5-7,フラワーマンション404号室自宅にてガス自殺
1017,Meguro Ku,平成23年,東京都品川区小山五丁目17-14,老人が一人暮らしを苦に自殺
1019,Meguro Ku,平成14年8月31日,東京都品川区小山六丁目6-4,"2002年8月31日、中国籍の謝依俤被告(31)は東京都品川区の製麺所兼ラーメン店「早川製麺所」宅に侵入。ナイフで経営者の早川勇さん=当時(64)=と妻の容子さん=同(57)=の首や胸などを刺して殺害した上に、現金約4万7000円や貴金属など約7万円相当を奪うなどした。
現在は更地化されマンションが建っている。"
