,district,date,address,content
790,Machida Shi,平成24年12月22日,東京都八王子市南大沢二丁目224-5南大沢ホロス由木,絞殺
791,Machida Shi,平成26年10月21日,東京都八王子市南大沢三丁目4-6都営南大沢団地3-4-6号棟902↓,飛び降り自殺
792,Machida Shi,平成26年10月21日,東京都八王子市南大沢三丁目4-6都営南大沢団地3-4-6号棟902,刺殺
793,Machida Shi,2011年頃,東京都八王子市別所二丁目140,認知症の老人が遺体で発見される
794,Machida Shi,令和3年9月25日,東京都町田市上小山田町1991-29,白骨化死体発見
795,Machida Shi,令和元年8月1日,東京都多摩市唐木田一丁目17-11,"103号室にて3日〜4日ほど死体放置されていた模様。
夏場だった事もあり、遺体の腐食が進み異臭から通報が入り発覚。"
796,Machida Shi,2011年頃,東京都多摩市南野三丁目1-1,"最上階、部屋番号不明
２０１３年頃まで告知事項有りでした
多摩センターの不動産会社から"
798,Machida Shi,不明,東京都町田市小野路町2953-7,心理的瑕疵あり
800,Nishitokyo Shi,不明,東京都町田市小野路町2953-7,心理的瑕疵あり
801,Nishitokyo Shi,平成30年10月11日,埼玉県新座市栗原五丁目13-26,練炭自殺
802,Nishitokyo Shi,令和,埼玉県新座市栗原五丁目13-25,縊死
803,Nishitokyo Shi,令和4年7月15日,埼玉県新座市栗原六丁目8-24 コーポあけぼの,"102号室 角部屋
告知事項有"
804,Nishitokyo Shi,平成22年6月12日,埼玉県新座市栗原六丁目11-13,"ビッグ武蔵野ひばりヶ丘。
2階の北側一番端の部屋で、火災。
女性が1人、トイレの中で死亡。"
805,Nishitokyo Shi,令和4年9月15日,埼玉県新座市栗原六丁目10-20 ハイツひばりヶ丘,"2階 角部屋 北西向きワンルーム 専有面積15㎡ 賃料2.3万円 管理費等2,000円
告知事項あり
定期借家（3年）"
806,Nishitokyo Shi,2017年,埼玉県新座市栗原五丁目10-21,"http://s.sumaity.com/11/a/11230008005/249262491/
事故物件でしょうか、途中の部屋写真が…"
807,Nishitokyo Shi,年月日不詳,埼玉県新座市栗原五丁目12-20メゾンドひばりが丘302,自殺
808,Nishitokyo Shi,不明,東京都西東京市ひばりが丘北三丁目4-3 t&kひばりヶ丘 203号室,心理的瑕疵が御座います
809,Nishitokyo Shi,2020年5月頃,東京都西東京市ひばりが丘北一丁目8-22,"22号棟502号室
宅内首吊り"
810,Nishitokyo Shi,令和4年5月29日,東京都西東京市ひばりが丘北二丁目6-33 レオパレスカムラーク,"302号室
告知事項有"
819,Nishitokyo Shi,平成30年2月1日,埼玉県新座市栗原五丁目13-26,自殺。以後、近隣の部屋からは物音がするという。
826,Nishitokyo Shi,令和3年12月18日,埼玉県新座市栗原五丁目7-19コーポ第3すずらん101,火災による死亡
827,Nishitokyo Shi,令和4年9月15日,埼玉県新座市栗原六丁目3-5 ハイツひばりヶ丘,"205号室 角部屋
告知事項あり
定期借家（3年）"
828,Nishitokyo Shi,平成26年9月25日,埼玉県新座市栗原三丁目5-37,首つり自殺
829,Nishitokyo Shi,令和4年10月18日,埼玉県新座市栗原四丁目10-24-408,首吊自殺
849,Nishitokyo Shi,平成29年12月13日,埼玉県新座市野寺三丁目9-13,火災による死亡
850,Nishitokyo Shi,2015年頃,埼玉県新座市野寺三丁目12-7,"(住居表示)埼玉県新座市野寺3丁目-12-7
(地番)埼玉県新座市野寺3丁目404-16
この木造２階建ての建物の中で旦那さんが1階で死亡していた模様(他殺or自殺)です。
両隣の住民からのダブルによるヒアリングなので正確な情報です。
登記簿上では、私債権、公債権による仮差押や差押えが過去に6本以上複数あり、個人からの抵当権設定、賃借権の仮登記など過去においては複雑な権利関係の土地の模様です。
死亡した旦那さんの奥さんと娘さんは相続放棄したようです。
過去に相続財産管理人が専任されており(誰もが官報で確認可能)、国税庁により公売(公債権による滞納処分)にかかっていました。行政に対する情報開示請求によりこれも閲覧可能です。
更地化して建物が滅失しても、心理的瑕疵は土地に対して残るのでこの土地を購入する方は細心の注意が必要であり、かつ重要事項説明書に記載が絶対必要となります。
「人に口に戸はたてられぬ」であるように周辺住民はみな知っている周知の事実です。"
851,Nishitokyo Shi,令和4年3月17日,埼玉県新座市野寺四丁目7-3,"一階で死体発見
首辺りに縄の痕が見られる。首吊り自殺とされている。"
857,Nishitokyo Shi,平成30年6月21日,東京都練馬区西大泉一丁目37-7 コーポ峯,1階 102号室 心理的瑕疵あり
858,Nishitokyo Shi,令和4年3月12日,東京都練馬区南大泉六丁目20-18メゾン・ラメール205,絞殺
860,Nishitokyo Shi,平成26年5月1日,東京都練馬区南大泉四丁目40-19藤和シティホームズ南大泉803,死体発見
861,Nishitokyo Shi,平成30年5月15日,東京都練馬区南大泉五丁目21-48 かぼちゃの馬車保谷,1階 角部屋 心理的瑕疵あり
862,Nishitokyo Shi,平成30年8月,東京都練馬区南大泉四丁目39-2 山口ハイツ大泉102号,孤高死
863,Nishitokyo Shi,平成30年11月4日,東京都練馬区南大泉五丁目32-17 早川アパート,2階 202号室 心理的瑕疵あり
877,Nishitokyo Shi,2014年1月,東京都練馬区南大泉一丁目17-12,非常階段５Fから飛び降り自殺
878,Nishitokyo Shi,2012年9月,東京都練馬区南大泉一丁目14-3 ライフピアアザレア 1階,病死 孤高死
879,Nishitokyo Shi,2019,東京都練馬区南大泉一丁目6-28,２F奥の部屋 孤高死
880,Nishitokyo Shi,2011,東京都練馬区南大泉一丁目14-3,腐乱死体
882,Nishitokyo Shi,2021年07月,東京都練馬区貫井二丁目24-7,"物件名「サヴォイ」の１階で自殺。
7/16頃にはすでに臭いがひどかったそう。"
883,Nishitokyo Shi,7月20日,東京都西東京市東伏見四丁目8-24ラ・フローラ武蔵野6,401号室 自殺
884,Nishitokyo Shi,令和5年1月,東京都西東京市東伏見五丁目4-5,飛び降り自殺
885,Nishitokyo Shi,2020年12月,東京都西東京市東伏見五丁目4-1,"パレホームズ607
※告知事項あり
不動産情報サイトからの情報"
886,Nishitokyo Shi,平成29年7月6日,東京都西東京市柳沢二丁目13-15,飛び降り自殺
889,Nishitokyo Shi,平成30年9月24日,東京都武蔵野市桜堤一丁目8-6,火災による死亡
890,Nishitokyo Shi,平成29年12月18日,東京都武蔵野市桜堤二丁目1-26 URサンヴァリエ桜堤26号棟10階↓,飛び降り自殺
891,Nishitokyo Shi,令和2年12月20日,東京都武蔵野市桜堤一丁目4-16,火災による死亡
892,Nishitokyo Shi,平成20年3月4日,東京都武蔵野市桜堤一丁目2-9URサンヴァリエ桜堤9号棟101,火災による死亡
893,Nishitokyo Shi,不明,東京都小金井市梶野町二丁目,"新築一戸建て 分譲 【ネオクレステ小金井梶野町3期】
告知事項有"
894,Nishitokyo Shi,2022年現在,東京都武蔵野市桜堤二丁目12-1,告知事項あり
896,Nishitokyo Shi,平成24年9月21日,東京都小金井市梶野町四丁目11-4ビッグローズ21,無理心中
897,Nishitokyo Shi,令和4年6月2日,東京都西東京市向台町四丁目21-45,孤高死
898,Nishitokyo Shi,令和元年8月,東京都西東京市向台町三丁目5-27,飛び降り
903,Nishitokyo Shi,2020年6月,東京都小平市花小金井南町二丁目九丁目34-4,孤高死があった模様
904,Nishitokyo Shi,2020年1月現在,東京都西東京市向台町六丁目18-11 グリーンコーポ 103号室,告知事項あり（不動産情報より）
906,Nishitokyo Shi,平成25年5月22日,東京都小平市花小金井一丁目36,40代男性が、首吊り自殺
907,Nishitokyo Shi,平成22年10月8日,東京都小平市花小金井二丁目13-8,住民でない中年男性 早朝マンションの階段５階から投身自殺 警察が聞き込みをするが普段電車でうるさい為、住民は誰も音を聞いていない 即死
908,Nishitokyo Shi,平成25～26年頃,東京都西東京市芝久保町一丁目22-8,告知事項有り
909,Nishitokyo Shi,平成22年7月8日,東京都西東京市芝久保町二丁目17公社田無南芝住宅3号棟337,無理心中
910,Nishitokyo Shi,令和元年8月7日,東京都西東京市芝久保町三丁目5-36,死体発見
911,Nishitokyo Shi,令和１年,東京都西東京市芝久保町三丁目17-12,最上階 自殺
912,Nishitokyo Shi,2019年,東京都西東京市芝久保町一丁目23-17,死体遺棄
913,Nishitokyo Shi,令和4年6月23日,東京都小平市花小金井南町三丁目32-32 グリーンハイム花小金井,"102号室、103号室
告知事項あり"
914,Nishitokyo Shi,令和3年9月3日,東京都小平市花小金井一丁目26-24,男性遺体発見
915,Nishitokyo Shi,平成28年6月14日,東京都西東京市芝久保町四丁目12-48サクラハイツ2階東端の部屋,火災による死亡
916,Nishitokyo Shi,時期不明,東京都西東京市芝久保町五丁目10-7 コートサイド西原A 1階/102号室,心理的瑕疵有
917,Nishitokyo Shi,平成25年5月19日,東京都西東京市芝久保町四丁目4-4武蔵野スカイハイツ931,自殺
920,Nishitokyo Shi,令和2年11月18日,東京都西東京市田無町七丁目3ーー6,"102号室。原因不明の死亡。
死体発見。異臭してました。"
921,Nishitokyo Shi,平成26年10月17日,東京都西東京市西原町四丁目5-51,火災による死亡
922,Nishitokyo Shi,2001年,東京都西東京市緑町二丁目3-2,101号室 心理的瑕疵
923,Nishitokyo Shi,告知事項有,東京都西東京市緑町二丁目12-11,※告知事項あり 不動産屋物件情報記載あり
924,Nishitokyo Shi,2012年,東京都西東京市緑町三丁目7-14. 202号室,病死
925,Nishitokyo Shi,平成26年7月24日,東京都西東京市谷戸町二丁目2-3,飛び降り自殺 7F
928,Nishitokyo Shi,2020年6月末頃,東京都東久留米市南沢五丁目1-20,3F東角部屋にて腐乱死体
929,Nishitokyo Shi,2018年,東京都東久留米市南沢五丁目1-20レオパレスみなみ,4階部屋番号不明、心理的瑕疵有
930,Nishitokyo Shi,7年ほど前,東京都東久留米市南沢五丁目19-8,716号室 クローゼット(どの洋室かは不明)の中で息子が首吊り自殺。その後両親離婚で家を売りに出した。
935,Nishitokyo Shi,2012年以降,東京都東久留米市学園町二丁目12-10,"前入居者が家内で自殺。
2人目は行方不明の後、死亡で発見。
廊下の電気がいきなり消える不具合あり"
936,Nishitokyo Shi,平成19年2月17日,東京都西東京市ひばりが丘二丁目3-4都営ひばりヶ丘二丁目アパート4号棟205,火災による死亡
937,Nishitokyo Shi,平成28年4月6日,東京都西東京市ひばりが丘二丁目2-2都営ひばりが丘二丁目アパート2号棟503,死体発見
938,Nishitokyo Shi,平成22年2月14日,東京都西東京市谷戸町三丁目27-13ホテルクラウン,死体発見
939,Nishitokyo Shi,平成22年1月13日,東京都西東京市谷戸町三丁目27-10,地下のキャバクラで殺人事件
946,Meguro Ku,令和4年5月29日,東京都西東京市ひばりが丘北二丁目6-33 レオパレスカムラーク,"302号室
告知事項有"
949,Meguro Ku,2020年3月,東京都目黒区三田一丁目4-3,事前告知事項あり(不動産会社)
952,Meguro Ku,平成24年5月10日,東京都目黒区目黒一丁目25-26,"田道ふれあい館
同館内の目黒区高齢者センター内における死亡事故。

16時頃、70代男性が2階の共同浴場（男湯）で死亡。
発見が遅れ、深さ50cmの浴槽内で溺死。"
953,Meguro Ku,2023/05/23に情報提供あり,東京都目黒区目黒一丁目9-6 マンション西目黒苑3F,"「告知事項あり」と記載あり。
2023/05/24確認。
3,480万にて中古販売あり。"
954,Meguro Ku,年月日不詳,東京都目黒区目黒二丁目3-6円山マンション4階,自殺
955,Meguro Ku,令和4年10月14日,東京都目黒区目黒二丁目1-18 アレンダール目黒,"804号室 角部屋
告知事項あり"
956,Meguro Ku,令和4年9月30日,東京都目黒区中目黒二丁目8-17 マイキャッスル中目黒3,"3階 角部屋 南東向き1LDK（LDK9.2帖、洋室6.5帖） 専有面積36.45㎡ 賃料14万円
告知事項有"
957,Meguro Ku,平成25年10月12日,東京都目黒区目黒二丁目3-9田道マンション401,死体発見
958,Meguro Ku,令和4年6月11日,東京都目黒区目黒二丁目1-18 アレンダール目黒,"703号室
告知事項あり"
962,Meguro Ku,2009,東京都目黒区目黒二丁目1-18,マンション共用部にて転落事故がありました
967,Meguro Ku,令和4年7月31日,東京都品川区西五反田三丁目9-14 ヴェルト目黒西,"607号室 分譲賃貸
告知事項有"
968,Meguro Ku,平成22年8月17日,東京都品川区西五反田三丁目8-10,死体発見
969,Meguro Ku,令和4年6月13日,東京都品川区西五反田三丁目13-19 ルーブル目黒,"205号室 角部屋
告知事項有"
970,Meguro Ku,平成24年12月15日,東京都品川区上大崎四丁目5-26,通路窓格子で紐状のもので首をつって死亡しているところを発見
971,Meguro Ku,令和4年4月28日,東京都品川区西五反田三丁目6-38,"飛び降り？
マンション前に遺体あり、警察が現場検証中"
972,Meguro Ku,平成25年11月28日,東京都品川区東五反田五丁目26-6池田山パークヒルズ502,死体発見
973,Meguro Ku,2009年8月15日,東京都品川区西五反田二丁目9-4,首吊り自殺
974,Meguro Ku,令和3年3月5日,東京都品川区東五反田五丁目27-2,2021年3月5日午前5時頃、9階廊下共有部分から当時904号室に住む水商売の女性が飛び降り。全身を強く打って救急車で搬送後、死亡が確認された。事故当時、当マンションでは改装工事を行っていたため、工事用の足場が組み立てられており足場は女性の衝撃で大きく破損。警察の調べによると女性は死亡した日の未明〜早朝にかけて帰宅し、その後家にやってきた男性と揉めたことにより玄関から飛び出しとのこと。
975,Meguro Ku,令和4年7月24日,東京都品川区東五反田五丁目27-2 メインステージ五反田駅前,"404号室、504号室、705号室、1105号室
告知事項あり"
976,Meguro Ku,不動産サイトにて書かれていて日付は謎,東京都品川区東五反田五丁目22-5ライオンズガーデン池田山,5階に告知事項ありとなっている物件がある
980,Meguro Ku,平成21年12月30日,東京都品川区西五反田二丁目1-22 プラネットビル,10階より 飛び降り自殺
983,Meguro Ku,2014年7月頃,東京都目黒区下目黒二丁目14-19,一階の部屋で事故
986,Meguro Ku,平成17年以降,東京都目黒区目黒本町四丁目9-5,心理的瑕疵
987,Meguro Ku,2018年ごろ,東京都目黒区目黒本町四丁目9-15メゾンベルス3F,賃貸サイトで心理的瑕疵有りと記載あり
988,Meguro Ku,2016,東京都目黒区目黒本町四丁目8-25,"40代男性
餓死"
990,Meguro Ku,平成28年5月19日,東京都目黒区目黒本町四丁目16-16,自殺
994,Meguro Ku,平成23年8月8日,東京都目黒区目黒本町六丁目3-17,火災による死亡
997,Meguro Ku,令和2年1月,東京都品川区小山四丁目1-1,老父が死亡した
998,Meguro Ku,約12年前くらい,東京都品川区小山四丁目5-7,約12年前くらいカメラ屋店主が首吊り自殺
999,Meguro Ku,2023/5/15,東京都品川区小山四丁目8-6,"3階 20.18平方メートルの部屋
告知事項あり
死体発見"
1000,Meguro Ku,14年位前,東京都品川区小山三丁目24-11,自殺
1001,Meguro Ku,令和4年6月30日,東京都品川区小山三丁目23-13 アクトフォルム武蔵小山,"402号室
告知事項あり"
1004,Meguro Ku,平成27年12月13日,東京都目黒区目黒本町五丁目9-16,火災による死亡
1005,Meguro Ku,平成29年12月31日,東京都目黒区目黒本町五丁目9-10,火災による死亡
1006,Meguro Ku,20190201,東京都品川区小山五丁目1-4,"プチメゾン1階101 3年前病死
2022年2月まで入居者2名あり"
1007,Meguro Ku,平成22年11月19日,東京都目黒区目黒本町五丁目29-10,火災による死亡
1008,Meguro Ku,平成21年1月17日,東京都目黒区目黒本町三丁目7-4,火災による死亡
1009,Meguro Ku,1972年7月2日,東京都品川区小山三丁目5-7,フラワーマンション404号室自宅にてガス自殺
1017,Meguro Ku,平成23年,東京都品川区小山五丁目17-14,老人が一人暮らしを苦に自殺
1019,Meguro Ku,平成14年8月31日,東京都品川区小山六丁目6-4,"2002年8月31日、中国籍の謝依俤被告(31)は東京都品川区の製麺所兼ラーメン店「早川製麺所」宅に侵入。ナイフで経営者の早川勇さん=当時(64)=と妻の容子さん=同(57)=の首や胸などを刺して殺害した上に、現金約4万7000円や貴金属など約7万円相当を奪うなどした。
現在は更地化されマンションが建っている。"
1020,Meguro Ku,平成17年1月25日,東京都品川区小山六丁目22-6,"304号室
遺体発見"
1021,Meguro Ku,2021年10月頃,東京都品川区小山六丁目13-2,コインランドリー奥のシャワーブースで男性死亡
1022,Meguro Ku,15年位前,東京都品川区小山六丁目1第5開成荘,"近所の人の話
灯油をかぶって焼身自殺があったそうです。"
1023,Meguro Ku,平成30年5月4日,東京都品川区小山六丁目4-14,飛び降り自殺
1025,Meguro Ku,令和3年3月5日,東京都品川区荏原五丁目4-5サワグチビル,刺殺
1026,Meguro Ku,平成17年11月17日,東京都品川区荏原五丁目12-11,撲殺
1027,Meguro Ku,平成27年8月14日,東京都品川区小山五丁目17-12,飛び降り
1029,Meguro Ku,令和4年5月26日,東京都品川区荏原五丁目12-4 メゾン・ド・セリバテール,"401号室 角部屋
告知事項有"
1030,Meguro Ku,令和3年8月,東京都品川区荏原五丁目12-9,火災死亡
1031,Meguro Ku,平成25年12月7日,東京都品川区荏原四丁目9-9,自宅に居た４０代♀短時間の間に変死(事件性無し)
1033,Meguro Ku,2000年代,東京都大田区北千束三丁目16-19カーサ大岡山,"飛び降り自殺
事件発生時にはマンション内エレベータに自殺者のの情報が書かれたビラが貼られていた"
1034,Meguro Ku,平成29年6月18日,東京都大田区北千束二丁目16-2,孤高死
1036,Meguro Ku,2014〜2015年頃,東京都品川区旗の台五丁目1-10,住人ではない女性が飛び降り自殺。それ以前にも外部から侵入による飛び降り自殺があった模様。
1037,Meguro Ku,平成20年9月10日,東京都品川区旗の台六丁目33-9住吉マンション102,刺殺
1038,Meguro Ku,2007.9～10月頃,東京都品川区旗の台二丁目10,飛び降り自殺
1045,Meguro Ku,令和4年6月5日,東京都目黒区洗足二丁目18-4 ウイン洗足,"202号室
告知事項あり"
1046,Meguro Ku,2013年,東京都目黒区洗足二丁目18-4,不動産屋の告知事項で、2013年に人が亡くなっているとのこと。
1047,Meguro Ku,平成31年1月28日,東京都品川区小山七丁目9-20,不審死
1049,Meguro Ku,令和元年8月28日,東京都目黒区洗足二丁目10,102号室告知事項有り
1050,Meguro Ku,平成19年12月2日,東京都大田区北千束一丁目18-12 大岡山アパート,1階物置 死体発見
1052,Meguro Ku,2021年11月,東京都目黒区南三丁目13-1,704号 孤高死
1053,Meguro Ku,平成20年8月6日,東京都大田区北千束一丁目29-8,硫化水素自殺
1054,Meguro Ku,平成24年7月25日,東京都大田区北千束一丁目23-8,刺殺
1055,Meguro Ku,2020年5月,東京都目黒区洗足二丁目15-8,病死
1056,Meguro Ku,平成24年5月21日,東京都大田区北千束一丁目42-8,皆既日食を見ていた子供が窓から転落死亡
1057,Meguro Ku,2011年,東京都目黒区緑が丘一丁目10-14,"栗山ハイツ103
病死"
1058,Meguro Ku,平成30年2月14日,東京都世田谷区奥沢二丁目4-10,心理的瑕疵あり
1061,Meguro Ku,2020年1月現在,東京都大田区石川町一丁目21-1 みずほハイム 201号室,告知事項あり（不動産情報より）
1062,Meguro Ku,平成21年7月22日,東京都大田区石川町一丁目2-14,刺殺
1065,Meguro Ku,平成24年11月23日,東京都世田谷区奥沢三丁目43-9橘荘1階,火災による死亡
1066,Meguro Ku,2000年前後？,東京都世田谷区奥沢五丁目22-16,民家火災によりお年寄りが死亡。解体され更地だったが数年後賃貸マンションに。
1067,Meguro Ku,4.5年前,東京都世田谷区奥沢五丁目14-28 ラフィール自由が丘,"清掃員転落 生死不明
一階の専用スペースに大量の血液
刑事がマンションの構造など聞き取りをしていた。"
1068,Meguro Ku,2016年頃,東京都世田谷区奥沢三丁目47-8 三敬ビル2階 吉村司法綜合事務所,告知事項があります。
1073,Meguro Ku,平成21年6月3日,東京都世田谷区奥沢五丁目27-5魚菜エステート508↓,転落死
1074,Meguro Ku,2016年9月,東京都世田谷区奥沢五丁目39-1,中年女性が孤高死。近所の方が蝿が異常発生していることに気付き警察に通報し遺体を発見。死後相当期間が経過していた様子で、正確な死亡日時が分からず、警察が最後に見かけたのは何時か近所で聞いて回っていた。元々はご主人と小さな娘さんの3人で住んでいたが、比較的最近ご主人が娘さんと家を出て以来1人暮らしをされていた。1人暮らしになってから、夜中に空き瓶を向かいの家に向かって投げる等奇妙な言動が続き、一時期警察に保護されていたとのこと。現在は空き地。
1080,Meguro Ku,平成23年9月14日,東京都目黒区自由が丘三丁目15-6,絞殺
1082,Meguro Ku,不明,東京都目黒区自由が丘三丁目3-1,告知事項有り
1083,Meguro Ku,平成26年7月24日,東京都目黒区中根一丁目25-21日商岩井第2自由が丘マンション302,傷害致死
1084,Meguro Ku,令和4年6月28日,東京都目黒区自由が丘二丁目1-20 パシフィックハウス自由ケ丘,"1階 角部屋 東向き2LDK（LDK20.3帖、洋室6帖、洋室3.6帖） 専有面積67.3㎡ バルコニー面積9.69㎡ 価格7,580万円 管理費等12,300円 修繕積立金15,100円
告知事項あり
2022年6月リノベーション済"
1087,Meguro Ku,平成19年4月1日,東京都世田谷区深沢二丁目1-9深沢ハウスE棟507,拳銃自殺
1088,Meguro Ku,H24,東京都目黒区八雲５丁目１９-２１-５０６,自殺
1090,Meguro Ku,？？,東京都目黒区八雲四丁目11-4,東京都目黒区八雲4-11-4 自殺
1091,Meguro Ku,令和3年7月7日,東京都目黒区八雲四丁目11-12,転落死
1093,Meguro Ku,2020/1/12,東京都目黒区東が丘二丁目13-28,3階住居。心理的瑕疵あり記載での募集あり
1094,Meguro Ku,2015年頃,東京都目黒区東が丘二丁目14-15,室内で自殺、部屋は不明。
1095,Meguro Ku,平成19年3月1日,東京都世田谷区駒沢一丁目14-1,火災による死亡
1096,Meguro Ku,平成29年11月25日,東京都目黒区東が丘二丁目12-11,火災による死亡
1099,Meguro Ku,平成19年1月13日,東京都世田谷区野沢四丁目19-11,火災による死亡
1100,Meguro Ku,2011年～2012年頃,東京都目黒区東が丘一丁目36-9東が丘コーポラス,102号室 初老男性 術後の経過が悪く退院後、室内で死亡
1101,Meguro Ku,2022年7月7日,東京都世田谷区野沢四丁目19-9 ハーブコート世田谷I 201号室,"孤高死。
7月7日七夕の日に郵便局員が新聞がたまっていると警察に通報があったという。警察の捜査によると亡くなっていたとのこと。いつ亡くなっていたかは教えていただけなかった。
ここに住んでいた人間は生活保護受給者でありさらに近隣住民とのトラブルが多くあった。屋外に糞尿を投げ捨てる・昼夜問わず騒音がするなどである。屋内に関して警察に伺ったところ個人情報として内部の情報を知ることは出来なかった。"
1102,Meguro Ku,2021年1月25日(情報公開日),東京都世田谷区野沢二丁目28 サンライズ野沢2F,住宅情報サイトに事件性のない “告知事項あり” の物件との記載
1103,Meguro Ku,平成17年9月30日,東京都世田谷区上馬三丁目11-15,アパートの2階で自殺
1104,Meguro Ku,平成29年12月19日,東京都世田谷区野沢四丁目21-23,火災による死亡
1105,Meguro Ku,令和元年11月6日,東京都目黒区東が丘二丁目7-5,30代男性、退院後2階で死亡
1110,Meguro Ku,不明,東京都世田谷区上馬三丁目11-6 白馬荘 2F 部屋番不明,告知事項が御座います
1111,Meguro Ku,平成25年,東京都世田谷区野沢二丁目14−１ 雨宮ビル,自殺
1119,Meguro Ku,令和4年8月2日,東京都世田谷区野沢二丁目16-7 ビラ・スカーラ,"2階 角部屋 東向きワンルーム（洋室6帖+ロフト1.8帖） 専有面積17.43㎡ 賃料5万円
告知事項有"
1120,Meguro Ku,平成30年3月31日,東京都世田谷区野沢三丁目26-10ソレイユ学芸大学,入居者病死
1121,Meguro Ku,平成27年7月19日,東京都世田谷区野沢四丁目2-10野沢ビル503,火災による死亡
1122,Meguro Ku,四年前ほど,東京都世田谷区野沢二丁目4,凍死
1123,Meguro Ku,令和4年7月30日,東京都目黒区碑文谷五丁目20-7 プチメゾン学芸大,"3階 南向きワンルーム（洋室7帖、K1帖） 専有面積17㎡ 賃料4.8万円 管理費等2,000円
告知事項あり：事件性はありませんが、当お部屋で前入居者が亡くなられたため、お値打ちな家賃で募集中。"
1124,Meguro Ku,令和4年2月6日,東京都目黒区碑文谷6-6-4,火災による死亡 ．
1125,Meguro Ku,令和5年1月12日,東京都目黒区碑文谷五丁目18-11,火災による死亡
1126,Meguro Ku,近年,東京都目黒区柿の木坂一丁目2-3,"301号室不動産賃貸業者情報より
告知事項あり 孤独死"
1127,Meguro Ku,令和4年8月27日,東京都目黒区柿の木坂二丁目6-3,"中古一戸建て
木造 2階建 主要採光面：南向き1SLDK（1階-洋室5帖、S7帖、S5帖、2階-LDK17.6帖、グルニエ5.2帖、駐車場あり） 建物面積86.83㎡ 土地面積101.1㎡ 築年月2016年3月 価格9,280万円
告知事項有
2022年3月内装リフォーム済"
1128,Meguro Ku,不明,東京都目黒区碑文谷五丁目26-7,病気を苦に自殺
1129,Meguro Ku,令和4年5月12日,東京都目黒区柿の木坂一丁目23-16 レオパレス都立大学第3,"103号室、105号室
告知事項有"
1130,Meguro Ku,2022年1月確認,東京都目黒区柿の木坂一丁目23-16,"レオパレス都立大学第3 1階
告知事項あり"
1133,Meguro Ku,2022/3,東京都目黒区上目黒二丁目37-12,3階。孤高死
1134,Meguro Ku,不明,東京都目黒区上目黒四丁目6-1 ハウスプラム 103号室,告知事項が御座います
1135,Meguro Ku,平成19年12月9日,東京都目黒区五本木一丁目11-2,ライフル銃の暴発による死亡
1136,Meguro Ku,令和4年6月8日,東京都目黒区祐天寺二丁目14-1カレーハウスCoCo壱番屋東急祐天寺駅前店,カレー店にタクシーが突っ込み81歳の運転手が死亡
1137,Meguro Ku,2010,東京都目黒区祐天寺二丁目8−１２,古い民家の浴槽で老婆が死亡していた
1138,Meguro Ku,2015年頃,東京都目黒区祐天寺二丁目17-3祐天寺センチュリー21 506号室,薬物過剰摂取による自殺
1140,Meguro Ku,2020/08,東京都世田谷区池尻四丁目24-15,3fにて老人が孤高死
1141,Meguro Ku,平成26年5月11日,東京都目黒区大橋二丁目24-4ホテルサーブ渋谷,司法解剖事案
1142,Meguro Ku,2020年,東京都世田谷区池尻三丁目3-17,自殺
1143,Meguro Ku,平成29年4月1日,東京都世田谷区池尻三丁目18-33,"セボン池尻大橋
自殺"
1144,Meguro Ku,令和4年6月2日,東京都世田谷区池尻三丁目5-3 アーデルホーフ・ササイ3F,火災による死亡
1145,Meguro Ku,平成30年3月9日,東京都世田谷区池尻二丁目28-3,"民泊で外国人男性が遺体で見つかる
https://www.sankei.com/affairs/news/180310/afr1803100001-n1.html"
1146,Meguro Ku,時期不明,東京都世田谷区池尻三丁目18-33 セボン池尻大橋 1階,"心理的瑕疵有り
2016年05月：浴室等リフォーム済"
1147,Meguro Ku,2015,東京都世田谷区池尻三丁目19-5,"１１Ｆ ※告知事項あり
詳細不明"
1148,Meguro Ku,平成21年6月24日頃,東京都世田谷区池尻二丁目31-18ライム池尻大橋701,自殺
1149,Meguro Ku,2011年2月頃,東京都世田谷区池尻三丁目20-1,"20台女性首吊り自殺
数日後父親が発見"
1150,Meguro Ku,平成30年1月7日,東京都目黒区東山三丁目6-13 ミリオンベル,"3階 角部屋 南東向き1LDK 専有面積42.24㎡
心理的瑕疵有り"
1151,Meguro Ku,不明,東京都目黒区東山三丁目6-12 ミリオンベル 2階/角部屋(北向き),"告知事項有
築年月： 2017年12月 ( 新築 )
当地の木造2階建て店舗兼住宅を取り壊し、同場所に建築中（2017年11月現在）"
1152,Meguro Ku,2007年,東京都目黒区東山三丁目16-10AKK東山,自殺
1153,Meguro Ku,8年前くらい,東京都目黒区東山三丁目6-15エビヤビル,"2階で火事
3階の住民がビル出入り口で倒れ亡くなる"
1154,Meguro Ku,平成28年9月17日頃,東京都目黒区大橋一丁目3-5ロイヤルアメニティ池尻大橋1006,死体損壊
1156,Meguro Ku,平成29年8月18日,東京都目黒区青葉台三丁目17-12,"ジェイパーク青葉台弐番館 902
練炭自殺"
1157,Meguro Ku,2020年1月現在,東京都目黒区駒場四丁目6-3 サニーハイツ駒場 202,告知事項あり（不動産情報より）
1158,Meguro Ku,平成26年1月4日,東京都渋谷区上原二丁目38-14,絞殺
1159,Meguro Ku,平成26年9月17日,東京都渋谷区上原三丁目15-3,死体発見
