Unnamed: 0,district,address,info,date,full name,latitude,longitude,translated
225,羽村市,東京都羽村市緑ヶ丘五丁目1-50,駐車スペース横の部屋で住民男性が首吊り自殺,2005,東京都 羽村市 緑ヶ丘 五丁目 1番,35.76708984375,139.3101348876953,주차 공간 옆방에서 주민 남자가 목살 자살한
226,武蔵村山市,東京都羽村市羽中一丁目3-37,告知事項,不明,東京都 羽村市 羽中 一丁目 3番 37号,35.76545715332031,139.3101806640625,공고사항
227,昭島市,東京都武蔵村山市中央一丁目24-3ハウスオブブーケA 1階,死体発見,平成24年,東京都 武蔵村山市 中央 一丁目 24番地,35.75288772583008,139.3889923095703,시체 발견
228,福生市,東京都昭島市田中町一丁目34-9,火災による死亡,令和2年9月7日,東京都 昭島市 田中町 一丁目 34番 9号,35.70568084716797,139.3511199951172,화재로 인한 사망
229,福生市,東京都福生市志茂156-1,通路から駐車場へ男性が飛び下り自殺,2016年,東京都 福生市 志茂 156番地,35.73866271972656,139.32952880859375,통로에서 주차장으로 남성이 뛰어내리며 자살.
230,新宿区,東京都新宿区歌舞伎町一丁目202,819号室で女性死亡,平成30年5月23日,東京都 新宿区 歌舞伎町 一丁目,35.69539260864258,139.7012939453125,819호실에서 여성 사망
231,新宿区,東京都新宿区歌舞伎町一丁目202アパホテル新宿歌舞伎町タワー↓,飛び降り自殺,令和3年5月18日,東京都 新宿区 歌舞伎町 一丁目,35.69539260864258,139.7012939453125,뛰어내리 자살
232,新宿区,東京都新宿区西新宿七丁目1813,"告知事項あり
※管理会社に直接確認済み

ハイム大成ビル 403号室
賃料¥78000 管理費¥2000
前入居者が室内で自殺",1年以内,東京都 新宿区 西新宿 七丁目,35.695579528808594,139.69723510742188,고지사례사항 없음
233,新宿区,東京都新宿区西新宿七丁目1713パレステュディオ新宿WEST,１４Ｆから女性が飛び降り自殺,令和元年9月23日,東京都 新宿区 西新宿 七丁目,35.695579528808594,139.69723510742188,여자가 뛰어내리고 자살
234,新宿区,東京都新宿区西新宿七丁目2231,事故死,2016,東京都 新宿区 西新宿 七丁目,35.695579528808594,139.69723510742188,사고
235,新宿区,東京都新宿区西新宿一丁目38,病死,令和3年,東京都 新宿区 西新宿 一丁目,35.69038391113281,139.69749450683594,병살
236,新宿区,東京都新宿区新宿三丁目227指田ビル地下1階,死体発見,平成24年11月5日,東京都 新宿区 新宿 三丁目,35.69122695922852,139.7035675048828,시체 발견
237,新宿区,東京都新宿区西新宿七丁目59,20階で飛び降り自殺,不明,東京都 新宿区 西新宿 七丁目,35.695579528808594,139.69723510742188,20층에서 뛰어내리고 자살
238,新宿区,東京都新宿区歌舞伎町二丁目4514,2F 男性死亡 心霊現象あり,平成30年頃,東京都 新宿区 歌舞伎町 二丁目,35.696556091308594,139.70382690429688,2F 남성 사망 심령 현상
239,新宿区,東京都新宿区歌舞伎町二丁目4514 ホテルボン,客室浴槽内 死体発見,平成24年12月24日,東京都 新宿区 歌舞伎町 二丁目,35.696556091308594,139.70382690429688,객실 욕조 내사체 발견
240,新宿区,東京都新宿区西新宿一丁目39,飛び降り自殺,令和4年,東京都 新宿区 西新宿 一丁目,35.69038391113281,139.69749450683594,뛰어내리 자살
241,新宿区,東京都新宿区西新宿七丁目59ファーストリアルタワー31階,飛び降り自殺,2018年,東京都 新宿区 西新宿 七丁目,35.695579528808594,139.69723510742188,뛰어내리 자살
242,新宿区,東京都新宿区西新宿七丁目310山京ビル,飛び降り自殺,平成27年2月20日,東京都 新宿区 西新宿 七丁目,35.695579528808594,139.69723510742188,뛰어내리 자살
243,新宿区,東京都新宿区歌舞伎町一丁目202アパホテル新宿歌舞伎町タワー23階非常階段↓,転落させて殺害,令和3年12月29日,東京都 新宿区 歌舞伎町 一丁目,35.69539260864258,139.7012939453125,넘어져 살해
244,新宿区,東京都新宿区西新宿七丁目1610,1Fにて女性自殺,平成19年頃,東京都 新宿区 西新宿 七丁目,35.695579528808594,139.69723510742188,1F에 여자 자살
245,新宿区,東京都新宿区歌舞伎町一丁目145 ハクタカビル,屋上より 飛び降り自殺,平成21年8月20日,東京都 新宿区 歌舞伎町 一丁目,35.69539260864258,139.7012939453125,옥상보다 뛰어내리고 자살
246,新宿区,東京都新宿区西新宿七丁目59 ファーストリアルタワー808,首吊り自殺,令和2年2月29日,東京都 新宿区 西新宿 七丁目,35.695579528808594,139.69723510742188,목살 자살
247,新宿区,東京都新宿区歌舞伎町二丁目441東京都健康プラザハイジアB2F駐車場,死体発見,平成22年3月16日,東京都 新宿区 歌舞伎町 二丁目,35.696556091308594,139.70382690429688,시체 발견
248,新宿区,東京都新宿区歌舞伎町一丁目275 中台ビル,2階サウナロイヤル 死体発見,平成20年1月5日,東京都 新宿区 歌舞伎町 一丁目,35.69539260864258,139.7012939453125,2층 사우나 로얄 시체 발견
249,新宿区,東京都新宿区歌舞伎町二丁目396,1F 首吊り,2010年頃,東京都 新宿区 歌舞伎町 二丁目,35.696556091308594,139.70382690429688,1F 목살
250,新宿区,東京都新宿区西新宿七丁目1514FONTAINE三須102号室,"2019年10月下旬、40代後半男性が部屋の中で孤高死。
2019年12月下旬に発見される。
死亡から2ヶ月経っていたため、遺体の腐乱が進んでいた模様。
遺体回収時には内廊下のため、建物内1階全体が腐乱臭で充満。

2020年2月初旬現在、清掃終了、その後内装解体中。",2019年10月下旬,東京都 新宿区 西新宿 七丁目,35.695579528808594,139.69723510742188,"2019년 10월 하순, 40대 후반 남성이 방에서 고독사.2019년 12월 하순"
251,新宿区,東京都新宿区西新宿七丁目59プロスペクト・アクス・ザ・タワー新宿2008,首吊り自殺,平成27年9月26日,東京都 新宿区 西新宿 七丁目,35.695579528808594,139.69723510742188,목살 자살
252,新宿区,東京都新宿区西新宿七丁目525,"20階
心理的瑕疵あり",不明,東京都 新宿区 西新宿 七丁目,35.695579528808594,139.69723510742188,20층 심리적 하자 있음.
253,新宿区,東京都新宿区西新宿一丁目13 小田急百貨店新宿店,本館2階女子トイレ 死体発見,平成24年7月8日,東京都 新宿区 西新宿 一丁目 13番,35.689842224121094,139.69671630859375,본관 2층 여자화장실 시체 발견
254,新宿区,東京都新宿区西新宿一丁目73東京モード学園コクーンタワー4階↓地下2階,転落死,平成20年5月16日,東京都 新宿区 西新宿 一丁目,35.69038391113281,139.69749450683594,회전사
255,新宿区,東京都新宿区西新宿一丁目188,"1F出入り口付近
身元不明の男性遺体発見",平成18年2月1日,東京都 新宿区 西新宿 一丁目,35.69038391113281,139.69749450683594,1F 출입문 부근 신원불명의 남성 시체 발견
256,新宿区,東京都新宿区西新宿一丁目73,飛び降り自殺,19年頃,東京都 新宿区 西新宿 一丁目,35.69038391113281,139.69749450683594,뛰어내리 자살
257,新宿区,東京都新宿区新宿三丁目275,男性 飛び降り自殺,平成30年2月21日,東京都 新宿区 新宿 三丁目,35.69122695922852,139.7035675048828,남자애들 뛰어내리 자살
258,新宿区,東京都新宿区西新宿一丁目14 京王デパート,2階女子トイレ 死体発見,平成21年1月21日,東京都 新宿区 西新宿 一丁目 14番,35.68880844116211,139.69671630859375,2층 여자화장실 시체 발견
259,新宿区,東京都新宿区西新宿一丁目14 京王百貨店,8階 死体発見,平成28年11月30日,東京都 新宿区 西新宿 一丁目 14番,35.68880844116211,139.69671630859375,8층 시체 발견
260,新宿区,東京都新宿区西新宿一丁目13,トイレで心肺停止女性発見、その後死亡,平成24年2月11日,東京都 新宿区 西新宿 一丁目 13番,35.689842224121094,139.69671630859375,"화장실에서 심폐정지 여성 발견, 그 후 사망"
261,新宿区,東京都新宿区西新宿一丁目512 ニューセントラルビル,死体発見,平成22年4月21日,東京都 新宿区 西新宿 一丁目,35.69038391113281,139.69749450683594,시체 발견
262,新宿区,東京都新宿区西新宿一丁目185甲新ビル中沖ビル,"甲新ビル9階 23時頃
店舗利用客が窓から飛び降り即死",平成30年8月1日,東京都 新宿区 西新宿 一丁目,35.69038391113281,139.69749450683594,갑오신빌딩 9층 23시쯤 매점 이용객이 창문으로 뛰어내리며 즉
263,新宿区,東京都新宿区西新宿一丁目1,首吊り自殺,令和2年1月7日,東京都 新宿区 西新宿 一丁目 1番,35.68857955932617,139.69943237304688,목살 자살
264,新宿区,東京都新宿区西新宿一丁目14 京王百貨店 ４階,男性が東側男子便所個室にて首吊り自殺,不明,東京都 新宿区 西新宿 一丁目 14番,35.68880844116211,139.69671630859375,남성이 동쪽 남자 변소실 개인실에서 목살 자살
265,新宿区,東京都新宿区西新宿一丁目71,"9回のわかものハローワークに来た仕事探しの男性が何件の仕事を探したが断わりつづられてそのビルの屋上に出て飛び降り自殺をした。

それがもとで今はそのビルは屋上に出れなくなっている。",不明,東京都 新宿区 西新宿 一丁目,35.69038391113281,139.69749450683594,9번의 할로윈(ハ<unk><unk>ー<unk>ン) 해변에 온 일자리를 찾는
266,新宿区,東京都新宿区歌舞伎町二丁目210,死因不明の変死。,2011年12月,東京都 新宿区 歌舞伎町 二丁目,35.696556091308594,139.70382690429688,사망의 변사.
267,新宿区,東京都新宿区歌舞伎町二丁目43,5階から飛び降り自殺,2020年,東京都 新宿区 歌舞伎町 二丁目 43番,35.697418212890625,139.7013397216797,5층에서 뛰어내리고 자살
268,新宿区,東京都新宿区歌舞伎町一丁目15,店員が急性アルコール中毒にて店内で死亡しているのを別の店員が発見,令和4年6月5日,東京都 新宿区 歌舞伎町 一丁目 15番,35.69414138793945,139.70213317871094,점원이 급성 알코올 중독으로 가게 안에서 사망한 것을 다른 점원이 발견.
269,新宿区,東京都新宿区新宿三丁目214,強盗殺人,2010年頃,東京都 新宿区 新宿 三丁目,35.69122695922852,139.7035675048828,강도살인
270,新宿区,東京都新宿区歌舞伎町二丁目二丁目221,飛び降り自殺,201412,東京都 新宿区 歌舞伎町 二丁目 2番,35.69594192504883,139.70675659179688,뛰어내리 자살
271,新宿区,東京都新宿区歌舞伎町二丁目356,コインロッカー内に乳児の腐乱死体。,平成30年6月12日,東京都 新宿区 歌舞伎町 二丁目,35.696556091308594,139.70382690429688,코인 보관함에 유아의 부패사체.
272,新宿区,東京都新宿区歌舞伎町一丁目28,"女性の転落死。
屋上から飛び降りたとみられる。",2015年8月頃,東京都 新宿区 歌舞伎町 一丁目 28番,35.695369720458984,139.70034790039062,여자의 굴락 사망. 옥상에서 뛰어내린 것으로 보인다.
273,新宿区,東京都新宿区歌舞伎町二丁目1414コスモ佐藤4F,首吊り自殺,平成17年,東京都 新宿区 歌舞伎町 二丁目,35.696556091308594,139.70382690429688,목살 자살
274,新宿区,東京都新宿区歌舞伎町二丁目82,902号室で自殺あり。,2020年7月初旬,東京都 新宿区 歌舞伎町 二丁目,35.696556091308594,139.70382690429688,902호실에서 자살.
275,新宿区,東京都新宿区歌舞伎町二丁目331,若い女性が屋上から飛び降り自殺,平成30年5月13日,東京都 新宿区 歌舞伎町 二丁目,35.696556091308594,139.70382690429688,젊은 여성이 옥상에서 뛰어내리며 자살.
276,新宿区,東京都新宿区新宿五丁目1610,伊勢丹テナント関係者の首吊り自殺,2008年頃,東京都 新宿区 新宿 五丁目,35.69316864013672,139.70787048339844,이세탄 인스트래빗 관계자의 목살 자살
277,新宿区,東京都新宿区歌舞伎町二丁目185 プラーズタワー東新宿,"309号室、709号室、808号室
告知事項あり",令和4年8月20日,東京都 新宿区 歌舞伎町 二丁目,35.696556091308594,139.70382690429688,"309호실, 709호실, 808호실 공지사항 있으십"
278,新宿区,東京都新宿区歌舞伎町二丁目2711,ビルの4階で死体〆76,平成23年6月29日,東京都 新宿区 歌舞伎町 二丁目,35.696556091308594,139.70382690429688,빌딩 4층에서 사체지 766
279,新宿区,東京都新宿区歌舞伎町二丁目331第6トーアビル,若い女性屋上から飛び降り,10年ほど前,東京都 新宿区 歌舞伎町 二丁目,35.696556091308594,139.70382690429688,젊은 여성 옥상에서 뛰어내리
280,新宿区,東京都新宿区歌舞伎町二丁目185プラーズタワー東新宿405,心理的瑕疵物件あり,不明,東京都 新宿区 歌舞伎町 二丁目,35.696556091308594,139.70382690429688,심리적 하자물건
281,新宿区,東京都新宿区新宿六丁目2811ライオンズマンション新宿303,傷害致死,平成26年5月21日,東京都 新宿区 新宿 六丁目,35.69536590576172,139.7097930908203,상해치사
282,新宿区,東京都新宿区歌舞伎町二丁目2911,"ホテル白川郷9階外階段付近から、飛び降り自殺
身元不明男性",平成18年8月18日,東京都 新宿区 歌舞伎町 二丁目,35.696556091308594,139.70382690429688,호텔 시라카와구 9층 외계단 부근에서 뛰어내리는 자살신명불명의
283,新宿区,東京都新宿区歌舞伎町二丁目105 G2ビル6階非常階段↓,転落死,平成26年8月2日,東京都 新宿区 歌舞伎町 二丁目,35.696556091308594,139.70382690429688,회전사
284,新宿区,東京都新宿区新宿五丁目1820 ビジネスホテルミラベル,309号室 首吊り自殺,平成20年12月4日,東京都 新宿区 新宿 五丁目,35.69316864013672,139.70787048339844,309호실목살 자살
285,新宿区,東京都新宿区歌舞伎町二丁目220 ライオンズマンション歌舞伎町A棟,"114号室
宅地建物取引業47条1項に基づく告知事項有り",令和4年5月21日,東京都 新宿区 歌舞伎町 二丁目,35.696556091308594,139.70382690429688,114호실 주택물거래중개 47호1항에 따른 고지사항 있음
286,新宿区,東京都新宿区歌舞伎町一丁目126 歌舞伎町ビル,早朝に屋上から若い女性の飛び降り自殺。,平成21年6月29日,東京都 新宿区 歌舞伎町 一丁目,35.69539260864258,139.7012939453125,이른 아침에 옥상에서 젊은 여자의 뛰어내리기 자살.
287,新宿区,東京都新宿区歌舞伎町二丁目107ダイヤモンドビル,螺旋階段から転落死,平成22年,東京都 新宿区 歌舞伎町 二丁目,35.696556091308594,139.70382690429688,나선계단에서 굴락사
288,新宿区,東京都新宿区歌舞伎町一丁目62TWingビル9階↓,転落死,平成26年12月12日,東京都 新宿区 歌舞伎町 一丁目,35.69539260864258,139.7012939453125,회전사
289,新宿区,東京都新宿区新宿六丁目2722 KT三光ビル,"301号室
心理的瑕疵有り。HOMESより",令和4年4月28日,東京都 新宿区 新宿 六丁目,35.69536590576172,139.7097930908203,301호실 심리적 하자 있음. HOMES
290,新宿区,東京都新宿区歌舞伎町二丁目910ギンレイビルパート2 3階外廊下,死体発見,平成25年6月24日,東京都 新宿区 歌舞伎町 二丁目,35.696556091308594,139.70382690429688,시체 발견
291,新宿区,東京都新宿区歌舞伎町一丁目115扇園ビル1階,刺殺,平成20年4月8日,東京都 新宿区 歌舞伎町 一丁目,35.69539260864258,139.7012939453125,사시미
292,新宿区,東京都新宿区歌舞伎町二丁目221,撲殺,平成24年5月17日,東京都 新宿区 歌舞伎町 二丁目,35.696556091308594,139.70382690429688,뺑소
293,新宿区,東京都新宿区歌舞伎町二丁目305,遺体発見,平成30年12月25日,東京都 新宿区 歌舞伎町 二丁目,35.696556091308594,139.70382690429688,시신 발견
294,新宿区,東京都新宿区歌舞伎町二丁目323新宿セントラルビル3F,刺殺,平成19年4月5日,東京都 新宿区 歌舞伎町 二丁目,35.696556091308594,139.70382690429688,사시미
295,新宿区,東京都新宿区歌舞伎町二丁目106,B1・キャバ嬢自殺,2006〜2012の間,東京都 新宿区 歌舞伎町 二丁目,35.696556091308594,139.70382690429688,"B1,바카다 자살"
296,新宿区,東京都新宿区新宿五丁目1811,5階から飛び降り,2015年ころ,東京都 新宿区 新宿 五丁目,35.69316864013672,139.70787048339844,5층에서 뛰어내리
297,新宿区,東京都新宿区歌舞伎町二丁目86,ホテルDWAVE308号室にて男性が不審死,令和2年1月30日,東京都 新宿区 歌舞伎町 二丁目,35.696556091308594,139.70382690429688,호텔 DWAVE 308호실에서 남성이 수상사
298,新宿区,東京都新宿区歌舞伎町二丁目221ホテルシェーナ504,死体発見,平成22年6月24日,東京都 新宿区 歌舞伎町 二丁目,35.696556091308594,139.70382690429688,시체 발견
299,新宿区,東京都新宿区新宿五丁目1820,"ルックハイツ新宿607
自殺・変死",不明,東京都 新宿区 新宿 五丁目,35.69316864013672,139.70787048339844,룩하이츠 신주쿠 607 자살·변사
300,新宿区,東京都新宿区歌舞伎町二丁目3311ホテル大松,死体発見,平成24年4月3日,東京都 新宿区 歌舞伎町 二丁目,35.696556091308594,139.70382690429688,시체 발견
301,新宿区,東京都新宿区歌舞伎町二丁目148 メトロプラザ4F,傷害致死,令和元年9月21日,東京都 新宿区 歌舞伎町 二丁目,35.696556091308594,139.70382690429688,상해치사
302,新宿区,東京都新宿区歌舞伎町二丁目22,"女性が飛び降り自殺 たこ焼き屋 たこ心の前に落下
落下時男性を巻き込みました

このたこ焼き食べたくないな",平成30年10月2日,東京都 新宿区 歌舞伎町 二丁目 22番,35.69605255126953,139.70408630371094,여자가 뛰어내리며 자살한 야끼야키 타다키 마음 앞에 낙하산 낙하
303,新宿区,東京都新宿区歌舞伎町二丁目1012,ホテルパシャ702号室にて20～30代の男性が死亡しているのを発見。官報より,令和3年7月13日,東京都 新宿区 歌舞伎町 二丁目,35.696556091308594,139.70382690429688,호텔파샤 722호실에서 70대 남성이 사망하는 것을 발견.
304,新宿区,東京都新宿区歌舞伎町二丁目26,2012飛降り,平成24年10月1日,東京都 新宿区 歌舞伎町 二丁目 26番,35.69550323486328,139.70309448242188,2012 비옷
305,新宿区,東京都新宿区新宿六丁目2719金光コーポ新宿805,絞殺,平成19年5月31日,東京都 新宿区 新宿 六丁目,35.69536590576172,139.7097930908203,컷살
306,新宿区,東京都新宿区歌舞伎町二丁目221ライオンズマンション歌舞伎町,刺殺,令和5年5月29日,東京都 新宿区 歌舞伎町 二丁目,35.696556091308594,139.70382690429688,사시미
307,新宿区,東京都新宿区新宿五丁目1810,飛び降り自殺,令和4年12月12日,東京都 新宿区 新宿 五丁目,35.69316864013672,139.70787048339844,뛰어내리 자살
308,新宿区,東京都新宿区歌舞伎町二丁目186日光ビル,喧嘩になり撲殺,不明,東京都 新宿区 歌舞伎町 二丁目,35.696556091308594,139.70382690429688,싸움이 되어 죽겠어
309,新宿区,東京都新宿区歌舞伎町二丁目68,薬物により落下事故。2012未明,平成25年6月1日,東京都 新宿区 歌舞伎町 二丁目,35.696556091308594,139.70382690429688,약물에 의해 낙하사고. 2012명 미정
310,新宿区,東京都新宿区歌舞伎町二丁目215,飛び降り自殺,平成30年10月12日,東京都 新宿区 歌舞伎町 二丁目,35.696556091308594,139.70382690429688,뛰어내리 자살
311,新宿区,東京都新宿区歌舞伎町二丁目292,転落死の可能性有。,分かりません。,東京都 新宿区 歌舞伎町 二丁目,35.696556091308594,139.70382690429688,전 낙사 가능성이 있다.
312,新宿区,東京都新宿区歌舞伎町二丁目212ソフィア2 8階↓,転落死,平成20年11月28日,東京都 新宿区 歌舞伎町 二丁目,35.696556091308594,139.70382690429688,회전사
313,新宿区,東京都新宿区歌舞伎町一丁目123 5階,射殺,平成31年1月21日,東京都 新宿区 歌舞伎町 一丁目,35.69539260864258,139.7012939453125,사살
314,新宿区,東京都新宿区歌舞伎町二丁目338ホテルビーナス,絞殺,平成27年9月11日,東京都 新宿区 歌舞伎町 二丁目,35.696556091308594,139.70382690429688,컷살
315,新宿区,東京都新宿区歌舞伎町二丁目359コインロッカー,死体発見,平成30年5月29日,東京都 新宿区 歌舞伎町 二丁目,35.696556091308594,139.70382690429688,시체 발견
316,新宿区,東京都新宿区歌舞伎町二丁目185プラーズタワー東新宿↓,飛び降り自殺,平成25年3月9日,東京都 新宿区 歌舞伎町 二丁目,35.696556091308594,139.70382690429688,뛰어내리 자살
317,新宿区,東京都新宿区歌舞伎町二丁目185 プラ－ズタワ－東新宿 ［14階1410号室］，16階,告知事項あり,不明,東京都 新宿区 歌舞伎町 二丁目,35.696556091308594,139.70382690429688,공고사항
318,新宿区,東京都新宿区新宿五丁目189 シンエイ商会,倉庫2階 腐乱死体発見,平成22年5月31日,東京都 新宿区 新宿 五丁目,35.69316864013672,139.70787048339844,창고 2층 부패사체 발견
319,新宿区,東京都新宿区新宿五丁目155,斬殺,平成18年12月12日,東京都 新宿区 新宿 五丁目,35.69316864013672,139.70787048339844,참살
320,新宿区,東京都新宿区歌舞伎町二丁目185,飛び降り自殺,平成26年12月,東京都 新宿区 歌舞伎町 二丁目,35.696556091308594,139.70382690429688,뛰어내리 자살
321,新宿区,東京都新宿区歌舞伎町二丁目288ホテルアランド,無理心中,平成22年8月26日,東京都 新宿区 歌舞伎町 二丁目,35.696556091308594,139.70382690429688,무리중심 中
322,新宿区,東京都新宿区歌舞伎町一丁目1,オーナーの突然死 死体発見,2020 1月,東京都 新宿区 歌舞伎町 一丁目 1番,35.69324493408203,139.70428466796875,오너의 갑작스런 사망자 발견
323,新宿区,東京都新宿区歌舞伎町二丁目26 ライオンズマンション歌舞伎町第2701,転落死,平成25年2月10日,東京都 新宿区 歌舞伎町 二丁目 26番,35.69550323486328,139.70309448242188,회전사
324,新宿区,東京都新宿区歌舞伎町二丁目2210,自殺,平成30年10月2日,東京都 新宿区 歌舞伎町 二丁目,35.696556091308594,139.70382690429688,자살
325,新宿区,東京都新宿区歌舞伎町二丁目308ホテルラモード607,首吊り自殺,平成25年1月20日,東京都 新宿区 歌舞伎町 二丁目,35.696556091308594,139.70382690429688,목살 자살
326,新宿区,東京都新宿区歌舞伎町二丁目1115ホテルイマージュ506,硫化水素自殺,平成20年5月19日,東京都 新宿区 歌舞伎町 二丁目,35.696556091308594,139.70382690429688,유황수소 자살
327,新宿区,東京都新宿区歌舞伎町二丁目2017朝日新宿館5F,湊□クリニック手術ミスによる患者死亡（現在は閉院）,2012年某月,東京都 新宿区 歌舞伎町 二丁目,35.696556091308594,139.70382690429688,미나토 쿄토 클리닉 수술 실수로 인한 환자 사망! 현재는 폐원!
328,新宿区,東京都新宿区歌舞伎町一丁目27歌舞伎町ダイカンプラザ星座館,中国人女性飛び降りゴミ置き場に転落,約10年前,東京都 新宿区 歌舞伎町 一丁目 27番,35.695274353027344,139.7006378173828,중국인 여성 뛰어내리기 용품 보관소에 넘기
329,新宿区,東京都新宿区歌舞伎町二丁目918ライオンズプラザ新宿2階踊り場,死体発見,令和元年6月30日,東京都 新宿区 歌舞伎町 二丁目,35.696556091308594,139.70382690429688,시체 발견
330,新宿区,東京都新宿区歌舞伎町二丁目401レディース510,死体発見,平成23年3月1日,東京都 新宿区 歌舞伎町 二丁目,35.696556091308594,139.70382690429688,시체 발견
331,新宿区,東京都新宿区歌舞伎町二丁目918,首吊り自殺,平成28年2月5日,東京都 新宿区 歌舞伎町 二丁目,35.696556091308594,139.70382690429688,목살 자살
332,新宿区,東京都新宿区歌舞伎町二丁目274,前のホテルだった頃、女性の遺体発見,7年前ぐらい？,東京都 新宿区 歌舞伎町 二丁目,35.696556091308594,139.70382690429688,전 호텔이었을 때 여성 시신 발견
333,新宿区,東京都新宿区歌舞伎町二丁目2811ホテルまつき1階2階間踊り場,火災による死亡,平成28年1月7日,東京都 新宿区 歌舞伎町 二丁目,35.696556091308594,139.70382690429688,화재로 인한 사망
334,新宿区,東京都新宿区歌舞伎町二丁目111,無理心中 ．,令和3年4月16日,東京都 新宿区 歌舞伎町 二丁目,35.696556091308594,139.70382690429688,무리한 것 같아~
335,新宿区,東京都新宿区歌舞伎町二丁目917,車両事故死,平成29年8月19日,東京都 新宿区 歌舞伎町 二丁目,35.696556091308594,139.70382690429688,차량사고
336,新宿区,東京都新宿区歌舞伎町一丁目27星座館屋上,傷害致死,令和3年11月27日,東京都 新宿区 歌舞伎町 一丁目 27番,35.695274353027344,139.7006378173828,상해치사
337,新宿区,東京都新宿区歌舞伎町二丁目214,飛び降り自殺 ．,平成30年10月2日,東京都 新宿区 歌舞伎町 二丁目,35.696556091308594,139.70382690429688,뛰어내리는 자살!
338,新宿区,東京都新宿区歌舞伎町一丁目4,飛び降り自殺,令和2年7月10日,東京都 新宿区 歌舞伎町 一丁目 4番,35.69391632080078,139.7034454345703,뛰어내리 자살
339,新宿区,東京都新宿区歌舞伎町二丁目286ホテルジロー,死体遺棄,平成29年12月11日,東京都 新宿区 歌舞伎町 二丁目,35.696556091308594,139.70382690429688,시체유채
340,新宿区,東京都新宿区新宿六丁目2720 ダイヤモンドレジデンス新宿,1階 101号室 2018年11月10日 告知事項有り,平成30年11月10日,東京都 新宿区 新宿 六丁目,35.69536590576172,139.7097930908203,1층 101호실 2018년 11월 10일 공고사항
341,新宿区,東京都新宿区歌舞伎町二丁目2311,首吊り,2005年,東京都 新宿区 歌舞伎町 二丁目,35.696556091308594,139.70382690429688,목살
342,新宿区,東京都新宿区新宿三丁目347,"セントラルホテル東京
部屋不明
バス内で女性が首つり自殺",平成18年4月25日,東京都 新宿区 新宿 三丁目,35.69122695922852,139.7035675048828,센트럴호텔 도쿄방부불안버스 안에서 여성이 목도리 자살
343,新宿区,東京都新宿区新宿二丁目64,飛び降り自殺,平成27年11月4日,東京都 新宿区 新宿 二丁目,35.6900634765625,139.70838928222656,뛰어내리 자살
344,新宿区,東京都新宿区新宿三丁目191,敷地内 刺殺,平成21年7月19日,東京都 新宿区 新宿 三丁目,35.69122695922852,139.7035675048828,부지내 살사
345,新宿区,東京都新宿区新宿三丁目72,ホテル建設中屋上より飛び降り自殺,平成27年2月5日,東京都 新宿区 新宿 三丁目,35.69122695922852,139.7035675048828,호텔 건설 중 옥상 위에서 뛰어내리고 자살
346,新宿区,東京都新宿区新宿三丁目2911,"2010年頃
屋上より飛び降り自殺有り",20010,東京都 新宿区 新宿 三丁目,35.69122695922852,139.7035675048828,2010년경 옥상에서부터 뛰어내리고 자살이
347,新宿区,東京都新宿区新宿三丁目342 個室ビデオ個室内,遺体発見,平成26年6月25日,東京都 新宿区 新宿 三丁目,35.69122695922852,139.7035675048828,시신 발견
348,新宿区,東京都新宿区新宿三丁目175カワセビル屋上↓,飛び降り自殺,平成20年3月2日,東京都 新宿区 新宿 三丁目,35.69122695922852,139.7035675048828,뛰어내리 자살
349,新宿区,東京都新宿区新宿三丁目181,男性飛び降り自殺,平成18年9月4日,東京都 新宿区 新宿 三丁目,35.69122695922852,139.7035675048828,남자애들 뛰어내리 자살
350,新宿区,東京都新宿区新宿三丁目326,清掃業者が転落して死亡,2011年ごろ,東京都 新宿区 新宿 三丁目,35.69122695922852,139.7035675048828,청소부가 넘어져서 사망
351,新宿区,東京都新宿区新宿三丁目135,ビルとビルの間で死体発見 ．,平成30年10月15日,東京都 新宿区 新宿 三丁目,35.69122695922852,139.7035675048828,빌과 빌딩 사이에서 시체 발견!
352,台東区,東京都台東区東上野六丁目81鍋谷ビル1階,火災による死亡,令和2年1月5日,東京都 台東区 東上野 六丁目,35.71330642700195,139.78407287597656,화재로 인한 사망
353,台東区,東京都台東区東上野四丁目1012 Log上野駅前,Log上野駅前903号室病死（死後時間経過）,2018年夏,東京都 台東区 東上野 四丁目,35.71397399902344,139.7804412841797,Log 우에노역 앞 903호실 사망!사후 시간이 경과했다
354,台東区,東京都台東区東上野五丁目215 ジェイパーク上野アクシス,"5階 西向き2LDK（LDK147帖、洋室63帖、洋室53帖、洋室45帖） 専有面積7415㎡ バルコニー面積497㎡ 価格6480万円 管理費等14760円 修繕積立金14910円
告知事項あり",令和4年8月4日,東京都 台東区 東上野 五丁目,35.71348190307617,139.7820587158203,5층 서쪽 BBB1D(DLKD) : LDKD
355,台東区,東京都台東区東上野六丁目124,白骨死体,平成29年5月19日,東京都 台東区 東上野 六丁目,35.71330642700195,139.78407287597656,백골사체
356,台東区,東京都台東区東上野六丁目126,熱中症による死亡,平成19年8月12日,東京都 台東区 東上野 六丁目,35.71330642700195,139.78407287597656,열사병에 의한 사망
357,台東区,東京都台東区東上野三丁目234,飛び降り自殺,平成28年6月14日,東京都 台東区 東上野 三丁目,35.710777282714844,139.78018188476562,뛰어내리 자살
