district,address,info,date,full name,latitude,longitude,translate,crimeType
千代田区,東京都文京区本郷二丁目25-1,遺体発見,平成22年12月9日,東京都 文京区 本郷 二丁目 25番 1号,35.704795837402344,139.76055908203125,시체 발견,시체
千代田区,東京都文京区本郷二丁目25-4ラグジュアリーアパートメント本郷4階,硫化水素自殺,平成20年12月22日,東京都 文京区 本郷 二丁目 25番 4号,35.70492935180664,139.76023864746094,황화수소 자살,자살
千代田区,東京都文京区本郷二丁目21-1,非常階段から転落事故(生死不明),平成30年12月4日,東京都 文京区 本郷 二丁目 21番 1号,35.70457458496094,139.75953674316406,비상 계단에서 전락 사고 (생사 불명),추락사
千代田区,東京都文京区本郷二丁目25-4ラグジュアリーアパートメント本郷607,死体発見,平成26年4月29日,東京都 文京区 本郷 二丁目 25番 4号,35.70492935180664,139.76023864746094,시체 발견,시체
千代田区,東京都文京区本郷二丁目19-2藤和本郷壱岐坂ホームズ701,絞殺,平成23年2月5日～平成23年2月6日,東京都 文京区 本郷 二丁目 19番 2号,35.705039978027344,139.75924682617188,죽음,타살
千代田区,東京都文京区本郷二丁目18-3ラフィーネ本郷↓,転落死,平成28年11月9日,東京都 文京区 本郷 二丁目 18番 3号,35.70484924316406,139.7584228515625,전락사,추락사
千代田区,東京都文京区湯島一丁目5-33 ミリオンプラザお茶の水,"2階 分譲賃貸 北東向き1K 専有面積23.45㎡ 賃料9.5万円
告知事項あり",令和4年6月24日,東京都 文京区 湯島 一丁目 5番 33号,35.70281982421875,139.76370239257812,"2층 분양임대 북동향 1K 전유면적 23.45㎡ 임대료 9.5만엔
공지사항 있음",부동산고지
千代田区,東京都千代田区外神田四丁目5-5,7F非常階段にてリストカット後、飛び降り自殺,2013年頃,東京都 千代田区 外神田 四丁目 5番 5号,35.70178985595703,139.7720947265625,"7F 비상 계단에서 리스트 컷 후, 뛰어 내린 자살",자살
千代田区,東京都千代田区外神田三丁目2-14,飛び降り自殺,平成26年6月8日,東京都 千代田区 外神田 三丁目 2番 14号,35.70036315917969,139.7698211669922,뛰어 내리는 자살,자살
千代田区,東京都文京区本郷三丁目2-15新興ビル1階,火災による死亡,平成31年4月20日,東京都 文京区 本郷 三丁目 2番 15号,35.703468322753906,139.7626495361328,화재로 인한 사망,화재
千代田区,東京都文京区本郷三丁目3-13 EBS本郷ビル,飛び降り自殺,平成21年8月7日,東京都 文京区 本郷 三丁目 3番 13号,35.70304107666016,139.76332092285156,뛰어 내리는 자살,자살
千代田区,東京都台東区上野一丁目1-11,。,平成26年8月6日2階で首吊り自殺,東京都 台東区 上野 一丁目 1番 11号,35.70539855957031,139.7718048095703,.,
千代田区,東京都文京区本郷三丁目3-15,"順天堂の患者が不法侵入の後
７階の手擦りから飛び降り自殺、
ビルから出たら凄い音がして死体が転がってたと証言した
ヤマトのお兄さん巻き込まれる寸前で九死に一生",2018年10月頃,東京都 文京区 本郷 三丁目 3番 15号,35.70278549194336,139.7632293701172,"순천당 환자가 불법 침입 후
7층의 손 문질러서 뛰어내린 자살,
빌딩에서 나오면 엄청난 소리가 나고 시체가 굴러 갔다고 증언했다.
야마토의 오빠가 말려들기 직전에 9시에 평생",시체
千代田区,東京都文京区湯島三丁目17-13,7年ほど前 女性転落死 住人ではなかったようです。,2006年夏頃,東京都 文京区 湯島 三丁目 17番 13号,35.705909729003906,139.7693328857422,7년 정도 전 여성 전락사 거주자가 아니었던 것 같습니다.,추락사
千代田区,東京都台東区上野一丁目8-4,孤高死,2019/8/30,東京都 台東区 上野 一丁目 8番 4号,35.705936431884766,139.77049255371094,고고사,고독사
千代田区,東京都千代田区外神田五丁目5-1 戸建（3階建）,心理的瑕疵有,時期不明,東京都 千代田区 外神田 五丁目 5番 1号,35.70384216308594,139.77261352539062,심리적 하자 유,부동산고지
千代田区,東京都文京区湯島二丁目4-8,"マンションの部屋番号は忘れてしまったのですが、
２００９年夏、相場より賃料が安い部屋があったので問い合わせたら
自殺があったので、リフォームしたとのこと。とても綺麗な部屋になっていました。",2009,東京都 文京区 湯島 二丁目 4番 8号,35.703582763671875,139.76394653320312,"맨션의 방 번호는 잊어 버렸습니다만,
2009년 여름, 시세보다 임대료가 싼 방이 있었기 때문에 문의하면
자살이 있었으므로, 리폼했다고 하는 것. 매우 깨끗한 방이되었습니다.",자살
千代田区,東京都千代田区外神田三丁目6-2,コンカフェ嬢が飛び降り自殺,2006年頃,東京都 千代田区 外神田 三丁目 6番 2号,35.7022705078125,139.76953125,콩카페 양이 뛰어 내려 자살,자살
港区,東京都港区台場一丁目9-1ホテル日航東京1140,殺人,平成27年5月2日,東京都 港区 台場 一丁目 9番,35.626197814941406,139.77064514160156,살인,타살
港区,東京都港区台場二丁目4-8フジテレビ3階男子トイレ,首吊り自殺,平成24年6月26日,東京都 港区 台場 二丁目 4番,35.62679672241211,139.77430725097656,목 매달아 자살,자살
港区,東京都港区台場二丁目3-1,社員がビル内で自殺。,2007年〜2008年頃,東京都 港区 台場 二丁目 3番,35.627891540527344,139.7763214111328,직원이 건물 내에서 자살.,자살
港区,東京都港区台場二丁目4-8,バラエティ番組の収録中倒れたセットの下敷きになり男性社員死亡,平成13年10月24日,東京都 港区 台場 二丁目 4番,35.62679672241211,139.77430725097656,버라이어티 프로그램의 수록중 쓰러진 세트의 밑바닥이 되어 남성 사원 사망,
港区,東京都港区台場一丁目6,"東京ジョイポリス
男性が遊具から転落して死亡",平成17年4月18日,東京都 港区 台場 一丁目 6番,35.62906265258789,139.77589416503906,"도쿄 조이폴리스
남자가 놀이기구에서 넘어져 사망",추락사
港区,東京都港区台場二丁目2,建設中に、作業員が転落死,平成10年12月13日,東京都 港区 台場 二丁目 2番,35.630126953125,139.78025817871094,건설중에 근로자가 전락사,추락사
港区,東京都港区台場一丁目3-2シーリアお台場三番街2号棟トミンタワー台場三番街1309,絞殺,平成22年7月12日,東京都 港区 台場 一丁目 3番,35.63247299194336,139.7781982421875,죽음,타살
港区,東京都港区台場一丁目3-4URシーリアお台場三番街4号棟2610,死体損壊,平成20年4月4日,東京都 港区 台場 一丁目 3番,35.63247299194336,139.7781982421875,시체손괴,시체
港区,東京都港区台場一丁目3-4,作業員転落死,1997頃,東京都 港区 台場 一丁目 3番,35.63247299194336,139.7781982421875,작업원 전락사,추락사
港区,東京都港区台場一丁目1-1 シーリアお台場一番街1号棟,"13階 南向き1LDK（LDK13.4帖、洋室6.8帖） 専有面積52.97㎡ 賃料13.6万円 管理費等10,000円
告知事項有り
定期借家（3年）",令和4年8月27日,東京都 港区 台場 一丁目 1番,35.63363265991211,139.77716064453125,"13층 남향 1LDK(LDK13.4 첩, 양실 6.8 첩) 전유 면적 52.97㎡ 임대료 13.6만엔 관리비 등 10,000엔
고지사항 있음
정기차용(3년)",부동산고지
港区,東京都港区台場一丁目1,飛び降り(自殺かどうかはわからないが自殺の可能性高い。),令和3年11月8日,東京都 港区 台場 一丁目 1番,35.63363265991211,139.77716064453125,뛰어 내리기 (자살 여부는 모르지만 자살 가능성이 높다.),자살
港区,東京都江東区青海一丁目1-10 ダイバーシティ東京オフィスタワー 3階,男性が「V1スタジオ」横の男子トイレ個室にてスカーフで首吊り自殺,平成24年6月26日,東京都 江東区 青海 一丁目 1番 10号,35.625083923339844,139.77407836914062,남성이 「V1 스튜디오」옆의 남자 화장실 개인실에서 스카프로 목 매달아 자살,자살
港区,埼玉県鶴ヶ島市青海一丁目1-10,自殺,令和5年5月11日,埼玉県 鶴ヶ島市,35.93452453613281,139.39312744140625,자살,자살
狛江市,東京都狛江市中和泉三丁目36-21,病死,令和元年12月7日,東京都 狛江市 中和泉 三丁目 36番 21号,35.633567810058594,139.56802368164062,병사,질병사
狛江市,東京都調布市菊野台二丁目36-12,死亡火災により,平成18年3月20日,東京都 調布市 菊野台 二丁目 36番,35.65143966674805,139.5684356689453,사망 화재로,화재
狛江市,東京都調布市菊野台二丁目26-3第二大竹ビル４０３,男性の孤高死,2009年,東京都 調布市 菊野台 二丁目 26番,35.65324783325195,139.5678253173828,남성 고고사,고독사
狛江市,東京都調布市菊野台三丁目3-6第3 SYビル304,首吊り自殺,平成24年1月4日,東京都 調布市 菊野台 三丁目 3番,35.653160095214844,139.5692596435547,목 매달아 자살,자살
狛江市,東京都調布市菊野台一丁目28-6クレストコート調布つつじケ丘107,自殺,平成27年7月6日,東京都 調布市 菊野台 一丁目 28番,35.65606689453125,139.56809997558594,자살,자살
狛江市,東京都調布市西つつじケ丘四丁目16-13第2あぜりあ荘205,死体発見,平成28年4月5日,東京都 調布市 西つつじケ丘 四丁目 16番,35.65526580810547,139.5733642578125,시체 발견,시체
狛江市,東京都調布市菊野台三丁目21-24ドゥ・ベルジュール3階 部屋番号不明,告知事項あり,不明,東京都 調布市 菊野台 三丁目 21番,35.65584182739258,139.57260131835938,공지사항 있음,부동산고지
狛江市,東京都調布市西つつじケ丘四丁目30-7,二階の角部屋にて自殺,2013/09/30,東京都 調布市 西つつじケ丘 四丁目 30番,35.6555290222168,139.5756072998047,2층의 뿔방에서 자살,자살
狛江市,東京都調布市菊野台三丁目24-18,告知事項あります,数年前,東京都 調布市 菊野台 三丁目 24番,35.65421676635742,139.5712432861328,공지사항 있음,부동산고지
狛江市,東京都調布市西つつじケ丘四丁目28-2 つつじヶ丘ヴオーン,"2階
告知事項有",令和4年10月4日,東京都 調布市 西つつじケ丘 四丁目 28番,35.65493392944336,139.57521057128906,"2층
고지사항 있음",부동산고지
狛江市,東京都調布市西つつじケ丘四丁目3-7 メゾンST,"賃貸テラスハウス
1-2階 無料駐車場付メゾネット 角部屋 南東向き2LDK（1階-LDK11帖、2階-洋室6帖、洋室4.3帖+ロフト4帖） 専有面積59.62㎡ 賃料12.5万円 管理費等2,000円
告知事項有",令和4年8月28日,東京都 調布市 西つつじケ丘 四丁目 3番,35.656925201416016,139.5738983154297,"임대 테라스 하우스
1-2층 무료 주차장 첨부 메조네트 각방 남동쪽 2LDK(1층-LDK11 첩, 2층-양실 6첩, 양실 4.3 첩+로프트 4첩) 전유 면적 59.62㎡ 임대료 12.5만엔 관리비 등 2,000엔
고지사항 있음",부동산고지
狛江市,東京都調布市西つつじケ丘四丁目23-6,"401
特別募集住宅",2013,東京都 調布市 西つつじケ丘 四丁目 23番,35.654197692871094,139.5735321044922,"401
특별 모집 주택",주택내사고
狛江市,東京都調布市若葉町三丁目10,告知事項あり（不動産情報より）,2020年1月現在,東京都 調布市 若葉町 三丁目 10番,35.65182876586914,139.58331298828125,고지사항 있음(부동산 정보에서),부동산고지
狛江市,東京都調布市入間町二丁目30-6,首吊り自殺,平成22年9月4日,東京都 調布市 入間町 二丁目 30番,35.650814056396484,139.58641052246094,목 매달아 자살,자살
狛江市,東京都調布市東つつじケ丘三丁目50-30,火災による死亡,平成24年2月1日,東京都 調布市 東つつじケ丘 三丁目 50番,35.65049743652344,139.58145141601562,화재로 인한 사망,화재
狛江市,東京都調布市入間町一丁目3-42 明和仙川ハイツ １階,告知事項有り物件,不明,東京都 調布市 入間町 一丁目 3番,35.653289794921875,139.5856170654297,고지사항 있음 물건,부동산고지
狛江市,東京都世田谷区喜多見九丁目21-26,自殺,2012年,東京都 世田谷区 喜多見 九丁目 21番 26号,35.64199447631836,139.5856170654297,자살,자살
狛江市,東京都世田谷区喜多見九丁目20-13,自殺,2018年,東京都 世田谷区 喜多見 九丁目 20番 13号,35.64013671875,139.5849151611328,자살,자살
狛江市,東京都狛江市東野川二丁目13-6 リバーハイツC棟,"1階 角部屋
告知事項あり",令和4年10月17日,東京都 狛江市 東野川 二丁目 13番 6号,35.64423751831055,139.58035278320312,"1층 코너룸
공지사항 있음",부동산고지
狛江市,東京都狛江市東野川三丁目2-1 コーポ栗山B-2,自殺,平成26年,東京都 狛江市 東野川 三丁目 2番 1号,35.646488189697266,139.5798797607422,자살,자살
狛江市,東京都狛江市西野川一丁目16-5ウエストスクエア狛江2階,殴殺,平成26年10月29日,東京都 狛江市 西野川 一丁目 16番,35.64686584472656,139.57781982421875,구타,타살
狛江市,東京都狛江市東野川三丁目17-1,飛び降り,令和4年8月5日,東京都 狛江市 東野川 三丁目 17番,35.6472053527832,139.58311462402344,뛰어 내리다,자살
狛江市,東京都狛江市東野川三丁目15-4狛江ハイタウン4号棟217,自殺,平成22年2月16日,東京都 狛江市 東野川 三丁目 15番,35.646183013916016,139.58334350585938,자살,자살
狛江市,東京都狛江市東野川三丁目15,飛び降り,令和4年2月23日,東京都 狛江市 東野川 三丁目 15番,35.646183013916016,139.58334350585938,뛰어 내리다,자살
狛江市,東京都狛江市東野川三丁目17-3 狛江ハイタウン３号棟,"飛び降り自殺

狛江ハイタウンは自殺の名所として有名。
誰でも入れる作りになっている為、住人以外でも簡単に出入り可能。
明るみになっているもの以外を含めても全部の棟で10件前後は飛び降り等の事件事故が起きているらしい。",2017年6月上旬,東京都 狛江市 東野川 三丁目 17番,35.6472053527832,139.58311462402344,"뛰어 내리는 자살

고강 하이타운은 자살의 명소로 유명.
누구라도 넣는 만들기가 되어 있기 때문에, 주민 이외에도 간단하게 출입 가능.
밝게 되어 있는 것 이외를 포함해도 전부에서 10건 전후는 뛰어내리는 등의 사건 사고가 일어나고 있는 것 같다.",자살
狛江市,東京都世田谷区成城四丁目12-25,火災による死亡,平成18年1月27日,東京都 世田谷区 成城 四丁目 12番 25号,35.644264221191406,139.5911865234375,화재로 인한 사망,화재
狛江市,東京都狛江市岩戸北二丁目13-16,死体発見,平成27年2月1日,東京都 狛江市 岩戸 北二丁目 13番 16号,35.640316009521484,139.58441162109375,시체 발견,시체
狛江市,東京都狛江市東野川一丁目30-8 小林コーポ 101号室,告知事項あり,不明,東京都 狛江市 東野川 一丁目 30番 8号,35.64127731323242,139.58273315429688,공지사항 있음,부동산고지
狛江市,東京都狛江市和泉本町三丁目33-6マーツビル401,火災による死亡,平成27年2月1日,東京都 狛江市 和泉本町 三丁目 33番 6号,35.642948150634766,139.57627868652344,화재로 인한 사망,화재
狛江市,東京都狛江市岩戸北四丁目18-9,自殺,2012年,東京都 狛江市 岩戸 北四丁目 18番 9号,35.634037017822266,139.5900115966797,자살,자살
狛江市,東京都世田谷区喜多見七丁目一九丁目5-201,失踪,平成29年10月20日,東京都 世田谷区 喜多見 七丁目 19番,35.63243865966797,139.59698486328125,실종,
狛江市,東京都狛江市岩戸南三丁目7-37 サンハイツK 101,"遺体搬出
清掃",2018年6月ごろ,東京都 狛江市 岩戸 南三丁目 7番 37号,35.62965774536133,139.59130859375,"시체 반출
청소",시체
狛江市,東京都狛江市岩戸南三丁目7-25 ハイム寿 1階,告知事項あり（不動産情報より）,2020年1月現在,東京都 狛江市 岩戸 南三丁目 7番 25号,35.63023376464844,139.59068298339844,고지사항 있음(부동산 정보에서),부동산고지
狛江市,東京都世田谷区喜多見四丁目9-3 エムコート1階（部屋番号不明）,心理的瑕疵物件,不明,東京都 世田谷区 喜多見 四丁目 9番 3号,35.628395080566406,139.5963897705078,심리적 하자 부동산,부동산고지
狛江市,東京都世田谷区喜多見四丁目6-17,病死だか死後数日後に発見,平成27年5月31日,東京都 世田谷区 喜多見 四丁目 6番 17号,35.62776565551758,139.59805297851562,병사인지 사후 며칠 후에 발견,질병사
狛江市,東京都世田谷区喜多見五丁目22-15コーポカトウ201,火災による死亡,平成29年2月20日,東京都 世田谷区 喜多見 五丁目 22番 15号,35.62886428833008,139.6000213623047,화재로 인한 사망,화재
狛江市,東京都世田谷区喜多見五丁目11-17,自殺,2012年,東京都 世田谷区 喜多見 五丁目 11番 17号,35.62888717651367,139.6018524169922,자살,자살
狛江市,東京都世田谷区喜多見五丁目18-8 Bellecasa成城南,自殺,2010年,東京都 世田谷区 喜多見 五丁目 18番 8号,35.62779998779297,139.5997772216797,자살,자살
狛江市,東京都狛江市駒井町二丁目10-5,"当時の一軒家に住んでいた女性が首吊り自殺
その後、畑になり現在の新築が建つ",10年以上前,東京都 狛江市 駒井町 二丁目 10番,35.62627410888672,139.58921813964844,"당시 한 집에 살던 여성이 목 매달려 자살
그 후, 밭이 되어 현재의 신축이 세워진다",자살
狛江市,東京都狛江市駒井町二丁目12-6,"アートプラザ1F（部屋番号不明）
心理的瑕疵物件あり",不明,東京都 狛江市 駒井町 二丁目 12番,35.62582778930664,139.5890655517578,"아트 플라자 1F(방 번호 불명)
심리적 하자 부동산 있음",부동산고지
狛江市,東京都狛江市駒井町三丁目38-5,孤高死,令和3年12月22日,東京都 狛江市 駒井町 三丁目 38番 5号,35.62259292602539,139.58935546875,고고사,고독사
狛江市,東京都狛江市駒井町三丁目26-1,殺人,令和5年1月19日,東京都 狛江市 駒井町 三丁目 26番 1号,35.620845794677734,139.58824157714844,살인,타살
狛江市,東京都狛江市駒井町一丁目32-9,男性の孤高死,2020年,東京都 狛江市 駒井町 一丁目 32番,35.62383270263672,139.58370971679688,남성 고고사,고독사
狛江市,東京都狛江市駒井町三丁目2-2メゾンシェルティ202,死体発見,平成22年12月26日,東京都 狛江市 駒井町 三丁目 2番,35.623294830322266,139.58233642578125,시체 발견,시체
狛江市,東京都狛江市駒井町三丁目20,告知事項あり（不動産情報より）,2020年1月現在,東京都 狛江市 駒井町 三丁目 20番,35.62168502807617,139.5874786376953,고지사항 있음(부동산 정보에서),부동산고지
狛江市,東京都狛江市猪方四丁目12-1ビューハイツ・多摩川206,首吊り自殺,平成23年10月9日,東京都 狛江市 猪方 四丁目 12番,35.6232795715332,139.58050537109375,목 매달아 자살,자살
狛江市,東京都狛江市猪方四丁目10-3,くも膜下出血で女子高生が突然死,2020年,東京都 狛江市 猪方 四丁目 10番,35.6239128112793,139.58006286621094,지주막 하 출혈로 여고생이 갑자기 죽음,의문사
狛江市,東京都狛江市猪方二丁目3-17,"サンアベニュー狛江101号室
告知事項あり",2019年2月,東京都 狛江市 猪方 二丁目 3番,35.627567291259766,139.58106994628906,"선 애비뉴 고강 101호실
공지사항 있음",부동산고지
狛江市,東京都狛江市東和泉四丁目8-2 フラット多摩川 1階,告知事項あり（不動産情報より）,2020年1月現在,東京都 狛江市 東和泉 四丁目 8番 2号,35.626686096191406,139.57156372070312,고지사항 있음(부동산 정보에서),부동산고지
狛江市,東京都狛江市東和泉三丁目5-6 いづみハイツ Ａ 1階,告知事項あり（不動産情報より）,2020年1月現在,東京都 狛江市 東和泉 三丁目 5番 6号,35.62665939331055,139.5748748779297,고지사항 있음(부동산 정보에서),부동산고지
狛江市,東京都狛江市元和泉一丁目23-1,バスケットゴールで首吊り自殺,平成17年9月ごろ,東京都 狛江市 元和泉 一丁目 23番,35.62981414794922,139.57472229003906,바구니 목표로 목 매달려 자살,자살
狛江市,東京都狛江市元和泉三丁目9,首吊り自殺,平成26年7月16日,東京都 狛江市 元和泉 三丁目 9番,35.62757110595703,139.57049560546875,목 매달아 자살,자살
狛江市,神奈川県川崎市多摩区中野島五丁目1-1,小3男児投げ落とし事件,平成18年3月20日,神奈川県 川崎市 多摩区 中野島 五丁目 1番,35.629783630371094,139.5631103515625,소3남아 던지기 사건,
狛江市,神奈川県川崎市多摩区中野島四丁目3-20,某不動産サイトにて最上階告知事項有り,不明,神奈川県 川崎市 多摩区 中野島 四丁目 3番 20号,35.62944793701172,139.56051635742188,모 부동산 사이트에서 최상층 고지 사항 있음,부동산고지
狛江市,神奈川県川崎市多摩区登戸新町134,"パールハイツ新町1F102号室
心理的瑕疵物件",不明,神奈川県 川崎市 多摩区 登戸新町 134番地,35.6263542175293,139.56280517578125,"펄 하이츠 신마치 1F102호실
심리적 하자 부동산",부동산고지
狛江市,神奈川県川崎市多摩区中野島三丁目1-3,"年配の男性自然死、数日後発見される。
お坊さんを呼んでお経をあげていた。",2018年夏頃,神奈川県 川崎市 多摩区 中野島 三丁目 1番 3号,35.62746810913086,139.55807495117188,"수석 남성 자연사, 며칠 후 발견된다.
아빠를 부르고 경을 올렸다.",질병사
狛江市,神奈川県川崎市多摩区中野島三丁目5-26,"2階 部屋番号不明

告知事項あり",平成29年6月25日,神奈川県 川崎市 多摩区 中野島 三丁目 5番 26号,35.62840270996094,139.55551147460938,"2층 방 번호 불명

공지사항 있음",부동산고지
中央区,神奈川県川崎市多摩区中野島三丁目27-11ハイツ梨園 505号室,「心理的瑕疵有」と説明あり（SUUMO - レック登戸店 2017.12）,不明,神奈川県 川崎市 多摩区 中野島 三丁目 27番 11号,35.62685775756836,139.55520629882812,「심리적 하자 유」라고 설명 있어(SUUMO - 렉 등도점 2017.12),부동산고지
中央区,東京都台東区柳橋二丁目9-1,告知あり物件 ピタットハウス,2015年,東京都 台東区 柳橋 二丁目 9番 1号,35.698219299316406,139.78883361816406,공지사항 부동산 피타트하우스,
中央区,東京都台東区浅草橋二丁目27-15 英雲堂印刷倉庫,死体発見,平成21年2月7日,東京都 台東区 浅草橋 二丁目 27番 15号,35.699554443359375,139.786376953125,시체 발견,시체
中央区,東京都台東区柳橋二丁目21-8 プライムメゾン浅草橋,"801号室 角部屋、1203号室 角部屋、1202号室
告知事項あり",令和4年5月24日,東京都 台東区 柳橋 二丁目 21番 8号,35.69962692260742,139.78955078125,"801호실 코너룸, 1203호실 코너룸, 1202호실
공지사항 있음",부동산고지
中央区,東京都中央区日本橋馬喰町二丁目4-12 ザ・パークハビオ日本橋馬喰町,"710号室、810号室、1110号室
告知事項有",令和4年5月21日,東京都 中央区 日本橋馬喰町 二丁目 4番 12号,35.69615173339844,139.78233337402344,"710호실, 810호실, 1110호실
고지사항 있음",부동산고지
中央区,東京都中央区東日本橋二丁目23-5 パレステュディオドルチェ日本橋EAST,"7階
告知事項あり",令和4年10月18日,東京都 中央区 東日本橋 二丁目 23番 5号,35.694122314453125,139.78602600097656,"7층
공지사항 있음",부동산고지
中央区,東京都中央区東日本橋一丁目7-1 メインステージ東日本橋II 5階,告知事項あり（不動産情報より）,2020年2月現在,東京都 中央区 東日本橋 一丁目 7番 1号,35.69081115722656,139.78659057617188,고지사항 있음(부동산 정보에서),부동산고지
中央区,東京都中央区東日本橋一丁目7-1 メインステージ東日本橋Ⅱ,"306号室 角部屋
告知事項有

501号室 角部屋
告知事項有",令和4年5月9日,東京都 中央区 東日本橋 一丁目 7番 1号,35.69081115722656,139.78659057617188,"306호실 코너룸
고지사항 있음

501호실 코너룸
고지사항 있음",부동산고지
中央区,東京都中央区日本橋浜町一丁目4-13,"ファミール日本橋浜町グランスイート 3階
首吊り",令和3年2月1日,東京都 中央区 日本橋浜町 一丁目 4番 13号,35.68941116333008,139.7867431640625,"패밀 니혼바시하마마치 그란 스위트 3층
목걸이",자살
中央区,東京都中央区東日本橋一丁目4-9,転落死,2014年7月,東京都 中央区 東日本橋 一丁目 4番 9号,35.69099807739258,139.78640747070312,전락사,추락사
中央区,東京都中央区東日本橋一丁目5-2 ヴェルト日本橋 2階,心理的瑕疵有り,不明,東京都 中央区 東日本橋 一丁目 5番 2号,35.69119644165039,139.78579711914062,심리적 하자 있음,부동산고지
中央区,東京都中央区東日本橋一丁目11-17,"313122 112251
心理的瑕疵",平成24年6月20日,東京都 中央区 東日本橋 一丁目 11番 17号,35.6912841796875,139.78749084472656,"313122 112251
심리적 하자",부동산고지
中央区,東京都墨田区千歳二丁目5-5,腐乱死体,2019年10月,東京都 墨田区 千歳 二丁目 5番 5号,35.69113540649414,139.7938690185547,부란 시체,시체
中央区,東京都江東区新大橋一丁目8-2 新大橋リバーサイドビル,非常階段 死体発見,平成20年12月29日,東京都 江東区 新大橋 一丁目 8番 2号,35.68882751464844,139.79266357421875,비상 계단 시체 발견,시체
中央区,東京都墨田区立川二丁目7-1 五井ビル 3階,告知事項あり（不動産情報より）,2020年3月現在,東京都 墨田区 立川 二丁目 7番 1号,35.69098663330078,139.80062866210938,고지사항 있음(부동산 정보에서),부동산고지
中央区,東京都墨田区立川一丁目9-7,死体発見,平成27年4月28日,東京都 墨田区 立川 一丁目 9番 7号,35.6907958984375,139.79881286621094,시체 발견,시체
中央区,東京都江東区森下一丁目10-8,"大根田ビル 2階 病死 3階突然死
4階 自殺未遂",2016年４月～2018年８月,東京都 江東区 森下 一丁目 10番 8号,35.687889099121094,139.7973175048828,"오네다 빌딩 2층 병사 3층 돌연사
4층 자살 미수",자살
中央区,東京都江東区深川一丁目8-12岩田ビル1階,死体遺棄,平成27年9月13日,東京都 江東区 深川 一丁目 8番 12号,35.676658630371094,139.7965545654297,시체 유기,시체
中央区,東京都江東区深川一丁目10 清澄ハイツ,"10階 南西向き2LDK 専有面積51.3㎡
告知事項有
令和4年4月新規リフォーム完了",令和4年4月14日,東京都 江東区 深川 一丁目 10番,35.67786407470703,139.79736328125,"10층 남서향 2LDK 전유면적 51.3㎡
고지사항 있음
레이와 4년 4월 신규 리폼 완료",부동산고지
中央区,東京都中央区月島四丁目8-15 パークハビオ月島,"312号室、407号室、413号室、512号室、514号室、708号室
共用部告知事項有",令和4年6月8日,東京都 中央区 月島 四丁目 8番 15号,35.6606559753418,139.78192138671875,"312호실, 407호실, 413호실, 512호실, 514호실, 708호실
공용부 공지사항 있음",부동산고지
中央区,東京都中央区晴海一丁目6-1UR晴海ビュータワー1号棟43F↓,飛び降り自殺,平成19年9月26日,東京都 中央区 晴海 一丁目 6番,35.6588134765625,139.78375244140625,뛰어 내리는 자살,자살
中央区,東京都中央区月島四丁目9-3,2階の階段踊り場で男性が首吊り,2019年,東京都 中央区 月島 四丁目 9番 3号,35.66071319580078,139.78268432617188,2층의 계단 댄스장에서 남성이 목 매달아,자살
中央区,東京都中央区勝どき二丁目1-12 新勝どきビル,603号室 死体発見,平成18年7月14日,東京都 中央区 勝どき 二丁目 1番 12号,35.6595344543457,139.77915954589844,603호실 시체 발견,시체
中央区,東京都中央区月島四丁目16-7,"告知事項有

http://zero-revo.com/archives/126603",不明,東京都 中央区 月島 四丁目 16番 7号,35.660133361816406,139.781005859375,"고지사항 있음

http://zero-revo.com/archives/126603",부동산고지
中央区,東京都中央区勝どき二丁目4-11 リア・マンシオン晴海 5階,心理的瑕疵物件,時期不明,東京都 中央区 勝どき 二丁目 4番 11号,35.658172607421875,139.77935791015625,심리적 하자 부동산,부동산고지
中央区,東京都中央区月島四丁目九丁目3-408,"投稿削除依頼（虚偽投稿）
ずみの
y-move_on3737@docomo.ne.jp
パス：1a20060070",令和2年10月14日,東京都 中央区 月島 四丁目 9番,35.6607551574707,139.782470703125,"게시물 삭제 요청(허위 게시물)
즈미노
y-move_on3737@docomo.ne.jp
경로: 1a20060070",
中央区,東京都中央区晴海一丁目6,UR晴海トリトンビュースクエア２号棟１１０８ 特別募集,不明,東京都 中央区 晴海 一丁目 6番,35.6588134765625,139.78375244140625,UR 하루미 트리톤뷰 스퀘어 2호동 1108 특별 모집,주택내사고
中央区,東京都中央区晴海五丁目,"東京オリンピック・パラリンピック選手村建設現場
10階から作業員が自傷行為の上飛び降り自殺",平成30年12月5日,東京都 中央区 晴海 五丁目,35.649505615234375,139.77505493164062,"도쿄 올림픽·패럴림픽 선수촌 건설 현장
10층부터 작업원이 자상행위 위로 뛰어내린 자살",자살
中央区,東京都中央区晴海五丁目 東京五輪・パラリンピック選手村住宅棟建設現場,クレーンに挟まれ死亡,平成30年1月29日,東京都 中央区 晴海 五丁目,35.649505615234375,139.77505493164062,크레인에 끼여 사망,
中央区,東京都中央区晴海五丁目1-17,12階の居室にて自殺,2011年11月,東京都 中央区 晴海 五丁目 1番 17号,35.6527099609375,139.7749481201172,12층 거실에서 자살,자살
中央区,東京都中央区勝どき六丁目3-1 THE TOKYO TOWERS SEA TOWER 49F,告知事項有り,不明,東京都 中央区 勝どき 六丁目 3番 1号,35.65623474121094,139.7736358642578,고지사항 있음,부동산고지
